reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	C00005 + C00011 + C00877 = C00006 + C18026	5.0 millimolar / second	-39.850515858687686 kilojoule / mole	-42.13294840151143 kilojoule / mole	-25.018110866790398 kilojoule / mole	-8.513671360598398 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	5.0 millimolar / second	-5.475979454693686 kilojoule / mole	-12.94893300378232 kilojoule / mole	4.165904530938713 kilojoule / mole	-5.122337868414145 kilojoule / mole	0.06045
RXN-12957	C00028 + C00527 = C00030 + C02411	5.0 millimolar / second	-4.271996296595717 kilojoule / mole	-36.58977690487818 kilojoule / mole	-36.58977690487818 kilojoule / mole	-15.816501578719816 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00815 = C00001 + C01732	5.0 millimolar / second	-1.9867945547152175 kilojoule / mole	-4.842950258152694 kilojoule / mole	-4.842950258152694 kilojoule / mole	-5.1223378625867495 kilojoule / mole	0.12091
OXALOACETASE-RXN	C00001 + C00036 = C00033 + C00080 + C00209	5.0 millimolar / second	-52.54732631872473 kilojoule / mole	-51.704171374905734 kilojoule / mole	-68.81900890962676 kilojoule / mole	-86.25984139772572 kilojoule / mole	0.0
RXN-11667	C01144 = C00001 + C00877	5.0 millimolar / second	3.27591793251122 kilojoule / mole	1.3966852579557587 kilojoule / mole	1.3966852579557587 kilojoule / mole	-5.122337868393934 kilojoule / mole	0.06045
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.743348299350972 kilojoule / mole	-6.743348299350972 kilojoule / mole	-5.88423027624653 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	C03618 = C00025	5.0 millimolar / second	-6.9883666004500355 kilojoule / mole	-5.122337861298565 kilojoule / mole	-5.122337861298565 kilojoule / mole	-5.1223378643964015 kilojoule / mole	0.0932
RXN-11662	C00004 + C00080 + C00332 = C00003 + C01144	5.0 millimolar / second	-16.889474845328778 kilojoule / mole	-17.662165786325115 kilojoule / mole	-17.662165786325115 kilojoule / mole	-5.1223378683866345 kilojoule / mole	0.06045
RXN-13230	C06028 = C18323	5.0 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-5.122337862690393 kilojoule / mole	0.12091
RXN-8965	C00001 + C18323 = C01011	5.0 millimolar / second	-0.3988046682220556 kilojoule / mole	-6.67022264690011 kilojoule / mole	-6.67022264690011 kilojoule / mole	-5.122337862683778 kilojoule / mole	0.12091
METHYLASPARTATE-AMMONIA-LYASE-RXN	C00014 + C01732 = C03618	5.0 millimolar / second	-4.48362875057893 kilojoule / mole	-5.301900002174252 kilojoule / mole	11.812937532546782 kilojoule / mole	-5.1223378626830485 kilojoule / mole	0.12091
GLUTARYL-COA-DEHYDROG-RXN	C02411 + ETF__45__Reduced = C00080 + C00527 + C04253	5.0 millimolar / second	4.271996296595717 kilojoule / mole	49.12432298440407 kilojoule / mole	49.12432298440407 kilojoule / mole	-5.667504321652125 kilojoule / mole	0.0
GLUTDEHYD-RXN	C00001 + C00006 + C00025 = C00005 + C00014 + C00026 + C00080	5.0 millimolar / second	36.35101950970204 kilojoule / mole	36.391561073190374 kilojoule / mole	19.27672353846934 kilojoule / mole	-5.122337868416864 kilojoule / mole	0.06045
ACETYL-COA-ACETYLTRANSFER-RXN	2 C00024 = C00010 + C00332	5.0 millimolar / second	24.96121615861489 kilojoule / mole	24.672002620616194 kilojoule / mole	24.672002620616194 kilojoule / mole	-5.122337867969957 kilojoule / mole	0.06045
RXN-16391	C18026 = C20238	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-5.452977277523549 kilojoule / mole	0.0
RXN-8958	C20238 = C18324	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-5.440814695355534 kilojoule / mole	0.0
CITRAMALATE-COA-TRANSFERASE-RXN	C00033 + C01011 = C00024 + C00815	5.0 millimolar / second	9.935924520122398 kilojoule / mole	8.112530542130395 kilojoule / mole	8.112530542130395 kilojoule / mole	-5.122337862682437 kilojoule / mole	0.12091
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	5.0 millimolar / second	-7.5268491326257845 kilojoule / mole	-49.627643541598 kilojoule / mole	-49.627643541598 kilojoule / mole	-5.635913898360776 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445346887 kilojoule / mole	8.592624138530624 kilojoule / mole	-8.52221339619041 kilojoule / mole	-10.429122760232008 kilojoule / mole	0.0
