reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	5.0 millimolar / second	-5.475979454694226 kilojoule / mole	-18.284750148291252 kilojoule / mole	-1.1699126135702205 kilojoule / mole	-6.583016967074364 kilojoule / mole	0.10419
GLUTACONYL-COA-DECARBOXYLASE-RXN	C00011 + C00877 = C00080 + C02411	5.0 millimolar / second	16.93297771257653 kilojoule / mole	3.2024428571084833 kilojoule / mole	20.317280391829517 kilojoule / mole	-6.58301696476696 kilojoule / mole	0.13194
RXN-1083	C00001 + C02411 = C03058	5.0 millimolar / second	0.4324579689143775 kilojoule / mole	0.47246434837305196 kilojoule / mole	0.47246434837305196 kilojoule / mole	-6.58301696539393 kilojoule / mole	0.13194
OXALOACETASE-RXN	C00001 + C00036 = C00033 + C00080 + C00209	5.0 millimolar / second	-52.54732631872473 kilojoule / mole	-50.51057387049509 kilojoule / mole	-67.62541140521611 kilojoule / mole	-83.48764238942478 kilojoule / mole	0.0
RXN-11667	C01144 = C00001 + C00877	5.0 millimolar / second	3.27591793251122 kilojoule / mole	3.2759123524678015 kilojoule / mole	3.2759123524678015 kilojoule / mole	-6.58301696539426 kilojoule / mole	0.13194
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.76151949437966 kilojoule / mole	-6.76151949437966 kilojoule / mole	-6.691342591582686 kilojoule / mole	0.0
1.1.1.272-RXN-R-2-HYDROXYGLUTARATE/NADP//2-KETOGLUTARATE/NADPH/PROTON.56.	C00006 + C01087 = C00005 + C00026 + C00080	5.0 millimolar / second	27.227525159910442 kilojoule / mole	27.93849960798083 kilojoule / mole	27.93849960798083 kilojoule / mole	-6.583016967077308 kilojoule / mole	0.10419
RXN-11662	C00004 + C00080 + C00332 = C00003 + C01144	5.0 millimolar / second	-16.889474845328778 kilojoule / mole	-16.889476829869345 kilojoule / mole	-16.889476829869345 kilojoule / mole	-6.583016965391948 kilojoule / mole	0.13194
ACETYL-COA-ACETYLTRANSFER-RXN	2 C00024 = C00010 + C00332	5.0 millimolar / second	24.96121615861489 kilojoule / mole	24.842671351653713 kilojoule / mole	24.842671351653713 kilojoule / mole	-6.583016964498674 kilojoule / mole	0.13194
RXN-1082	C00033 + C03058 = C00024 + C01087	5.0 millimolar / second	3.852043659277342 kilojoule / mole	2.6473425284826577 kilojoule / mole	2.6473425284826577 kilojoule / mole	-6.5830169653199855 kilojoule / mole	0.13194
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445346887 kilojoule / mole	8.652219017864358 kilojoule / mole	-8.462618516856676 kilojoule / mole	-10.118005656909947 kilojoule / mole	0.0
