reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	5.0 millimolar / second	-6.819476712687852 kilojoule / mole	-7.962855210256707 kilojoule / mole	-7.962855210256707 kilojoule / mole	-4.8874231181817684 kilojoule / mole	0.0
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	5.0 millimolar / second	-2.744500368189165 kilojoule / mole	-6.7502723153876065 kilojoule / mole	-6.7502723153876065 kilojoule / mole	-7.681155146310421 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	10.0 millimolar / second	-5.187235000808812 kilojoule / mole	-5.21207559107349 kilojoule / mole	-5.21207559107349 kilojoule / mole	-15.021999396472657 kilojoule / mole	0.0
DIMETHYLPROPIOTHETIN-DETHIOMETHYLASE-RXN	C04022 = C00080 + C00511 + C00580	5.0 millimolar / second	23.086903788577487 kilojoule / mole	30.091157864180435 kilojoule / mole	12.976320329459401 kilojoule / mole	7.702776764524148 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	5.0 millimolar / second	-23.328358352916467 kilojoule / mole	-23.32874729762248 kilojoule / mole	-23.32874729762248 kilojoule / mole	-11.007863264401598 kilojoule / mole	0.0
MALONATE-COA-TRANSFERASE-RXN	C00033 + C00083 = C00024 + C00383	5.0 millimolar / second	11.612711003881216 kilojoule / mole	18.388069633453362 kilojoule / mole	18.388069633453362 kilojoule / mole	12.824128560918822 kilojoule / mole	0.0
RXN-15632-L-LACTATE/NADP//PYRUVATE/NADPH/PROTON.38.	C00006 + C00186 = C00005 + C00022 + C00080	5.0 millimolar / second	26.62810029219453 kilojoule / mole	26.63334679331189 kilojoule / mole	26.63334679331189 kilojoule / mole	16.03763006496611 kilojoule / mole	0.0
OXALOACETASE-RXN	C00001 + C00036 = C00033 + C00080 + C00209	5.0 millimolar / second	-52.547326318724856 kilojoule / mole	-54.186528197184856 kilojoule / mole	-71.30136573190589 kilojoule / mole	-76.13018613911558 kilojoule / mole	0.0
RXN-10937	C00080 + C00580 + C01013 = C00001 + C04022	5.0 millimolar / second	-12.91449810826839 kilojoule / mole	-19.834597422790353 kilojoule / mole	-2.719759888069321 kilojoule / mole	8.28701623393131 kilojoule / mole	0.0
RXN-781	C00001 + C00894 = C00827	5.0 millimolar / second	-2.092265197749839 kilojoule / mole	-0.06091657532768613 kilojoule / mole	-0.06091657532768613 kilojoule / mole	10.333336684275436 kilojoule / mole	0.0
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	5.0 millimolar / second	-2.183111131228017 kilojoule / mole	2.0343873064830342 kilojoule / mole	2.0343873064830342 kilojoule / mole	0.8758361330736495 kilojoule / mole	0.0
RXN-10985	C00010 + C00080 + C00511 = C00001 + C00894	5.0 millimolar / second	27.014379715700215 kilojoule / mole	19.799929972005987 kilojoule / mole	36.914767506727024 kilojoule / mole	19.79992996316822 kilojoule / mole	1.0
PROPIONLACT-RXN	C00163 + C00827 = C00100 + C00186	5.0 millimolar / second	9.66532174505707 kilojoule / mole	11.900459803707221 kilojoule / mole	11.900459803707221 kilojoule / mole	11.480831627760033 kilojoule / mole	0.0
MALONATE-SEMIALDEHYDE-DEHYDROGENASE-RXN-MALONATE-S-ALD/NADP/WATER//MALONATE/NADPH/PROTON.49.	C00005 + 2 C00080 + C00383 = C00001 + C00006 + C00222	5.0 millimolar / second	30.411077020696723 kilojoule / mole	26.77949194031219 kilojoule / mole	26.77949194031219 kilojoule / mole	17.35308671787658 kilojoule / mole	0.0
PROPANOATECOA-LIGASE-RXN	C00008 + C00009 + C00100 = C00002 + C00010 + C00163	5.0 millimolar / second	-11.805902603181238 kilojoule / mole	-8.989689954592194 kilojoule / mole	-8.989689954592194 kilojoule / mole	4.7418189141528835 kilojoule / mole	0.0
