reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	5.0 millimolar / second	-4.927611499417402 kilojoule / mole	-4.870744500984004 kilojoule / mole	-4.870744500984004 kilojoule / mole	-27.81860024241093 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	5.0 millimolar / second	1.7911890349712394 kilojoule / mole	-9.476554702846602 kilojoule / mole	-9.476554702846602 kilojoule / mole	-7.77974966460271 kilojoule / mole	0.11897
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.810021191652687 kilojoule / mole	18.697954261234507 kilojoule / mole	18.697954261234507 kilojoule / mole	-7.779749664856292 kilojoule / mole	0.11897
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-15.485233024705444 kilojoule / mole	-15.485233024705444 kilojoule / mole	-37.2541909371593 kilojoule / mole	0.0
GLYOXYLATE-DEHYDROGENASE-ACYLATING-RXN	C00006 + C00010 + C00048 = C00005 + C00080 + C00313	2.5 millimolar / second	-14.252751544061312 kilojoule / mole	-14.252756372588324 kilojoule / mole	2.8620811621327094 kilojoule / mole	-7.779749669837185 kilojoule / mole	0.05589
RXN0-7075	C00033 + C00313 = C00024 + C00209	2.5 millimolar / second	19.553457280967212 kilojoule / mole	13.775454718557242 kilojoule / mole	13.775454718557242 kilojoule / mole	-7.779749669717227 kilojoule / mole	0.05589
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.556927433845864 kilojoule / mole	-3.0061663777260526 kilojoule / mole	-3.0061663777260526 kilojoule / mole	-7.779749664806743 kilojoule / mole	0.11897
HYDROG-RXN	2 C00139 + C00282 = 2 C00080 + 2 C00138	5.0 millimolar / second	-19.5963599999833 kilojoule / mole	-14.514448317008902 kilojoule / mole	2.600389217712131 kilojoule / mole	-7.779749664730353 kilojoule / mole	0.11897
1.6.99.5-RXN-NADH/CPD-9723/PROTON//NAD/CPD-12128.36.	C00004 + C00080 + CPD-9723 = C00003 + CPD__45__12128	5.0 millimolar / second	-5040.498754496429 kilojoule / mole	-19.18094310836659 kilojoule / mole	-19.18094310836659 kilojoule / mole	-7.779749598711533 kilojoule / mole	0.17821
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	2.5 millimolar / second	16.16223184156047 kilojoule / mole	11.367728017798324 kilojoule / mole	-5.747109516922709 kilojoule / mole	-7.779749669839845 kilojoule / mole	0.05589
OXALOACETASE-RXN	C00001 + C00036 = C00033 + C00080 + C00209	2.5 millimolar / second	-52.54732631872473 kilojoule / mole	-55.79598098628914 kilojoule / mole	-72.91081852101017 kilojoule / mole	-100.96398104003885 kilojoule / mole	0.0
1.12.5.1-RXN-CPD-9723/HYDROGEN-MOLECULE//CPD-12128.38.	CPD__45__12128 = C00282 + CPD-9723	5.0 millimolar / second	5076.075179426425 kilojoule / mole	49.261010442121915 kilojoule / mole	32.146172907400796 kilojoule / mole	-7.779749598709714 kilojoule / mole	0.17822
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	2.5 millimolar / second	-29.4276561314241 kilojoule / mole	-29.346230332450066 kilojoule / mole	-29.346230332450066 kilojoule / mole	-8.25024017258882 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	2.5 millimolar / second	-7.716096846263554 kilojoule / mole	-0.42555014344962494 kilojoule / mole	-0.42555014344962494 kilojoule / mole	-8.245761063034143 kilojoule / mole	0.0
