reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	C00005 + C00011 + C00877 = C00006 + C18026	3.33333 millimolar / second	-39.850515858687686 kilojoule / mole	-43.36439726042387 kilojoule / mole	-26.249559725702834 kilojoule / mole	-40.81696271748019 kilojoule / mole	0.0
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	3.33333 millimolar / second	-40.836293713944315 kilojoule / mole	-43.56528209480516 kilojoule / mole	-26.450444560084126 kilojoule / mole	-40.79711779382084 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	27.0975503927651 kilojoule / mole	27.0975503927651 kilojoule / mole	-2.590914148836747 kilojoule / mole	0.0249
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.860073176172293 kilojoule / mole	3.860073176172293 kilojoule / mole	-6.346211066303724 kilojoule / mole	0.0
RXN-12957	C00028 + C00527 = C00030 + C02411	3.33333 millimolar / second	-4.271996296595717 kilojoule / mole	7.597709730429571 kilojoule / mole	7.597709730429571 kilojoule / mole	-2.5909141271122547 kilojoule / mole	0.09996
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	3.33333 millimolar / second	-26.43411614945444 kilojoule / mole	-27.129733438998596 kilojoule / mole	-27.129733438998596 kilojoule / mole	-24.900167563377572 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-4.452578881214193 kilojoule / mole	-4.452578881214193 kilojoule / mole	-7.709417955461927 kilojoule / mole	0.0
D-2-HYDROXY-ACID-DEHYDROGENASE-RXN	C00022 + C00030 = C00028 + C00256	3.33333 millimolar / second	39.843267239049524 kilojoule / mole	19.254852062828977 kilojoule / mole	19.254852062828977 kilojoule / mole	-2.590914127112118 kilojoule / mole	0.09996
RXN-13230	C06028 = C18323	3.33333 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-2.590914146345727 kilojoule / mole	0.09996
RXN-8965	C00001 + C18323 = C01011	3.33333 millimolar / second	-0.3988046682220556 kilojoule / mole	-2.0705265593766478 kilojoule / mole	-2.0705265593766478 kilojoule / mole	-2.5909141462970373 kilojoule / mole	0.09996
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	3.33333 millimolar / second	0.38238536041001225 kilojoule / mole	0.41269868477838206 kilojoule / mole	0.41269868477838206 kilojoule / mole	-7.934412683873491 kilojoule / mole	0.0
LACTOYL-COA-DEHYDRATASE-RXN	C00827 = C00001 + C00894	3.33333 millimolar / second	2.092265197749839 kilojoule / mole	-1.355235684834002 kilojoule / mole	-1.355235684834002 kilojoule / mole	-2.5909141471607793 kilojoule / mole	0.05017
PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN	C00002 + C00009 + C00022 = C00013 + C00020 + C00074 + C00080	3.33333 millimolar / second	17.429996643255464 kilojoule / mole	17.358080102025855 kilojoule / mole	17.358080102025855 kilojoule / mole	-12.340075977931667 kilojoule / mole	0.0
GLUTARYL-COA-DEHYDROG-RXN	C02411 + ETF__45__Reduced = C00080 + C00527 + C04253	3.33333 millimolar / second	4.271996296595717 kilojoule / mole	4.308433371706679 kilojoule / mole	4.308433371706679 kilojoule / mole	-2.5909141272827574 kilojoule / mole	0.09996
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	3.33333 millimolar / second	7.059838100394472 kilojoule / mole	4.015709666900782 kilojoule / mole	-13.09912786782025 kilojoule / mole	-2.5909141466734145 kilojoule / mole	0.07507
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.796488826773878 kilojoule / mole	-8.796488826773878 kilojoule / mole	-14.062215776944612 kilojoule / mole	0.0
RXN-16391	C18026 = C20238	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-2.590914146342304 kilojoule / mole	0.09996
RXN-8958	C20238 = C18324	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-2.59091414636102 kilojoule / mole	0.09996
RXN-15723	C00024 + C00256 = C00033 + C00827	3.33333 millimolar / second	-5.688422722920919 kilojoule / mole	2.009381916051792 kilojoule / mole	2.009381916051792 kilojoule / mole	-2.5909141473968607 kilojoule / mole	0.05017
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	3.33333 millimolar / second	4.7506560857995055 kilojoule / mole	4.995040023281656 kilojoule / mole	4.995040023281656 kilojoule / mole	-4.867141629834722 kilojoule / mole	0.0
RXN-8890	C11062 = C00001 + C00877	3.33333 millimolar / second	-10.85361710774373 kilojoule / mole	-11.92684207718655 kilojoule / mole	-11.92684207718655 kilojoule / mole	-16.24401056055864 kilojoule / mole	0.0
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	3.33333 millimolar / second	-7.5268491326257845 kilojoule / mole	-5.210921595386937 kilojoule / mole	-5.210921595386937 kilojoule / mole	-2.590914127282739 kilojoule / mole	0.09996
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	3.33333 millimolar / second	11.058348804426032 kilojoule / mole	12.029551870984799 kilojoule / mole	-5.085285663736235 kilojoule / mole	-19.10416735371087 kilojoule / mole	0.0
