reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-6.522708891130929 kilojoule / mole	-6.522708891130929 kilojoule / mole	-48.2041634721121 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	3.33333 millimolar / second	-4.927611499417367 kilojoule / mole	-4.869120512501115 kilojoule / mole	-4.869120512501115 kilojoule / mole	-45.34506698644236 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679235 kilojoule / mole	34.22462581634508 kilojoule / mole	34.22462581634508 kilojoule / mole	-10.62963998659574 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-5.042583330758584 kilojoule / mole	-5.042583330758584 kilojoule / mole	-52.60563088926692 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.8253513416822162 kilojoule / mole	3.8253513416822162 kilojoule / mole	-10.501395141767894 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916297 kilojoule / mole	-23.346121486478683 kilojoule / mole	-23.346121486478683 kilojoule / mole	-16.193644702402366 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-4.499042780755541 kilojoule / mole	-4.499042780755541 kilojoule / mole	-10.539456168453846 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.1622318415602 kilojoule / mole	16.492652902785693 kilojoule / mole	-0.6221846319353415 kilojoule / mole	-10.631787822416014 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.58332335830646 kilojoule / mole	27.647983086450203 kilojoule / mole	27.647983086450203 kilojoule / mole	-10.65265518647628 kilojoule / mole	0.0
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	3.33333 millimolar / second	-29.4276561314241 kilojoule / mole	-29.462714987943823 kilojoule / mole	-29.462714987943823 kilojoule / mole	-17.184614873719358 kilojoule / mole	0.0
RXN-13230	C06028 = C18323	3.33333 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-10.017463192558772 kilojoule / mole	0.32138
RXN-8965	C00001 + C18323 = C01011	3.33333 millimolar / second	-0.3988046682220556 kilojoule / mole	-2.702480749869284 kilojoule / mole	-2.702480749869284 kilojoule / mole	-10.017463192591308 kilojoule / mole	0.32138
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.75613024174572 kilojoule / mole	-55.1738281056047 kilojoule / mole	-55.1738281056047 kilojoule / mole	-25.670628028143497 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.907933190874758 kilojoule / mole	9.739938735338853 kilojoule / mole	-7.37489879938218 kilojoule / mole	-17.70267870881934 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	3.33333 millimolar / second	-7.716096846263554 kilojoule / mole	-6.693287353600606 kilojoule / mole	-6.693287353600606 kilojoule / mole	-13.912058785048657 kilojoule / mole	0.0
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	3.33333 millimolar / second	7.059838100394472 kilojoule / mole	9.018980998637012 kilojoule / mole	-8.095856536084021 kilojoule / mole	-14.16918028254483 kilojoule / mole	0.0
RXN-8960	C06027 = C00001 + C06028	3.33333 millimolar / second	-3.686969438274673 kilojoule / mole	-4.530125451205791 kilojoule / mole	-4.530125451205791 kilojoule / mole	-10.017463192627881 kilojoule / mole	0.32138
RXN-8961	C00048 + C00100 = C06027	3.33333 millimolar / second	-15.049597135861177 kilojoule / mole	-21.427354894685877 kilojoule / mole	-4.312517359964845 kilojoule / mole	-10.017463196444984 kilojoule / mole	0.03585
