reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010465 kilojoule / mole	-25.173406027399977 kilojoule / mole	-25.173406027399977 kilojoule / mole	-88.76642199037096 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	21.334896667089605 kilojoule / mole	21.334896667089605 kilojoule / mole	-8.932174987522647 kilojoule / mole	0.00163
GLUTACONYL-COA-DECARBOXYLASE-RXN	C00011 + C00877 = C00080 + C02411	3.33333 millimolar / second	16.93297771257653 kilojoule / mole	3.690468109833839 kilojoule / mole	20.80530564455487 kilojoule / mole	-8.932174930026177 kilojoule / mole	0.1243
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.811855977037907 kilojoule / mole	3.811855977037907 kilojoule / mole	-8.932174987519433 kilojoule / mole	0.00163
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.878981560285837 kilojoule / mole	-8.77163194694482 kilojoule / mole	-8.77163194694482 kilojoule / mole	-9.085729957146961 kilojoule / mole	0.0
RXN-1083	C00001 + C02411 = C03058	3.33333 millimolar / second	0.4324579689143775 kilojoule / mole	0.23981403445490024 kilojoule / mole	0.23981403445490024 kilojoule / mole	-8.932174930041684 kilojoule / mole	0.12918
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	3.33333 millimolar / second	-26.43411614945444 kilojoule / mole	-21.486146731270576 kilojoule / mole	-21.486146731270576 kilojoule / mole	-12.571520633604667 kilojoule / mole	0.0
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.7069868415694174 kilojoule / mole	-1.967056853896112 kilojoule / mole	-1.967056853896112 kilojoule / mole	-9.087839182495449 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-4.52756134857431 kilojoule / mole	-4.52756134857431 kilojoule / mole	-8.932174987528978 kilojoule / mole	0.00163
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-17.681601149124653 kilojoule / mole	-17.681601149124653 kilojoule / mole	-12.850096056397655 kilojoule / mole	0.0
1.1.1.272-RXN-R-2-HYDROXYGLUTARATE/NADP//2-KETOGLUTARATE/NADPH/PROTON.56.	C00006 + C01087 = C00005 + C00026 + C00080	3.33333 millimolar / second	27.227525159910442 kilojoule / mole	27.180624001591465 kilojoule / mole	27.180624001591465 kilojoule / mole	-8.932174930040626 kilojoule / mole	0.12918
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.58332335830646 kilojoule / mole	27.596007457265312 kilojoule / mole	27.596007457265312 kilojoule / mole	-8.932174987525183 kilojoule / mole	0.00163
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	3.33333 millimolar / second	0.3823853604100691 kilojoule / mole	-2.1365292114646217 kilojoule / mole	-2.1365292114646217 kilojoule / mole	-8.932174930054867 kilojoule / mole	0.12756
RXN-1082	C00033 + C03058 = C00024 + C01087	3.33333 millimolar / second	3.8520436592776974 kilojoule / mole	1.1833411656443453 kilojoule / mole	1.1833411656443453 kilojoule / mole	-8.9321749300391 kilojoule / mole	0.12918
GLYCINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00048 + C00080 = C00001 + C00003 + C00037	3.33333 millimolar / second	-45.01502113453758 kilojoule / mole	-43.92371975206023 kilojoule / mole	-26.808882217339196 kilojoule / mole	-9.093016623556608 kilojoule / mole	0.0
RXN-8890	C11062 = C00001 + C00877	3.33333 millimolar / second	-10.85361710774373 kilojoule / mole	-8.932174927235579 kilojoule / mole	-8.932174927235579 kilojoule / mole	-8.932174930303532 kilojoule / mole	0.09897
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	3.33333 millimolar / second	9.51983219263957 kilojoule / mole	11.641732318347763 kilojoule / mole	-5.47310521637327 kilojoule / mole	-9.094781134646723 kilojoule / mole	0.0
RXN-8807	C00024 + C00042 = C00033 + C00091	3.33333 millimolar / second	-6.502006026973277 kilojoule / mole	-5.913944657102321 kilojoule / mole	-5.913944657102321 kilojoule / mole	-8.932174930054636 kilojoule / mole	0.12756
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	3.33333 millimolar / second	11.058348804426032 kilojoule / mole	4.510135556908346 kilojoule / mole	-12.604701977812688 kilojoule / mole	-8.932174930045502 kilojoule / mole	0.12756
