reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	23.168452251802318 kilojoule / mole	23.168452251802318 kilojoule / mole	-7.7632835484731295 kilojoule / mole	0.03015
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	3.33333 millimolar / second	-5.475979454693686 kilojoule / mole	-15.225432367440789 kilojoule / mole	1.8894051672802448 kilojoule / mole	-7.763283536596449 kilojoule / mole	0.05851
GLUTACONYL-COA-DECARBOXYLASE-RXN	C00011 + C00877 = C00080 + C02411	3.33333 millimolar / second	16.93297771257653 kilojoule / mole	8.854936353801785 kilojoule / mole	25.969773888522816 kilojoule / mole	-8.03765272796056 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.7814752018677344 kilojoule / mole	3.7814752018677344 kilojoule / mole	-7.763283548163989 kilojoule / mole	0.03015
RXN-1083	C00001 + C02411 = C03058	3.33333 millimolar / second	0.4324579689143775 kilojoule / mole	-1.851370694747494 kilojoule / mole	-1.851370694747494 kilojoule / mole	-7.763283532389178 kilojoule / mole	0.08866
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	3.33333 millimolar / second	-26.43411614945444 kilojoule / mole	-24.04007622066316 kilojoule / mole	-24.04007622066316 kilojoule / mole	-11.003047954274946 kilojoule / mole	0.0
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411736575 kilojoule / mole	-1.2829046403934903 kilojoule / mole	-1.2829046403934903 kilojoule / mole	-7.7632835362539465 kilojoule / mole	0.05851
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.7069868415693605 kilojoule / mole	-4.160594166574797 kilojoule / mole	-4.160594166574797 kilojoule / mole	-7.763283536146804 kilojoule / mole	0.05851
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-4.568577892292918 kilojoule / mole	-4.568577892292918 kilojoule / mole	-7.76328354877001 kilojoule / mole	0.03015
1.1.1.272-RXN-R-2-HYDROXYGLUTARATE/NADP//2-KETOGLUTARATE/NADPH/PROTON.56.	C00006 + C01087 = C00005 + C00026 + C00080	3.33333 millimolar / second	27.227525159910357 kilojoule / mole	20.886075216684127 kilojoule / mole	20.886075216684127 kilojoule / mole	-7.763283527569521 kilojoule / mole	0.20389
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.583323358306416 kilojoule / mole	27.54110139501067 kilojoule / mole	27.54110139501067 kilojoule / mole	-7.76328354837245 kilojoule / mole	0.03015
ACETATEKIN-RXN	C00008 + C00227 = C00002 + C00033	3.33333 millimolar / second	-13.62963764608547 kilojoule / mole	-13.711136261486033 kilojoule / mole	-13.711136261486033 kilojoule / mole	-7.763283532339043 kilojoule / mole	0.08866
RXN-1082	C00033 + C03058 = C00024 + C01087	3.33333 millimolar / second	3.8520436592776974 kilojoule / mole	8.405779787117947 kilojoule / mole	8.405779787117947 kilojoule / mole	-7.763283532315821 kilojoule / mole	0.08866
GLYCINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00048 + C00080 = C00001 + C00003 + C00037	3.33333 millimolar / second	-45.01502113453785 kilojoule / mole	-45.41332014033459 kilojoule / mole	-28.298482605613557 kilojoule / mole	-7.763283536305416 kilojoule / mole	0.05851
RXN-8890	C11062 = C00001 + C00877	3.33333 millimolar / second	-10.85361710774373 kilojoule / mole	-9.70230563441825 kilojoule / mole	-9.70230563441825 kilojoule / mole	-8.695749917287248 kilojoule / mole	0.0
RXN-11002	C00005 + C00080 + C00232 = C00006 + C00989	3.33333 millimolar / second	0.5129403944112596 kilojoule / mole	-0.8792319707367464 kilojoule / mole	-0.8792319707367464 kilojoule / mole	-7.7632835360782835 kilojoule / mole	0.05851
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	3.33333 millimolar / second	9.519832192639555 kilojoule / mole	9.89485061293868 kilojoule / mole	-7.219986921782355 kilojoule / mole	-7.7632835364215795 kilojoule / mole	0.05851
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	3.33333 millimolar / second	11.058348804426089 kilojoule / mole	8.911789802108165 kilojoule / mole	-8.203047732612868 kilojoule / mole	-7.763283536088908 kilojoule / mole	0.05851
