reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	12.1372709405701 kilojoule / mole	12.1372709405701 kilojoule / mole	-28.3497603848977 kilojoule / mole	0.0
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.51093485772401 kilojoule / mole	-31.435706521115364 kilojoule / mole	-31.435706521115364 kilojoule / mole	-44.27976814946629 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569715 kilojoule / mole	23.551970754988684 kilojoule / mole	23.551970754988684 kilojoule / mole	-11.931592591310785 kilojoule / mole	0.01464
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	17.332174224644803 kilojoule / mole	17.332174224644803 kilojoule / mole	-11.93159258979064 kilojoule / mole	0.0554
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-9.716877659516609 kilojoule / mole	-9.716877659516609 kilojoule / mole	-50.37518176092509 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.5776766889718177 kilojoule / mole	3.5776766889718177 kilojoule / mole	-11.931592589509455 kilojoule / mole	0.11081
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-60.156385248232304 kilojoule / mole	-77.27122278295334 kilojoule / mole	-58.73912826694241 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	3.33333 millimolar / second	-39.19559390302015 kilojoule / mole	-39.470693607234466 kilojoule / mole	-22.35585607251343 kilojoule / mole	-13.759388627292925 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845857 kilojoule / mole	-11.931592526835285 kilojoule / mole	-11.931592526835285 kilojoule / mole	-11.931592591381932 kilojoule / mole	0.01423
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	3.33333 millimolar / second	-22.520671894942325 kilojoule / mole	-22.346760640915342 kilojoule / mole	-22.346760640915342 kilojoule / mole	-13.564251897232836 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	-4.59792806722559 kilojoule / mole	-4.59792806722559 kilojoule / mole	-11.931592589502259 kilojoule / mole	0.11081
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-4.859166075882277 kilojoule / mole	-4.859166075882277 kilojoule / mole	-11.93159258950964 kilojoule / mole	0.11081
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	3.33333 millimolar / second	6.9883666004500355 kilojoule / mole	5.958112970445729 kilojoule / mole	5.958112970445729 kilojoule / mole	-11.93159258951069 kilojoule / mole	0.11081
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	6.66667 millimolar / second	27.5833233583064 kilojoule / mole	27.207170778877195 kilojoule / mole	27.207170778877195 kilojoule / mole	-11.931592589510137 kilojoule / mole	0.11081
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.345053483617185 kilojoule / mole	3.230215948896152 kilojoule / mole	-13.000066704152658 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	22.274274164966215 kilojoule / mole	22.274274164966215 kilojoule / mole	-12.957600567278995 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	3.33333 millimolar / second	4.48362875057893 kilojoule / mole	3.968501237850607 kilojoule / mole	-13.146336296870427 kilojoule / mole	-11.931592589511087 kilojoule / mole	0.11081
GLUTDEHYD-RXN	C00005 + C00014 + C00026 + C00080 = C00001 + C00006 + C00025	3.33333 millimolar / second	-36.35101950970204 kilojoule / mole	-36.57826576377671 kilojoule / mole	-19.463428229055676 kilojoule / mole	-11.931592589511276 kilojoule / mole	0.11081
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-10.168470968313134 kilojoule / mole	-10.168470968313134 kilojoule / mole	-11.931592591333029 kilojoule / mole	0.01464
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	-3.5387108735080504 kilojoule / mole	-3.5387108735080504 kilojoule / mole	-11.93159259133344 kilojoule / mole	0.01464
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	3.33333 millimolar / second	4.750656085799179 kilojoule / mole	4.759817883049587 kilojoule / mole	4.759817883049587 kilojoule / mole	-11.931592589791107 kilojoule / mole	0.0554
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	3.33333 millimolar / second	-2.8760864197276987 kilojoule / mole	2.506672434153126 kilojoule / mole	-14.608165100567907 kilojoule / mole	-11.931592589792038 kilojoule / mole	0.0554
