reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010465 kilojoule / mole	-14.03725642283439 kilojoule / mole	-14.03725642283439 kilojoule / mole	-59.72809234392244 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569573 kilojoule / mole	27.956057260833067 kilojoule / mole	27.956057260833067 kilojoule / mole	-14.734591894397825 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349710688 kilojoule / mole	1.719635459174656 kilojoule / mole	1.719635459174656 kilojoule / mole	-15.598059487601736 kilojoule / mole	0.0
FORMATETHFLIG-RXN-THF/ATP/FORMATE//10-FORMYL-THF/ADP/Pi.38.	C00002 + C00058 + C00101 = C00008 + C00009 + C00234	3.33333 millimolar / second	-2.6749541579212064 kilojoule / mole	-0.2969064763528686 kilojoule / mole	-0.2969064763528686 kilojoule / mole	-13.399514152570514 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	3.33333 millimolar / second	19.31563986192012 kilojoule / mole	19.311421423076233 kilojoule / mole	19.311421423076233 kilojoule / mole	-14.953061420441351 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845864 kilojoule / mole	-2.912889615938936 kilojoule / mole	-2.912889615938936 kilojoule / mole	-13.714893896983153 kilojoule / mole	0.0
METHENYLTHFCYCLOHYDRO-RXN-5-10-METHENYL-THF/WATER//10-FORMYL-THF/PROTON.46.	C00080 + C00234 = C00001 + C00445	3.33333 millimolar / second	4.698385017943565 kilojoule / mole	-0.11026157547472071 kilojoule / mole	-0.11026157547472071 kilojoule / mole	-11.520153266090322 kilojoule / mole	1.0
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411736575 kilojoule / mole	-1.793668558180516 kilojoule / mole	-1.793668558180516 kilojoule / mole	-18.389938574036776 kilojoule / mole	0.0
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	3.33333 millimolar / second	-26.098062187153445 kilojoule / mole	-26.152784303342003 kilojoule / mole	-26.152784303342003 kilojoule / mole	-22.806021251456983 kilojoule / mole	0.0
1.2.1.13-RXN	C00005 + C00080 + C00236 = C00006 + C00009 + C00118	3.33333 millimolar / second	-4.472156458657167 kilojoule / mole	-4.416638800606216 kilojoule / mole	-21.53147633532725 kilojoule / mole	-32.88770115858366 kilojoule / mole	0.0
GLYOHMETRANS-RXN-SER/THF//GLY/METHYLENE-THF/WATER.33.	C00001 + C00037 + C00143 = C00065 + C00101	3.33333 millimolar / second	6.759496474250966 kilojoule / mole	6.999465235572857 kilojoule / mole	6.999465235572857 kilojoule / mole	-12.85880303206615 kilojoule / mole	0.0
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-18.880067476095316 kilojoule / mole	-18.880067476095316 kilojoule / mole	-17.14286545636707 kilojoule / mole	0.0
METHYLENETHFDEHYDROG-NADP-RXN-METHYLENE-THF/NADP//5-10-METHENYL-THF/NADPH.44.	C00005 + C00445 = C00006 + C00143	3.33333 millimolar / second	-8.773132576010198 kilojoule / mole	-7.622934204195721 kilojoule / mole	-7.622934204195721 kilojoule / mole	-13.05578157045629 kilojoule / mole	0.0
SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN	C00048 + C00065 = C00037 + C00168	3.33333 millimolar / second	-4.275614090443554 kilojoule / mole	-4.1490980119515735 kilojoule / mole	-4.1490980119515735 kilojoule / mole	-13.104690948036009 kilojoule / mole	0.0
GLYCERATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00168 = C00003 + C00258	3.33333 millimolar / second	-31.230372046041396 kilojoule / mole	-31.22659036111537 kilojoule / mole	-31.22659036111537 kilojoule / mole	-21.801889185128218 kilojoule / mole	0.0
GLY3KIN-RXN	C00002 + C00258 = C00008 + C00080 + C00197	3.33333 millimolar / second	-12.845717259245646 kilojoule / mole	-12.84249367083547 kilojoule / mole	-12.84249367083547 kilojoule / mole	-33.14778273579817 kilojoule / mole	0.0
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	3.33333 millimolar / second	9.519832192639555 kilojoule / mole	9.534325181854989 kilojoule / mole	-7.580512352866044 kilojoule / mole	-15.158675485667388 kilojoule / mole	0.0
