reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	34.98965158775081 kilojoule / mole	34.98965158775081 kilojoule / mole	-9.384541622947788 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-22.019083973717887 kilojoule / mole	-4.904246438996852 kilojoule / mole	-12.833587216174735 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349710688 kilojoule / mole	1.927347080324908 kilojoule / mole	1.927347080324908 kilojoule / mole	-19.507411375653422 kilojoule / mole	0.0
FORMATETHFLIG-RXN-THF/ATP/FORMATE//10-FORMYL-THF/ADP/Pi.38.	C00002 + C00058 + C00101 = C00008 + C00009 + C00234	3.33333 millimolar / second	-2.6749541579215474 kilojoule / mole	-1.2816027051427854 kilojoule / mole	-1.2816027051427854 kilojoule / mole	-13.983898733713453 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.4859306342739975 kilojoule / mole	3.4859306342739975 kilojoule / mole	-9.248738909828647 kilojoule / mole	0.2
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.878981560286007 kilojoule / mole	-8.905266862948956 kilojoule / mole	-8.905266862948956 kilojoule / mole	-9.43056084142399 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	3.33333 millimolar / second	19.31563986192012 kilojoule / mole	18.52913228307562 kilojoule / mole	18.52913228307562 kilojoule / mole	-9.248738909828987 kilojoule / mole	0.2
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845864 kilojoule / mole	-3.0014341124239756 kilojoule / mole	-3.0014341124239756 kilojoule / mole	-12.299169535800115 kilojoule / mole	0.0
METHENYLTHFCYCLOHYDRO-RXN-5-10-METHENYL-THF/WATER//10-FORMYL-THF/PROTON.46.	C00080 + C00234 = C00001 + C00445	3.33333 millimolar / second	4.698385017943565 kilojoule / mole	1.0853320386386427 kilojoule / mole	1.0853320386386427 kilojoule / mole	-9.248738909829004 kilojoule / mole	0.2
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.7069868415694742 kilojoule / mole	-2.9694626707327223 kilojoule / mole	-2.9694626707327223 kilojoule / mole	-10.048739578114448 kilojoule / mole	0.0
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	3.33333 millimolar / second	-26.098062187153445 kilojoule / mole	-26.23459064743946 kilojoule / mole	-26.23459064743946 kilojoule / mole	-45.521255059361486 kilojoule / mole	0.0
1.2.1.13-RXN	C00005 + C00080 + C00236 = C00006 + C00009 + C00118	3.33333 millimolar / second	-4.4721564586571105 kilojoule / mole	-3.877893879191208 kilojoule / mole	-20.992731413912242 kilojoule / mole	-35.095725444367 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-4.985968439185323 kilojoule / mole	-4.985968439185323 kilojoule / mole	-9.248738909828715 kilojoule / mole	0.2
METHYLENETHFDEHYDROG-NADP-RXN-METHYLENE-THF/NADP//5-10-METHENYL-THF/NADPH.44.	C00005 + C00445 = C00006 + C00143	3.33333 millimolar / second	-8.773132576010198 kilojoule / mole	-7.962546656109335 kilojoule / mole	-7.962546656109335 kilojoule / mole	-14.375731649404138 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.583323358306416 kilojoule / mole	26.92101245212444 kilojoule / mole	26.92101245212444 kilojoule / mole	-9.24873890982962 kilojoule / mole	0.2
