reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	-2.9663782223884527 kilojoule / mole	-2.9663782223884527 kilojoule / mole	-31.315042595318936 kilojoule / mole	0.0
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.51093485772401 kilojoule / mole	-32.59235226281808 kilojoule / mole	-32.59235226281808 kilojoule / mole	-28.14256936000763 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	34.34363327841535 kilojoule / mole	34.34363327841535 kilojoule / mole	13.807453857422814 kilojoule / mole	0.0
RXN-2881-FORMALDEHYDE/CPD-12994//CPD-12998/WATER.40.	C00067 + CPD__45__12994 = C00001 + CPD__45__12998	3.33333 millimolar / second	-114.39787252853021 kilojoule / mole	-68.59631216678437 kilojoule / mole	-51.481474632063346 kilojoule / mole	-37.195596187001534 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-5.10884555737809 kilojoule / mole	-5.10884555737809 kilojoule / mole	-39.12658849421147 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	3.33333 millimolar / second	0.5321601063815251 kilojoule / mole	3.6924002478536813 kilojoule / mole	3.6924002478536813 kilojoule / mole	17.267849877287215 kilojoule / mole	0.0
ALANINE--OXO-ACID-AMINOTRANSFERASE-RXN-L-ALPHA-ALANINE/2-OXOBUTANOATE//PYRUVATE/CPD-298.49.	C00041 + C00109 = C00022 + C02721	3.33333 millimolar / second	34.57151619476036 kilojoule / mole	34.11664795090512 kilojoule / mole	34.11664795090512 kilojoule / mole	15.562005570736966 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-62.91799294872887 kilojoule / mole	-80.0328304834499 kilojoule / mole	-74.75458021235282 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	3.33333 millimolar / second	-39.19559390302015 kilojoule / mole	-39.18139645051972 kilojoule / mole	-22.066558915798687 kilojoule / mole	8.25128457551399 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	3.33333 millimolar / second	-22.52067189494278 kilojoule / mole	-22.53019976436133 kilojoule / mole	-22.53019976436133 kilojoule / mole	17.804680791546136 kilojoule / mole	0.0
GLYOHMETRANS-RXN-SER/CPD-12994//GLY/CPD-12998/WATER.35.	C00001 + C00037 + CPD__45__12998 = C00065 + CPD__45__12994	3.33333 millimolar / second	95.8020902952324 kilojoule / mole	50.039704544086625 kilojoule / mole	50.039704544086625 kilojoule / mole	26.068252042293288 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.1622318415602 kilojoule / mole	16.16223184076949 kilojoule / mole	-0.9526056939515427 kilojoule / mole	-2.2772466644475307 kilojoule / mole	0.0
N-METHYL-L-AMINO-ACID-OXIDASE-RXN-CPD-298/OXYGEN-MOLECULE/WATER//L-ALPHA-ALANINE/FORMALDEHYDE/HYDROGEN-PEROXIDE.78.	C00001 + C00007 + C02721 = C00027 + C00041 + C00067	3.33333 millimolar / second	-68.9962422617597 kilojoule / mole	-45.921909702595315 kilojoule / mole	-63.03674723731635 kilojoule / mole	-34.53243926993173 kilojoule / mole	0.0
SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN	C00048 + C00065 = C00037 + C00168	3.33333 millimolar / second	-4.275614090443554 kilojoule / mole	-4.205856794916997 kilojoule / mole	-4.205856794916997 kilojoule / mole	8.752648819939328 kilojoule / mole	0.0
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	3.33333 millimolar / second	-29.558211165424837 kilojoule / mole	-29.558216948343397 kilojoule / mole	-29.558216948343397 kilojoule / mole	10.497905125611405 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.5833233583064 kilojoule / mole	27.609481164897065 kilojoule / mole	27.609481164897065 kilojoule / mole	-0.6484005613431559 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.345053424212526 kilojoule / mole	3.230215889491493 kilojoule / mole	17.91058451779681 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	3.33333 millimolar / second	131.89141496345414 kilojoule / mole	106.01910894441505 kilojoule / mole	106.01910894441505 kilojoule / mole	26.149867113213634 kilojoule / mole	1.0
GLYCERATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00168 = C00003 + C00258	3.33333 millimolar / second	-31.230372046041396 kilojoule / mole	-31.229266986615183 kilojoule / mole	-31.229266986615183 kilojoule / mole	8.73105668819108 kilojoule / mole	0.0
