reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	0.04641571502483188 kilojoule / mole	0.04641571502483188 kilojoule / mole	-47.86812290438169 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	25.45975038067985 kilojoule / mole	25.45975038067985 kilojoule / mole	-12.638182942070712 kilojoule / mole	0.03104
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.13123107157017 kilojoule / mole	21.009267951921743 kilojoule / mole	21.009267951921743 kilojoule / mole	-16.438198548235725 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-14.029113087996647 kilojoule / mole	-14.029113087996647 kilojoule / mole	-46.42513514883919 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.0939253643417555 kilojoule / mole	3.0939253643417555 kilojoule / mole	-12.638182930926044 kilojoule / mole	0.29822
FUMARATE-REDUCTASE-NADH-RXN	C00004 + C00080 + C00122 = C00003 + C00042	3.33333 millimolar / second	-61.21694462493679 kilojoule / mole	-60.91688193310992 kilojoule / mole	-60.91688193310992 kilojoule / mole	-50.60231689141274 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	3.33333 millimolar / second	-39.19559390301998 kilojoule / mole	-39.23283746972509 kilojoule / mole	-22.117999935004057 kilojoule / mole	-17.291065430983494 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	-1.9845545797282678 kilojoule / mole	-1.9845545797282678 kilojoule / mole	-12.6381829355966 kilojoule / mole	0.06208
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411736575 kilojoule / mole	-1.5091609151207221 kilojoule / mole	-1.5091609151207221 kilojoule / mole	-24.43758890172282 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-5.550507847681883 kilojoule / mole	-5.550507847681883 kilojoule / mole	-12.63818293093239 kilojoule / mole	0.29822
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	3.33333 millimolar / second	6.9883666004500355 kilojoule / mole	6.331970904310847 kilojoule / mole	6.331970904310847 kilojoule / mole	-12.63818293586078 kilojoule / mole	0.06208
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.58332335830646 kilojoule / mole	27.545994162938054 kilojoule / mole	27.545994162938054 kilojoule / mole	-12.638182935727809 kilojoule / mole	0.06208
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	3.33333 millimolar / second	-2.183111131228017 kilojoule / mole	-4.695062819350078 kilojoule / mole	-4.695062819350078 kilojoule / mole	-19.40111605874607 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	3.33333 millimolar / second	4.48362875057893 kilojoule / mole	4.155329285805836 kilojoule / mole	-12.959508248915197 kilojoule / mole	-12.638182935699556 kilojoule / mole	0.06208
GLUTAMATE-DEHYDROGENASE-RXN	C00004 + C00014 + C00026 + C00080 = C00001 + C00003 + C00025	3.33333 millimolar / second	-36.48157454370306 kilojoule / mole	-36.49829346008001 kilojoule / mole	-19.383455925358984 kilojoule / mole	-12.638182935743393 kilojoule / mole	0.06208
ASPARTASE-RXN	C00049 = C00014 + C00122	3.33333 millimolar / second	13.197966369162486 kilojoule / mole	13.196531016304025 kilojoule / mole	-3.9183065184170083 kilojoule / mole	-17.687792089662477 kilojoule / mole	0.0
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	3.33333 millimolar / second	4.750656085799633 kilojoule / mole	4.7818788521137785 kilojoule / mole	4.7818788521137785 kilojoule / mole	-12.638182942055987 kilojoule / mole	0.03104
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	3.33333 millimolar / second	-2.8760864197276987 kilojoule / mole	0.3292585796757286 kilojoule / mole	-16.785578955045306 kilojoule / mole	-12.638182941776687 kilojoule / mole	0.03104
