reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010465 kilojoule / mole	-20.678091433527285 kilojoule / mole	-20.678091433527285 kilojoule / mole	-93.56090764513763 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	27.588399066888485 kilojoule / mole	27.588399066888485 kilojoule / mole	-12.601740940359846 kilojoule / mole	0.03777
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071570028 kilojoule / mole	20.832985902009206 kilojoule / mole	20.832985902009206 kilojoule / mole	-24.123188287152338 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.124551551090862 kilojoule / mole	3.124551551090862 kilojoule / mole	-12.60174090533705 kilojoule / mole	0.42447
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.878981560285837 kilojoule / mole	-8.874454451198682 kilojoule / mole	-8.874454451198682 kilojoule / mole	-12.601740940350009 kilojoule / mole	0.03777
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411736575 kilojoule / mole	-1.7866427798031776 kilojoule / mole	-1.7866427798031776 kilojoule / mole	-20.830995559136767 kilojoule / mole	0.0
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.7069868415694174 kilojoule / mole	-5.562919426801814 kilojoule / mole	-5.562919426801814 kilojoule / mole	-12.601740940338095 kilojoule / mole	0.03777
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-5.5082499858027045 kilojoule / mole	-5.5082499858027045 kilojoule / mole	-12.601740905351736 kilojoule / mole	0.42447
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-19.31845418404052 kilojoule / mole	-19.31845418404052 kilojoule / mole	-20.46265058290608 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.58332335830646 kilojoule / mole	27.72114423909884 kilojoule / mole	27.72114423909884 kilojoule / mole	-12.60174094031594 kilojoule / mole	0.03777
GLYCINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00048 + C00080 = C00001 + C00003 + C00037	3.33333 millimolar / second	-45.01502113453758 kilojoule / mole	-44.64359178440813 kilojoule / mole	-27.528754249687097 kilojoule / mole	-13.10644923239004 kilojoule / mole	0.0
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	3.33333 millimolar / second	9.519832192639555 kilojoule / mole	9.515628498281282 kilojoule / mole	-7.599209036439751 kilojoule / mole	-16.05735422243334 kilojoule / mole	0.0
