reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	27.689992973177247 kilojoule / mole	27.689992973177247 kilojoule / mole	-12.567013818017273 kilojoule / mole	0.03852
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	3.33333 millimolar / second	-5.475979454693686 kilojoule / mole	-12.314437716770053 kilojoule / mole	4.80039981795098 kilojoule / mole	-18.482956709954003 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071570255 kilojoule / mole	20.965615832351368 kilojoule / mole	20.965615832351368 kilojoule / mole	-20.451518109447257 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.1530805256874244 kilojoule / mole	3.1530805256874244 kilojoule / mole	-12.567013812172931 kilojoule / mole	0.42296
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.878981560286014 kilojoule / mole	-8.874652591377348 kilojoule / mole	-8.874652591377348 kilojoule / mole	-12.567013817980829 kilojoule / mole	0.03852
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411732028 kilojoule / mole	-1.785228060758099 kilojoule / mole	-1.785228060758099 kilojoule / mole	-19.52574929445342 kilojoule / mole	0.0
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.706986841569531 kilojoule / mole	-5.518671394312651 kilojoule / mole	-5.518671394312651 kilojoule / mole	-12.567013818133937 kilojoule / mole	0.03852
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-5.467324771690092 kilojoule / mole	-5.467324771690092 kilojoule / mole	-12.567013812173544 kilojoule / mole	0.42296
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.583323358306416 kilojoule / mole	27.714409200495783 kilojoule / mole	27.714409200495783 kilojoule / mole	-12.567013818394264 kilojoule / mole	0.03852
GLYCINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00048 + C00080 = C00001 + C00003 + C00037	3.33333 millimolar / second	-45.01502113453785 kilojoule / mole	-44.64652712335372 kilojoule / mole	-27.531689588632688 kilojoule / mole	-13.091968887297378 kilojoule / mole	0.0
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	3.33333 millimolar / second	9.519832192639555 kilojoule / mole	9.517804331706577 kilojoule / mole	-7.597033203014457 kilojoule / mole	-15.723488667973514 kilojoule / mole	0.0
