reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	3.33333 millimolar / second	-40.836293713945 kilojoule / mole	-40.752844475762856 kilojoule / mole	-23.638006941041827 kilojoule / mole	-32.05883109745322 kilojoule / mole	0.0
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-6.377147909742982 kilojoule / mole	-6.377147909742982 kilojoule / mole	-43.32762448138349 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.13123107157017 kilojoule / mole	28.017467767089087 kilojoule / mole	28.017467767089087 kilojoule / mole	-12.994302911363384 kilojoule / mole	0.00012
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.925348924113123 kilojoule / mole	-5.925348924113123 kilojoule / mole	-35.921486560932316 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	2.798758879685491 kilojoule / mole	2.798758879685491 kilojoule / mole	-12.994301689102967 kilojoule / mole	0.47171
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916297 kilojoule / mole	-23.353107411505377 kilojoule / mole	-23.353107411505377 kilojoule / mole	-22.255990480257267 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	0.6459893376932211 kilojoule / mole	0.6459893376932211 kilojoule / mole	-12.994301700484598 kilojoule / mole	0.01032
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-5.967578878347826 kilojoule / mole	-5.967578878347826 kilojoule / mole	-12.994301689103061 kilojoule / mole	0.47171
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	3.33333 millimolar / second	6.9883666004500355 kilojoule / mole	6.946257609213682 kilojoule / mole	6.946257609213682 kilojoule / mole	-12.994301700497603 kilojoule / mole	0.01032
RXN-9086	C00002 + C00010 + C01013 = C00013 + C00020 + C05668	3.33333 millimolar / second	1.9662286516722816 kilojoule / mole	1.8134036590958307 kilojoule / mole	1.8134036590958307 kilojoule / mole	-16.129212846575662 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.5833233583064 kilojoule / mole	27.802378514462152 kilojoule / mole	27.802378514462152 kilojoule / mole	-12.994301700507846 kilojoule / mole	0.01032
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.90793319087453 kilojoule / mole	9.362150179979173 kilojoule / mole	-7.752687354741861 kilojoule / mole	-30.987852548266304 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	3.33333 millimolar / second	4.48362875057893 kilojoule / mole	4.462573635047511 kilojoule / mole	-12.652263899673523 kilojoule / mole	-12.994301700505806 kilojoule / mole	0.01032
GLUTDEHYD-RXN	C00005 + C00014 + C00026 + C00080 = C00001 + C00006 + C00025	3.33333 millimolar / second	-36.35101950970204 kilojoule / mole	-36.369357561664486 kilojoule / mole	-19.254520026943453 kilojoule / mole	-12.99430170050897 kilojoule / mole	0.01032
RXN-6383	C05668 = C00001 + C00894	3.33333 millimolar / second	-2.297968718618222 kilojoule / mole	-1.919417470438996 kilojoule / mole	-1.919417470438996 kilojoule / mole	-15.441011870517618 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.366510526874317 kilojoule / mole	-8.366510526874317 kilojoule / mole	-12.994302910871516 kilojoule / mole	0.00012
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	3.33333 millimolar / second	4.750656085799633 kilojoule / mole	4.810819555245938 kilojoule / mole	4.810819555245938 kilojoule / mole	-14.541579436595 kilojoule / mole	0.0
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	3.33333 millimolar / second	-2.8760864197276987 kilojoule / mole	-1.5844100034150455 kilojoule / mole	-18.699247538136078 kilojoule / mole	-12.99430171331171 kilojoule / mole	0.00476
