reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	3.33333 millimolar / second	-40.836293713945 kilojoule / mole	-40.777973926566744 kilojoule / mole	-23.66313639184571 kilojoule / mole	-25.326858918147668 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	3.33333 millimolar / second	-4.927611499417402 kilojoule / mole	-4.984863762113955 kilojoule / mole	-4.984863762113955 kilojoule / mole	-37.36766204612876 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.13123107157017 kilojoule / mole	28.29549919522825 kilojoule / mole	28.29549919522825 kilojoule / mole	11.476640497201652 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652687 kilojoule / mole	19.841311362244525 kilojoule / mole	19.841311362244525 kilojoule / mole	10.850706616070454 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.106017415962346 kilojoule / mole	-5.106017415962346 kilojoule / mole	-37.40912994471645 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	3.33333 millimolar / second	0.5321601063815251 kilojoule / mole	3.806361508166965 kilojoule / mole	3.806361508166965 kilojoule / mole	16.19089639757917 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.8231433997326523 kilojoule / mole	3.8231433997326523 kilojoule / mole	2.549303424182893 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-62.90776488814543 kilojoule / mole	-80.02260242286647 kilojoule / mole	-72.48285526861962 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937021344 kilojoule / mole	-39.32624630857149 kilojoule / mole	-22.211408773850458 kilojoule / mole	17.152497610628004 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338458854 kilojoule / mole	-3.4500603530276805 kilojoule / mole	-3.4500603530276805 kilojoule / mole	-0.5678065447754981 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	3.33333 millimolar / second	-22.520671894942552 kilojoule / mole	-22.530538278673394 kilojoule / mole	-22.530538278673394 kilojoule / mole	17.160492698466765 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	2.2329851539057386 kilojoule / mole	2.2329851539057386 kilojoule / mole	-0.5320438802376822 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-4.504895886900756 kilojoule / mole	-4.504895886900756 kilojoule / mole	-2.66094825984823 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	3.33333 millimolar / second	6.9883666004500355 kilojoule / mole	7.013264394259011 kilojoule / mole	7.013264394259011 kilojoule / mole	5.460840121058786 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.583323358306416 kilojoule / mole	27.610424391481114 kilojoule / mole	27.610424391481114 kilojoule / mole	-6.885635803762445 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.345053421939667 kilojoule / mole	20.345055227497358 kilojoule / mole	3.230217692776324 kilojoule / mole	18.544701863017288 kilojoule / mole	0.0
RXN-15977	C00007 + C00100 = C00027 + C00894	3.33333 millimolar / second	-71.86862986103537 kilojoule / mole	-48.51977878037412 kilojoule / mole	-48.51977878037412 kilojoule / mole	-25.770234078101616 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	3.33333 millimolar / second	131.89141496345414 kilojoule / mole	105.08620992927922 kilojoule / mole	105.08620992927922 kilojoule / mole	25.21696809122726 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	22.274276554875986 kilojoule / mole	22.274276554875986 kilojoule / mole	18.777168613888875 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	3.33333 millimolar / second	4.48362875057893 kilojoule / mole	4.496079343790527 kilojoule / mole	-12.618758190930507 kilojoule / mole	-9.349626468751115 kilojoule / mole	0.0
GLUTDEHYD-RXN	C00005 + C00014 + C00026 + C00080 = C00001 + C00006 + C00025	3.33333 millimolar / second	-36.35101950970204 kilojoule / mole	-36.34079808713473 kilojoule / mole	-19.2259605524137 kilojoule / mole	6.469652163990649 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.35346712073769 kilojoule / mole	-8.35346712073769 kilojoule / mole	-5.258892678636196 kilojoule / mole	0.0
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	3.33333 millimolar / second	4.750656085799179 kilojoule / mole	4.75875421900699 kilojoule / mole	4.75875421900699 kilojoule / mole	2.066003466961031 kilojoule / mole	0.0
