reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-6.687641280167451 kilojoule / mole	-6.687641280167451 kilojoule / mole	-28.008918587928434 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-22.091420897156176 kilojoule / mole	-4.976583362435144 kilojoule / mole	11.962330862847764 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349712394 kilojoule / mole	1.6674103216885894 kilojoule / mole	1.6674103216885894 kilojoule / mole	9.154696339998456 kilojoule / mole	0.0
RXN-2881-FORMALDEHYDE/THF//METHYLENE-THF/WATER.38.	C00067 + C00101 = C00001 + C00143	3.33333 millimolar / second	-25.355278707548877 kilojoule / mole	-25.341381873816538 kilojoule / mole	-8.226544339095502 kilojoule / mole	2.3184591646315673 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.111796427169462 kilojoule / mole	-5.111796427169462 kilojoule / mole	-38.547025186592336 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	3.33333 millimolar / second	0.5321601063815251 kilojoule / mole	3.57306443976385 kilojoule / mole	3.57306443976385 kilojoule / mole	13.91695843790055 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.822269967182511 kilojoule / mole	3.822269967182511 kilojoule / mole	3.4067134078825516 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916467 kilojoule / mole	-23.31461590107307 kilojoule / mole	-23.31461590107307 kilojoule / mole	11.057025498954701 kilojoule / mole	0.0
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.878981560285837 kilojoule / mole	-8.880458777043243 kilojoule / mole	-8.880458777043243 kilojoule / mole	2.1320473461118166 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	3.33333 millimolar / second	19.31563986192012 kilojoule / mole	19.32756964636887 kilojoule / mole	19.32756964636887 kilojoule / mole	17.78495931660134 kilojoule / mole	0.0
ALANINE--OXO-ACID-AMINOTRANSFERASE-RXN-L-ALPHA-ALANINE/2-OXOBUTANOATE//PYRUVATE/CPD-298.49.	C00041 + C00109 = C00022 + C02721	3.33333 millimolar / second	34.571516194760434 kilojoule / mole	34.13394263339513 kilojoule / mole	34.13394263339513 kilojoule / mole	17.552204304551612 kilojoule / mole	0.0
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.7069868415694742 kilojoule / mole	-2.7111178274274543 kilojoule / mole	-2.7111178274274543 kilojoule / mole	16.927457656715777 kilojoule / mole	0.0
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	3.33333 millimolar / second	-26.098062187153445 kilojoule / mole	-25.957016714437195 kilojoule / mole	-25.957016714437195 kilojoule / mole	-96.58153317120843 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-4.506001443479022 kilojoule / mole	-4.506001443479022 kilojoule / mole	1.1746587820158396 kilojoule / mole	0.0
GAPOXNPHOSPHN-RXN	C00004 + C00080 + C00236 = C00003 + C00009 + C00118	3.33333 millimolar / second	-4.602711492658358 kilojoule / mole	-4.601666974078377 kilojoule / mole	-21.71650450879941 kilojoule / mole	18.75359226137166 kilojoule / mole	0.0
N-METHYL-L-AMINO-ACID-OXIDASE-RXN-CPD-298/OXYGEN-MOLECULE/WATER//L-ALPHA-ALANINE/FORMALDEHYDE/HYDROGEN-PEROXIDE.78.	C00001 + C00007 + C02721 = C00027 + C00041 + C00067	3.33333 millimolar / second	-68.9962422617597 kilojoule / mole	-46.79344581701363 kilojoule / mole	-63.90828335173466 kilojoule / mole	-37.723713973985625 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.5833233583064 kilojoule / mole	27.608492978796786 kilojoule / mole	27.608492978796786 kilojoule / mole	1.6303224930011568 kilojoule / mole	0.0
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.75613024174531 kilojoule / mole	-60.58737532394845 kilojoule / mole	-60.58737532394845 kilojoule / mole	-10.15305712082914 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	3.33333 millimolar / second	131.89141496345414 kilojoule / mole	106.99620651178954 kilojoule / mole	106.99620651178954 kilojoule / mole	27.126964669656548 kilojoule / mole	1.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.9079331908747 kilojoule / mole	9.944191815862961 kilojoule / mole	-7.170645718858073 kilojoule / mole	12.137747862868494 kilojoule / mole	0.0
