reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	-2.9622402321411254 kilojoule / mole	-2.9622402321411254 kilojoule / mole	-34.69015727836027 kilojoule / mole	0.0
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.51093485772401 kilojoule / mole	-32.59083348747044 kilojoule / mole	-32.59083348747044 kilojoule / mole	-30.084439836161607 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-22.08954775122064 kilojoule / mole	-4.974710216499606 kilojoule / mole	11.41572760145333 kilojoule / mole	0.0
RXN-2881-FORMALDEHYDE/CPD-12994//CPD-12998/WATER.40.	C00067 + CPD__45__12994 = C00001 + CPD__45__12998	3.33333 millimolar / second	-114.39787252853021 kilojoule / mole	-64.32692950953968 kilojoule / mole	-47.21209197481865 kilojoule / mole	-34.77145486219844 kilojoule / mole	0.0
RXN-2881-FORMALDEHYDE/THF//METHYLENE-THF/WATER.38.	C00067 + C00101 = C00001 + C00143	3.33333 millimolar / second	-25.355278707548877 kilojoule / mole	-25.341105401437044 kilojoule / mole	-8.226267866716013 kilojoule / mole	-0.07356571310255822 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-5.110308904537895 kilojoule / mole	-5.110308904537895 kilojoule / mole	-38.283615727352355 kilojoule / mole	0.0
RXN-13697	C00025 + C00036 = C00026 + C00049	3.33333 millimolar / second	-2.84457439331797 kilojoule / mole	-2.8403234210616066 kilojoule / mole	-2.8403234210616066 kilojoule / mole	2.1467531373945583 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	6.66667 millimolar / second	0.5321601063815251 kilojoule / mole	3.6334496214135528 kilojoule / mole	3.6334496214135528 kilojoule / mole	15.708562967877217 kilojoule / mole	0.0
ALANINE--OXO-ACID-AMINOTRANSFERASE-RXN-L-ALPHA-ALANINE/2-OXOBUTANOATE//PYRUVATE/CPD-298.49.	C00041 + C00109 = C00022 + C02721	6.66667 millimolar / second	34.571516194760434 kilojoule / mole	34.12513600522453 kilojoule / mole	34.12513600522453 kilojoule / mole	16.42688495807516 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	6.66667 millimolar / second	-63.20180363413033 kilojoule / mole	-62.923292474139764 kilojoule / mole	-80.0381300088608 kilojoule / mole	-73.58901253195882 kilojoule / mole	0.0
