reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.510934857724 kilojoule / mole	-32.198016629808194 kilojoule / mole	-32.198016629808194 kilojoule / mole	-51.13677345975678 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	25.622409661113494 kilojoule / mole	25.622409661113494 kilojoule / mole	-12.615684359656662 kilojoule / mole	0.03116
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.13123107157017 kilojoule / mole	21.14691185605757 kilojoule / mole	21.14691185605757 kilojoule / mole	-16.451850894303988 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-13.856672966949747 kilojoule / mole	-13.856672966949747 kilojoule / mole	-48.47089028080527 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.1124239081818263 kilojoule / mole	3.1124239081818263 kilojoule / mole	-12.615684303382015 kilojoule / mole	0.29744
FUMARATE-REDUCTASE-NADH-RXN	C00004 + C00080 + C00122 = C00003 + C00042	3.33333 millimolar / second	-61.21694462493679 kilojoule / mole	-60.92172670409411 kilojoule / mole	-60.92172670409411 kilojoule / mole	-48.134394162926384 kilojoule / mole	0.0
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00149 = C00001 + C00122	3.33333 millimolar / second	3.4300285975664337 kilojoule / mole	3.4325056256044597 kilojoule / mole	3.4325056256044597 kilojoule / mole	-14.758452501233073 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	-1.9044836352187784 kilojoule / mole	-1.9044836352187784 kilojoule / mole	-12.615684327099942 kilojoule / mole	0.06233
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411733164 kilojoule / mole	-1.5133340221741736 kilojoule / mole	-1.5133340221741736 kilojoule / mole	-24.266955924863133 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-5.5240091413245915 kilojoule / mole	-5.5240091413245915 kilojoule / mole	-12.615684303435605 kilojoule / mole	0.29744
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	3.33333 millimolar / second	6.9883666004500355 kilojoule / mole	6.344148915217973 kilojoule / mole	6.344148915217973 kilojoule / mole	-12.615684328879025 kilojoule / mole	0.06233
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	6.66667 millimolar / second	27.583323358306416 kilojoule / mole	27.54543711594416 kilojoule / mole	27.54543711594416 kilojoule / mole	-12.615684327469053 kilojoule / mole	0.06233
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	3.33333 millimolar / second	-29.4276561314241 kilojoule / mole	-29.467927360699367 kilojoule / mole	-29.467927360699367 kilojoule / mole	-24.003988550740925 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	3.33333 millimolar / second	4.48362875057893 kilojoule / mole	4.161517593168946 kilojoule / mole	-12.953319941552088 kilojoule / mole	-12.615684327821345 kilojoule / mole	0.06233
GLUTAMATE-DEHYDROGENASE-RXN	C00004 + C00014 + C00026 + C00080 = C00001 + C00003 + C00025	3.33333 millimolar / second	-36.48157454370306 kilojoule / mole	-36.49800775260765 kilojoule / mole	-19.383170217886615 kilojoule / mole	-12.615684328094716 kilojoule / mole	0.06233
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	3.33333 millimolar / second	4.750656085799633 kilojoule / mole	4.781053879309305 kilojoule / mole	4.781053879309305 kilojoule / mole	-12.615684359902865 kilojoule / mole	0.03116
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	3.33333 millimolar / second	-2.8760864197276987 kilojoule / mole	0.2635738293012069 kilojoule / mole	-16.851263705419825 kilojoule / mole	-12.615684356070473 kilojoule / mole	0.03116
