reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010465 kilojoule / mole	-14.46814201535482 kilojoule / mole	-14.46814201535482 kilojoule / mole	-106.10043034230567 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	3.33333 millimolar / second	-4.927611499417537 kilojoule / mole	-4.994091088421487 kilojoule / mole	-4.994091088421487 kilojoule / mole	-56.44315250819634 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569573 kilojoule / mole	32.64261273559462 kilojoule / mole	32.64261273559462 kilojoule / mole	-12.662347849703774 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652687 kilojoule / mole	19.884683697236028 kilojoule / mole	19.884683697236028 kilojoule / mole	-12.567928906554892 kilojoule / mole	0.04072
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.1872350008087835 kilojoule / mole	-4.9765987509716325 kilojoule / mole	-4.9765987509716325 kilojoule / mole	-50.72568950173747 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.151981001031546 kilojoule / mole	3.151981001031546 kilojoule / mole	-12.5679289042622 kilojoule / mole	0.35386
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-50.694124205685554 kilojoule / mole	-67.80896174040659 kilojoule / mole	-41.009539826614585 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937021344 kilojoule / mole	-39.396803590684634 kilojoule / mole	-22.281966055963604 kilojoule / mole	-14.241706345293945 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338458854 kilojoule / mole	-15.285970807685835 kilojoule / mole	-15.285970807685835 kilojoule / mole	-12.567928906477698 kilojoule / mole	0.04072
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.572796663552747 kilojoule / mole	-22.572796663552747 kilojoule / mole	-12.567928920613673 kilojoule / mole	0.00242
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-5.468055429900572 kilojoule / mole	-5.468055429900572 kilojoule / mole	-12.567928904262955 kilojoule / mole	0.35386
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-18.538181278197683 kilojoule / mole	-18.538181278197683 kilojoule / mole	-12.921869786996018 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.756776217606798 kilojoule / mole	-6.756776217606798 kilojoule / mole	-12.914348942976899 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.58332335830646 kilojoule / mole	27.677184900523194 kilojoule / mole	27.677184900523194 kilojoule / mole	-12.567928905244628 kilojoule / mole	0.08144
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.169826790255758 kilojoule / mole	3.054989255534724 kilojoule / mole	-12.567928920774282 kilojoule / mole	0.00242
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	21.748641474158564 kilojoule / mole	21.748641474158564 kilojoule / mole	-12.567928920781132 kilojoule / mole	0.00242
2.1.3.1-RXN	C00036 + C00100 = C00022 + C00683	3.33333 millimolar / second	2.1831111312283156 kilojoule / mole	-2.8110777801413773 kilojoule / mole	-2.8110777801413773 kilojoule / mole	-12.567928906408763 kilojoule / mole	0.04072
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.353483047760239 kilojoule / mole	-8.353483047760239 kilojoule / mole	-12.567928906549067 kilojoule / mole	0.04072
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	0.15467605695108072 kilojoule / mole	0.15467605695108072 kilojoule / mole	-12.567928906552813 kilojoule / mole	0.04072
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346666 kilojoule / mole	8.545789936684022 kilojoule / mole	-8.569047598037011 kilojoule / mole	-12.911336798406266 kilojoule / mole	0.0
