reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010465 kilojoule / mole	-16.101126301954974 kilojoule / mole	-16.101126301954974 kilojoule / mole	-108.32528738512637 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	3.33333 millimolar / second	-5.475979454694226 kilojoule / mole	-7.219169227553575 kilojoule / mole	9.895668307167458 kilojoule / mole	-13.009203768957349 kilojoule / mole	0.00526
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071570255 kilojoule / mole	26.670065181867482 kilojoule / mole	26.670065181867482 kilojoule / mole	-25.724642031646272 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	20.55392523349879 kilojoule / mole	20.55392523349879 kilojoule / mole	-13.009203646925217 kilojoule / mole	0.01326
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	3.33333 millimolar / second	-39.55379493750647 kilojoule / mole	-36.710285546312605 kilojoule / mole	-36.710285546312605 kilojoule / mole	-47.79155118863993 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	2.7872012400988893 kilojoule / mole	2.7872012400988893 kilojoule / mole	-13.009203562950564 kilojoule / mole	0.46689
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-60.32635888613288 kilojoule / mole	-77.44119642085391 kilojoule / mole	-48.91646810283806 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	3.33333 millimolar / second	-39.19559390301984 kilojoule / mole	-39.268638019524914 kilojoule / mole	-22.153800484803877 kilojoule / mole	-13.009203981411805 kilojoule / mole	0.00267
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338457717 kilojoule / mole	-8.738441943303052 kilojoule / mole	-8.738441943303052 kilojoule / mole	-13.00920367261422 kilojoule / mole	0.01059
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.59811774461298 kilojoule / mole	-22.59811774461298 kilojoule / mole	-13.009203944947208 kilojoule / mole	0.00267
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411736575 kilojoule / mole	-1.7879314113317653 kilojoule / mole	-1.7879314113317653 kilojoule / mole	-24.234467233945235 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	3.33333 millimolar / second	-0.14907495812690286 kilojoule / mole	-0.9652365677303778 kilojoule / mole	-0.9652365677303778 kilojoule / mole	-13.0092037822539 kilojoule / mole	0.00526
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-5.985824981300152 kilojoule / mole	-5.985824981300152 kilojoule / mole	-13.009203562955658 kilojoule / mole	0.46689
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588244 kilojoule / mole	-18.774687644007503 kilojoule / mole	-18.774687644007503 kilojoule / mole	-15.916617124221336 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.818508036341584 kilojoule / mole	-6.818508036341584 kilojoule / mole	-13.0092037694047 kilojoule / mole	0.00526
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.58332335830646 kilojoule / mole	27.8212315900711 kilojoule / mole	27.8212315900711 kilojoule / mole	-13.009203646817218 kilojoule / mole	0.01326
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.14841214145585 kilojoule / mole	3.0335746067348186 kilojoule / mole	-13.00920399237104 kilojoule / mole	0.00267
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	21.684343180528323 kilojoule / mole	21.684343180528323 kilojoule / mole	-13.009203991234372 kilojoule / mole	0.00267
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	3.33333 millimolar / second	9.51983219263957 kilojoule / mole	9.380281381068073 kilojoule / mole	-7.734556153652961 kilojoule / mole	-18.940306143051913 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346468 kilojoule / mole	8.51305410242524 kilojoule / mole	-8.601783432295793 kilojoule / mole	-13.009203979147518 kilojoule / mole	0.00267
