reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.510934857724 kilojoule / mole	-32.63372934608819 kilojoule / mole	-32.63372934608819 kilojoule / mole	-50.4680452444063 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	33.59281184659292 kilojoule / mole	33.59281184659292 kilojoule / mole	-11.068545497119288 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349710688 kilojoule / mole	10.061334063183876 kilojoule / mole	10.061334063183876 kilojoule / mole	-10.642392582935047 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.8100211916527 kilojoule / mole	17.346078755206655 kilojoule / mole	17.346078755206655 kilojoule / mole	-9.624612996722462 kilojoule / mole	0.08121
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.066752585682823 kilojoule / mole	-5.066752585682823 kilojoule / mole	-38.33347985728063 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.46162448847682 kilojoule / mole	3.46162448847682 kilojoule / mole	-9.624612994541899 kilojoule / mole	0.21913
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.878981560285837 kilojoule / mole	-8.75909379029993 kilojoule / mole	-8.75909379029993 kilojoule / mole	-9.624613001041032 kilojoule / mole	0.04556
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	3.33333 millimolar / second	19.315639861920175 kilojoule / mole	18.331743517099113 kilojoule / mole	18.331743517099113 kilojoule / mole	-9.62461299458962 kilojoule / mole	0.21913
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845864 kilojoule / mole	-9.62461302787173 kilojoule / mole	-9.62461302787173 kilojoule / mole	-9.624613013267764 kilojoule / mole	0.01776
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.7069868415694174 kilojoule / mole	-6.171269041679777 kilojoule / mole	-6.171269041679777 kilojoule / mole	-9.624613000580469 kilojoule / mole	0.04556
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	3.33333 millimolar / second	-26.098062187153445 kilojoule / mole	-26.169892061437718 kilojoule / mole	-26.169892061437718 kilojoule / mole	-54.10030273628867 kilojoule / mole	0.0
1.2.1.13-RXN	C00005 + C00080 + C00236 = C00006 + C00009 + C00118	3.33333 millimolar / second	-4.472156458657167 kilojoule / mole	-3.82268326111767 kilojoule / mole	-20.937520795838704 kilojoule / mole	-22.654177094641437 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-5.027640236296487 kilojoule / mole	-5.027640236296487 kilojoule / mole	-9.624612994545767 kilojoule / mole	0.21913
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.1622318415602 kilojoule / mole	8.753082934174534 kilojoule / mole	-8.361754600546499 kilojoule / mole	-9.624613001842858 kilojoule / mole	0.03565
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	6.66667 millimolar / second	27.583323358306416 kilojoule / mole	27.54518213466651 kilojoule / mole	27.54518213466651 kilojoule / mole	-9.624612996822345 kilojoule / mole	0.08121
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	3.33333 millimolar / second	-29.4276561314241 kilojoule / mole	-29.471697105270326 kilojoule / mole	-29.471697105270326 kilojoule / mole	-23.28824566392105 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	3.33333 millimolar / second	-7.716096846263554 kilojoule / mole	0.5290044488601247 kilojoule / mole	0.5290044488601247 kilojoule / mole	-15.172994490298432 kilojoule / mole	0.0
GLYCINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00048 + C00080 = C00001 + C00003 + C00037	3.33333 millimolar / second	-45.01502113453785 kilojoule / mole	-46.50322903772717 kilojoule / mole	-29.38839150300614 kilojoule / mole	-9.624613001916286 kilojoule / mole	0.03565
