reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	3.33333 millimolar / second	-40.836293713945 kilojoule / mole	-40.78325381695447 kilojoule / mole	-23.668416282233434 kilojoule / mole	-24.382222445893316 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	3.33333 millimolar / second	-5.475979454693686 kilojoule / mole	-5.379000254627616 kilojoule / mole	11.735837280093417 kilojoule / mole	9.882841823662083 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071570255 kilojoule / mole	28.28071355918342 kilojoule / mole	28.28071355918342 kilojoule / mole	13.229927662649935 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	19.838495948892266 kilojoule / mole	19.838495948892266 kilojoule / mole	10.884821819092275 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	3.33333 millimolar / second	0.5321601063815251 kilojoule / mole	3.5111210094688845 kilojoule / mole	3.5111210094688845 kilojoule / mole	14.845617443791674 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.8220380803730305 kilojoule / mole	3.8220380803730305 kilojoule / mole	2.4162419707480467 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-62.93442956627461 kilojoule / mole	-80.04926710099565 kilojoule / mole	-77.08315216428082 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937021344 kilojoule / mole	-39.32623478407631 kilojoule / mole	-22.21139724935528 kilojoule / mole	19.105181870793423 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338458854 kilojoule / mole	-3.4596494103408832 kilojoule / mole	-3.4596494103408832 kilojoule / mole	-0.2380243916081079 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.385619145902467 kilojoule / mole	-22.385619145902467 kilojoule / mole	7.150254823350417 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-4.506295029445584 kilojoule / mole	-4.506295029445584 kilojoule / mole	-2.3551789921211945 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.8385487099306195 kilojoule / mole	-6.8385487099306195 kilojoule / mole	-4.760378240204553 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.583323358306416 kilojoule / mole	27.607979856200906 kilojoule / mole	27.607979856200906 kilojoule / mole	-5.0635939775859455 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193966 kilojoule / mole	20.345077452446077 kilojoule / mole	3.230239917725043 kilojoule / mole	19.038263742863705 kilojoule / mole	0.0
RXN-15977	C00007 + C00100 = C00027 + C00894	3.33333 millimolar / second	-71.86862986103537 kilojoule / mole	-50.625348657158206 kilojoule / mole	-50.625348657158206 kilojoule / mole	-28.208501442241747 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	3.33333 millimolar / second	131.89141496345414 kilojoule / mole	107.50343434843644 kilojoule / mole	107.50343434843644 kilojoule / mole	27.63419249401753 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339645 kilojoule / mole	22.274357306555306 kilojoule / mole	22.274357306555306 kilojoule / mole	21.06269972821077 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.353463880211951 kilojoule / mole	-8.353463880211951 kilojoule / mole	-4.940813943554488 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445347 kilojoule / mole	8.558238868893929 kilojoule / mole	-8.556598665827105 kilojoule / mole	-6.10771392707599 kilojoule / mole	0.0
