reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-6.385131037471219 kilojoule / mole	-6.385131037471219 kilojoule / mole	-65.67100267377324 kilojoule / mole	0.0
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010706 kilojoule / mole	-14.81529306735728 kilojoule / mole	-14.81529306735728 kilojoule / mole	-88.28958453861098 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	35.021049150518245 kilojoule / mole	35.021049150518245 kilojoule / mole	-13.60140765687971 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.817001029155236 kilojoule / mole	-5.817001029155236 kilojoule / mole	-44.03957550480982 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	3.33333 millimolar / second	-39.55379493750647 kilojoule / mole	-39.14641650133047 kilojoule / mole	-39.14641650133047 kilojoule / mole	-55.088648564943924 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	2.796554005279861 kilojoule / mole	2.796554005279861 kilojoule / mole	-12.997084909807919 kilojoule / mole	0.5
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916297 kilojoule / mole	-23.336109653043238 kilojoule / mole	-23.336109653043238 kilojoule / mole	-21.88636388084901 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	3.33333 millimolar / second	-0.14907495812690286 kilojoule / mole	0.2631227117830327 kilojoule / mole	0.2631227117830327 kilojoule / mole	-14.103731509540248 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-5.9709404449606325 kilojoule / mole	-5.9709404449606325 kilojoule / mole	-12.997084909808684 kilojoule / mole	0.5
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.16223184156047 kilojoule / mole	16.162234989303975 kilojoule / mole	-0.9526025454170567 kilojoule / mole	-14.81845030902099 kilojoule / mole	0.0
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-18.861008968498414 kilojoule / mole	-18.861008968498414 kilojoule / mole	-15.906599200817052 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.819612629331327 kilojoule / mole	-6.819612629331327 kilojoule / mole	-15.60540265966386 kilojoule / mole	0.0
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	3.33333 millimolar / second	-29.558211165425092 kilojoule / mole	-29.578352678842922 kilojoule / mole	-29.578352678842922 kilojoule / mole	-18.012331829201244 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.58332335830646 kilojoule / mole	27.849104045892076 kilojoule / mole	27.849104045892076 kilojoule / mole	-13.593190910105058 kilojoule / mole	0.0
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.7561302417444 kilojoule / mole	-61.22033962410736 kilojoule / mole	-61.22033962410736 kilojoule / mole	-48.25337552293015 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.907933190874758 kilojoule / mole	9.378689785531224 kilojoule / mole	-7.73614774918981 kilojoule / mole	-23.93908144347247 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	3.33333 millimolar / second	-7.716096846263554 kilojoule / mole	-8.77795778111873 kilojoule / mole	-8.77795778111873 kilojoule / mole	-18.124351958581926 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346922 kilojoule / mole	8.50313169715882 kilojoule / mole	-8.611705837562214 kilojoule / mole	-17.254537998444977 kilojoule / mole	0.0
