reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-5.983440404610401 kilojoule / mole	-5.983440404610401 kilojoule / mole	-40.95343162348657 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	3.33333 millimolar / second	-4.927611499417367 kilojoule / mole	-4.565394972485104 kilojoule / mole	-4.565394972485104 kilojoule / mole	-48.0172194723036 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569715 kilojoule / mole	16.5659436892677 kilojoule / mole	16.5659436892677 kilojoule / mole	-12.21448668216831 kilojoule / mole	0.05898
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-14.991397342503738 kilojoule / mole	-14.991397342503738 kilojoule / mole	-49.71025088590463 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.4428567064464977 kilojoule / mole	3.4428567064464977 kilojoule / mole	-12.214486681646049 kilojoule / mole	0.23461
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916297 kilojoule / mole	-23.512801114495048 kilojoule / mole	-23.512801114495048 kilojoule / mole	-26.831450116963037 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	1.040724023676752 kilojoule / mole	1.040724023676752 kilojoule / mole	-12.21448668217686 kilojoule / mole	0.05898
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-5.05204669055622 kilojoule / mole	-5.05204669055622 kilojoule / mole	-12.214486681647172 kilojoule / mole	0.23461
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	3.33333 millimolar / second	6.9883666004500355 kilojoule / mole	6.730512266937973 kilojoule / mole	6.730512266937973 kilojoule / mole	-12.214486682186136 kilojoule / mole	0.05898
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.58332335830646 kilojoule / mole	27.621641736710504 kilojoule / mole	27.621641736710504 kilojoule / mole	-12.21448668218533 kilojoule / mole	0.05898
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.75613024174572 kilojoule / mole	-51.821420744408734 kilojoule / mole	-51.821420744408734 kilojoule / mole	-36.92053116819587 kilojoule / mole	0.0
2.1.3.1-RXN	C00036 + C00100 = C00022 + C00683	3.33333 millimolar / second	2.1831111312283156 kilojoule / mole	-7.107753948063719 kilojoule / mole	-7.107753948063719 kilojoule / mole	-12.214486682147733 kilojoule / mole	0.05898
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.907933190874758 kilojoule / mole	7.498884463226206 kilojoule / mole	-9.615953071494827 kilojoule / mole	-32.31085432997813 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	3.33333 millimolar / second	4.48362875057893 kilojoule / mole	4.354693607690293 kilojoule / mole	-12.76014392703074 kilojoule / mole	-12.214486682184702 kilojoule / mole	0.05898
GLUTDEHYD-RXN	C00005 + C00014 + C00026 + C00080 = C00001 + C00006 + C00025	3.33333 millimolar / second	-36.35101950970204 kilojoule / mole	-36.49547591643564 kilojoule / mole	-19.3806383817146 kilojoule / mole	-12.21448668218527 kilojoule / mole	0.05898
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.524926866687187 kilojoule / mole	-8.524926866687187 kilojoule / mole	-12.214486682186505 kilojoule / mole	0.05898
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	-0.01682184026656941 kilojoule / mole	-0.01682184026656941 kilojoule / mole	-12.214486682186225 kilojoule / mole	0.05898
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	3.33333 millimolar / second	4.750656085799633 kilojoule / mole	4.841659794429259 kilojoule / mole	4.841659794429259 kilojoule / mole	-14.290582641526308 kilojoule / mole	0.0
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	3.33333 millimolar / second	-2.8760864197276987 kilojoule / mole	-2.230862571514204 kilojoule / mole	-19.34570010623524 kilojoule / mole	-13.550196600852846 kilojoule / mole	0.0
