reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	-2.9535826943867334 kilojoule / mole	-2.9535826943867334 kilojoule / mole	-35.33063875702462 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	3.33333 millimolar / second	-4.927611499417367 kilojoule / mole	-4.979701576550735 kilojoule / mole	-4.979701576550735 kilojoule / mole	-34.08571049053298 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-22.09342678390092 kilojoule / mole	-4.978589249179886 kilojoule / mole	12.656644764385787 kilojoule / mole	0.0
RXN-2881-FORMALDEHYDE/CPD-12994//CPD-12998/WATER.40.	C00067 + CPD__45__12994 = C00001 + CPD__45__12998	3.33333 millimolar / second	-114.39787252853021 kilojoule / mole	-70.21499415878024 kilojoule / mole	-53.10015662405921 kilojoule / mole	-37.09946697648657 kilojoule / mole	0.0
RXN-2881-FORMALDEHYDE/THF//METHYLENE-THF/WATER.38.	C00067 + C00101 = C00001 + C00143	3.33333 millimolar / second	-25.355278707548877 kilojoule / mole	-25.34166530435706 kilojoule / mole	-8.226827769636026 kilojoule / mole	0.14047024287451204 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-5.1133879402888125 kilojoule / mole	-5.1133879402888125 kilojoule / mole	-39.022489752242016 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	6.66667 millimolar / second	0.5321601063815251 kilojoule / mole	3.511028222537291 kilojoule / mole	3.511028222537291 kilojoule / mole	14.60904832362694 kilojoule / mole	0.0
ALANINE--OXO-ACID-AMINOTRANSFERASE-RXN-L-ALPHA-ALANINE/2-OXOBUTANOATE//PYRUVATE/CPD-298.49.	C00041 + C00109 = C00022 + C02721	6.66667 millimolar / second	34.57151619476036 kilojoule / mole	34.14262541333151 kilojoule / mole	34.14262541333151 kilojoule / mole	15.862571246973706 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	6.66667 millimolar / second	-63.20180363413033 kilojoule / mole	-62.93410879084416 kilojoule / mole	-80.04894632556518 kilojoule / mole	-72.4318611334699 kilojoule / mole	0.0
RXN0-300	C00005 + C00080 + C00168 = C00006 + C00258	3.33333 millimolar / second	-31.09981701204015 kilojoule / mole	-31.085303804925328 kilojoule / mole	-31.085303804925328 kilojoule / mole	-5.278160607131466 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	6.66667 millimolar / second	-39.195593903019926 kilojoule / mole	-39.182211637203494 kilojoule / mole	-22.067374102482464 kilojoule / mole	10.335903366464283 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	6.66667 millimolar / second	-22.520671894942552 kilojoule / mole	-22.52969872079207 kilojoule / mole	-22.52969872079207 kilojoule / mole	18.79969373950152 kilojoule / mole	0.0
GLYOHMETRANS-RXN-SER/CPD-12994//GLY/CPD-12998/WATER.35.	C00001 + C00037 + CPD__45__12998 = C00065 + CPD__45__12994	3.33333 millimolar / second	95.8020902952324 kilojoule / mole	51.65614178455158 kilojoule / mole	51.65614178455158 kilojoule / mole	26.950701771072104 kilojoule / mole	0.0
SERINE-DEHYDROGENASE-RXN	C00001 + C00003 + C00065 = C00004 + C00014 + C00080 + C00168	3.33333 millimolar / second	40.73940704409381 kilojoule / mole	40.748629388349926 kilojoule / mole	23.633791853628896 kilojoule / mole	-17.27565629396698 kilojoule / mole	0.0
N-METHYL-L-AMINO-ACID-OXIDASE-RXN-CPD-298/OXYGEN-MOLECULE/WATER//L-ALPHA-ALANINE/FORMALDEHYDE/HYDROGEN-PEROXIDE.78.	C00001 + C00007 + C02721 = C00027 + C00041 + C00067	6.66667 millimolar / second	-68.9962422617597 kilojoule / mole	-47.24558722678512 kilojoule / mole	-64.36042476150615 kilojoule / mole	-37.36646424735057 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	6.66667 millimolar / second	20.34505342193961 kilojoule / mole	20.345032932345063 kilojoule / mole	3.2301953976240303 kilojoule / mole	18.83553772278142 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	6.66667 millimolar / second	131.89141496345414 kilojoule / mole	107.50343439841171 kilojoule / mole	107.50343439841171 kilojoule / mole	27.6341925612522 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	6.66667 millimolar / second	22.274273316339418 kilojoule / mole	22.27423968748126 kilojoule / mole	22.27423968748126 kilojoule / mole	19.277271025937534 kilojoule / mole	0.0
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	3.33333 millimolar / second	-2.183111131228017 kilojoule / mole	-2.0261188821644485 kilojoule / mole	-2.0261188821644485 kilojoule / mole	1.2449282664911911 kilojoule / mole	0.0
GLY3KIN-RXN	C00002 + C00258 = C00008 + C00080 + C00197	3.33333 millimolar / second	-12.845717259245646 kilojoule / mole	-12.851870330158006 kilojoule / mole	-12.851870330158006 kilojoule / mole	-43.22349078599352 kilojoule / mole	0.0
