reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-5.074059084821206 kilojoule / mole	-5.074059084821206 kilojoule / mole	-44.292951693675235 kilojoule / mole	0.0
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.744500368189165 kilojoule / mole	11.376205224500557 kilojoule / mole	11.376205224500557 kilojoule / mole	-34.95139294185114 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	27.223144453615827 kilojoule / mole	27.223144453615827 kilojoule / mole	-12.52943919442161 kilojoule / mole	0.03781
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-12.385233547952371 kilojoule / mole	-12.385233547952371 kilojoule / mole	-58.67676811467876 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.183901663388324 kilojoule / mole	3.183901663388324 kilojoule / mole	-12.529439192204231 kilojoule / mole	0.34875
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916297 kilojoule / mole	-23.36279449966127 kilojoule / mole	-23.36279449966127 kilojoule / mole	-18.40137949485198 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-5.422996668195281 kilojoule / mole	-5.422996668195281 kilojoule / mole	-12.529439192204286 kilojoule / mole	0.34875
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.1622318415602 kilojoule / mole	16.16223181485006 kilojoule / mole	-0.9526057198709726 kilojoule / mole	-12.529439194451003 kilojoule / mole	0.03781
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.893193390938401 kilojoule / mole	-6.893193390938401 kilojoule / mole	-12.529439194454428 kilojoule / mole	0.03781
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.58332335830646 kilojoule / mole	27.64230053445971 kilojoule / mole	27.64230053445971 kilojoule / mole	-12.529439194453534 kilojoule / mole	0.03781
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	3.33333 millimolar / second	-29.427656131423902 kilojoule / mole	-29.430779671658833 kilojoule / mole	-29.430779671658833 kilojoule / mole	-14.721187823016297 kilojoule / mole	0.0
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.75613024174474 kilojoule / mole	-61.143602621427284 kilojoule / mole	-61.143602621427284 kilojoule / mole	-37.4173946778168 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.907933190874758 kilojoule / mole	7.333638149210026 kilojoule / mole	-9.781199385511007 kilojoule / mole	-20.321521003489252 kilojoule / mole	0.0
RXN-8964	C00091 + C00149 = C00042 + C04348	3.33333 millimolar / second	-5.964746905090124 kilojoule / mole	-9.816052325414109 kilojoule / mole	-9.816052325414109 kilojoule / mole	-12.529439194397916 kilojoule / mole	0.03781
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-11.780254065510096 kilojoule / mole	-11.780254065510096 kilojoule / mole	-12.529439194448814 kilojoule / mole	0.03781
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	-6.698941789440997 kilojoule / mole	-6.698941789440997 kilojoule / mole	-12.529439194448573 kilojoule / mole	0.03781
ISOCIT-CLEAV-RXN	C00042 + C00048 = C00311	3.33333 millimolar / second	-9.51983219263957 kilojoule / mole	-10.56594022192525 kilojoule / mole	6.548897312795783 kilojoule / mole	-12.529439194452593 kilojoule / mole	0.03781
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346922 kilojoule / mole	8.525978332017615 kilojoule / mole	-8.588859202703418 kilojoule / mole	-17.509264606470396 kilojoule / mole	0.0
