reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-6.415314324718308 kilojoule / mole	-6.415314324718308 kilojoule / mole	-52.658559617506164 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	3.33333 millimolar / second	-5.475979454694226 kilojoule / mole	-5.961077244685511 kilojoule / mole	11.153760290035521 kilojoule / mole	-13.466059360123873 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071570255 kilojoule / mole	27.888549217543922 kilojoule / mole	27.888549217543922 kilojoule / mole	-13.415990326172414 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.773185858646281 kilojoule / mole	-5.773185858646281 kilojoule / mole	-50.30834474568542 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	2.8670524460701383 kilojoule / mole	2.8670524460701383 kilojoule / mole	-12.911428007293837 kilojoule / mole	0.5
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916297 kilojoule / mole	-23.33556875686038 kilojoule / mole	-23.33556875686038 kilojoule / mole	-18.00390683432924 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-5.870125081427076 kilojoule / mole	-5.870125081427076 kilojoule / mole	-12.911428007299001 kilojoule / mole	0.5
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.821257000119017 kilojoule / mole	-6.821257000119017 kilojoule / mole	-13.51737296543946 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.5833233583064 kilojoule / mole	27.83062945780213 kilojoule / mole	27.83062945780213 kilojoule / mole	-13.320302038484346 kilojoule / mole	0.0
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.756130241745495 kilojoule / mole	-61.188108331868726 kilojoule / mole	-61.188108331868726 kilojoule / mole	-29.58862844507227 kilojoule / mole	0.0
2.1.3.1-RXN	C00036 + C00100 = C00022 + C00683	3.33333 millimolar / second	2.1831111312283156 kilojoule / mole	3.5043210322849325 kilojoule / mole	3.5043210322849325 kilojoule / mole	-13.316408289350045 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.907933190874758 kilojoule / mole	9.415468660087054 kilojoule / mole	-7.699368874633979 kilojoule / mole	-19.048341618585827 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.353467859251694 kilojoule / mole	-8.353467859251694 kilojoule / mole	-13.282675561209917 kilojoule / mole	0.0
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	0.15463129100256218 kilojoule / mole	0.15463129100256218 kilojoule / mole	-13.26998980497866 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346922 kilojoule / mole	8.506525826744639 kilojoule / mole	-8.608311707976394 kilojoule / mole	-16.51847292504448 kilojoule / mole	0.0
