reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010465 kilojoule / mole	-14.641585202627446 kilojoule / mole	-14.641585202627446 kilojoule / mole	-67.92277833836886 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	34.88517111681537 kilojoule / mole	34.88517111681537 kilojoule / mole	-10.754395223907082 kilojoule / mole	0.00108
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-22.101303666626514 kilojoule / mole	-4.9864661319054795 kilojoule / mole	-17.924715623010353 kilojoule / mole	0.0
FORMATETHFLIG-RXN-THF/ATP/FORMATE//10-FORMYL-THF/ADP/Pi.38.	C00002 + C00058 + C00101 = C00008 + C00009 + C00234	3.33333 millimolar / second	-2.67495415792132 kilojoule / mole	-0.9623852976746532 kilojoule / mole	-0.9623852976746532 kilojoule / mole	-16.385925622931758 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	3.33333 millimolar / second	-39.55379493750647 kilojoule / mole	-38.82839546588153 kilojoule / mole	-38.82839546588153 kilojoule / mole	-37.473387375091185 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.409517139805513 kilojoule / mole	3.409517139805513 kilojoule / mole	-10.754395140339444 kilojoule / mole	0.24973
2.6.1.35-RXN	C00036 + C00037 = C00048 + C00049	3.33333 millimolar / second	5.688872197516531 kilojoule / mole	5.746030207416893 kilojoule / mole	5.746030207416893 kilojoule / mole	-13.348955723463625 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-64.58418357770346 kilojoule / mole	-81.69902111242449 kilojoule / mole	-73.28115747715188 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338457717 kilojoule / mole	-2.962519427701714 kilojoule / mole	-2.962519427701714 kilojoule / mole	-14.2019418283831 kilojoule / mole	0.0
METHENYLTHFCYCLOHYDRO-RXN-5-10-METHENYL-THF/WATER//10-FORMYL-THF/PROTON.46.	C00080 + C00234 = C00001 + C00445	3.33333 millimolar / second	4.698385017943565 kilojoule / mole	0.36577070981167203 kilojoule / mole	0.36577070981167203 kilojoule / mole	-10.754395140339348 kilojoule / mole	0.24973
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.369795120796198 kilojoule / mole	-22.369795120796198 kilojoule / mole	-29.405713952451254 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	3.33333 millimolar / second	-0.14907495812690286 kilojoule / mole	0.05455558019704412 kilojoule / mole	0.05455558019704412 kilojoule / mole	-15.338424470644169 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-5.098955675030641 kilojoule / mole	-5.098955675030641 kilojoule / mole	-10.754395140339973 kilojoule / mole	0.24973
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-18.938596400038048 kilojoule / mole	-18.938596400038048 kilojoule / mole	-17.587530123113236 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.830192028442748 kilojoule / mole	-6.830192028442748 kilojoule / mole	-14.397077372381998 kilojoule / mole	0.0
METHYLENETHFDEHYDROG-NADP-RXN-METHYLENE-THF/NADP//5-10-METHENYL-THF/NADPH.44.	C00005 + C00445 = C00006 + C00143	3.33333 millimolar / second	-8.773132576010198 kilojoule / mole	-7.7997101697572 kilojoule / mole	-7.7997101697572 kilojoule / mole	-18.401705247442177 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.58332335830646 kilojoule / mole	26.76543740211225 kilojoule / mole	26.76543740211225 kilojoule / mole	-10.754395140339941 kilojoule / mole	0.24973
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.345044681722406 kilojoule / mole	3.2302071470013725 kilojoule / mole	-17.76436549175454 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	22.274361294996492 kilojoule / mole	22.274361294996492 kilojoule / mole	-12.967319377302145 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346922 kilojoule / mole	8.541219663151544 kilojoule / mole	-8.573617871569489 kilojoule / mole	-14.756489336355205 kilojoule / mole	0.0
