reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	0.34329536253990733 kilojoule / mole	0.34329536253990733 kilojoule / mole	-47.665841347385204 kilojoule / mole	0.0
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010706 kilojoule / mole	-15.28530363600685 kilojoule / mole	-15.28530363600685 kilojoule / mole	-106.94717942586279 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569573 kilojoule / mole	27.932075390052525 kilojoule / mole	27.932075390052525 kilojoule / mole	-14.386505925847194 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	20.673126149845594 kilojoule / mole	20.673126149845594 kilojoule / mole	-12.998748712348544 kilojoule / mole	0.00885
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.79163073249971 kilojoule / mole	-5.79163073249971 kilojoule / mole	-47.68233192021789 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	2.7954587857012103 kilojoule / mole	2.7954587857012103 kilojoule / mole	-12.99874867870444 kilojoule / mole	0.48008
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-60.29189927302707 kilojoule / mole	-77.4067368077481 kilojoule / mole	-49.721408757615094 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	3.33333 millimolar / second	-39.19559390301984 kilojoule / mole	-39.22750848931469 kilojoule / mole	-22.112670954593654 kilojoule / mole	-13.831804936763668 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845857 kilojoule / mole	-7.87014510667528 kilojoule / mole	-7.87014510667528 kilojoule / mole	-12.998748712497221 kilojoule / mole	0.00885
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	3.33333 millimolar / second	-22.520671894942325 kilojoule / mole	-22.83045746224794 kilojoule / mole	-22.83045746224794 kilojoule / mole	-12.998748744698885 kilojoule / mole	0.00443
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-5.973172762573908 kilojoule / mole	-5.973172762573908 kilojoule / mole	-12.998748678706146 kilojoule / mole	0.48008
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-18.34610373513477 kilojoule / mole	-18.34610373513477 kilojoule / mole	-14.307514495681922 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.813890697167347 kilojoule / mole	-6.813890697167347 kilojoule / mole	-14.229594933770558 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.58332335830646 kilojoule / mole	27.82876663232975 kilojoule / mole	27.82876663232975 kilojoule / mole	-12.998748712324632 kilojoule / mole	0.00885
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.031762469474415 kilojoule / mole	2.916924934753382 kilojoule / mole	-12.998748743716092 kilojoule / mole	0.00443
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	21.334402451476105 kilojoule / mole	21.334402451476105 kilojoule / mole	-12.998748743678599 kilojoule / mole	0.00443
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.320854629646446 kilojoule / mole	-8.320854629646446 kilojoule / mole	-13.901713686810579 kilojoule / mole	0.0
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	0.18724875428599505 kilojoule / mole	0.18724875428599505 kilojoule / mole	-13.859765125178582 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346468 kilojoule / mole	8.516125919102073 kilojoule / mole	-8.59871161561896 kilojoule / mole	-14.365126271814177 kilojoule / mole	0.0
