reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.510934857724 kilojoule / mole	-32.59895086500764 kilojoule / mole	-32.59895086500764 kilojoule / mole	-44.50937489501945 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	3.33333 millimolar / second	-5.475979454694226 kilojoule / mole	-9.931731810024056 kilojoule / mole	7.183105724696977 kilojoule / mole	-12.484653639319728 kilojoule / mole	0.01064
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071570255 kilojoule / mole	26.727799033508692 kilojoule / mole	26.727799033508692 kilojoule / mole	-12.484653638931082 kilojoule / mole	0.01064
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	19.76684848172775 kilojoule / mole	19.76684848172775 kilojoule / mole	-12.484653611474684 kilojoule / mole	0.04274
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-9.65557050030094 kilojoule / mole	-9.65557050030094 kilojoule / mole	-54.794604880128446 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.2212692127464635 kilojoule / mole	3.2212692127464635 kilojoule / mole	-12.4846536029246 kilojoule / mole	0.32655
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-50.95810077783048 kilojoule / mole	-68.07293831255151 kilojoule / mole	-41.60679986219421 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	3.33333 millimolar / second	-39.19559390302015 kilojoule / mole	-39.318088381324706 kilojoule / mole	-22.203250846603673 kilojoule / mole	-14.439714485432848 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338458854 kilojoule / mole	-15.49095099897113 kilojoule / mole	-15.49095099897113 kilojoule / mole	-12.484653611147651 kilojoule / mole	0.04274
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.533929539631163 kilojoule / mole	-22.533929539631163 kilojoule / mole	-12.48465374222157 kilojoule / mole	0.00172
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-5.370793039865522 kilojoule / mole	-5.370793039865522 kilojoule / mole	-12.484653602929182 kilojoule / mole	0.32655
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.7799450298745985 kilojoule / mole	-6.7799450298745985 kilojoule / mole	-12.484653639322739 kilojoule / mole	0.01064
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	6.66667 millimolar / second	27.583323358306416 kilojoule / mole	27.64558400167685 kilojoule / mole	27.64558400167685 kilojoule / mole	-12.484653606452614 kilojoule / mole	0.08548
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.222588987881604 kilojoule / mole	3.107751453160571 kilojoule / mole	-12.484653760106173 kilojoule / mole	0.00172
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339645 kilojoule / mole	21.90683736802825 kilojoule / mole	21.90683736802825 kilojoule / mole	-12.484653760737649 kilojoule / mole	0.00172
2.1.3.1-RXN	C00036 + C00100 = C00022 + C00683	3.33333 millimolar / second	2.1831111312283156 kilojoule / mole	-1.8421550197171825 kilojoule / mole	-1.8421550197171825 kilojoule / mole	-12.484653610886646 kilojoule / mole	0.04274
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.353491913668295 kilojoule / mole	-8.353491913668295 kilojoule / mole	-12.484653611463044 kilojoule / mole	0.04274
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	0.15470639168414202 kilojoule / mole	0.15470639168414202 kilojoule / mole	-12.484653611465964 kilojoule / mole	0.04274
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.55195444534661 kilojoule / mole	8.504613299089474 kilojoule / mole	-8.61022423563156 kilojoule / mole	-12.484653639253391 kilojoule / mole	0.01064
