reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	C00005 + C00011 + C00877 = C00006 + C18026	3.33333 millimolar / second	-39.850515858687686 kilojoule / mole	-37.31586067311316 kilojoule / mole	-20.201023138392124 kilojoule / mole	-31.875676417162026 kilojoule / mole	0.0
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	-5.112288595796111 kilojoule / mole	-5.112288595796111 kilojoule / mole	-16.834748815725376 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	34.12280019060615 kilojoule / mole	34.12280019060615 kilojoule / mole	-11.373811896926176 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.298237780957889 kilojoule / mole	-5.298237780957889 kilojoule / mole	-24.053914459357514 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.7600587551356877 kilojoule / mole	3.7600587551356877 kilojoule / mole	-11.166257455427088 kilojoule / mole	0.0
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.878981560285837 kilojoule / mole	-8.834259470615951 kilojoule / mole	-8.834259470615951 kilojoule / mole	-11.371029118593738 kilojoule / mole	0.0
RXN-12957	C00028 + C00527 = C00030 + C02411	3.33333 millimolar / second	-4.271996296595717 kilojoule / mole	-34.68000416302087 kilojoule / mole	-34.68000416302087 kilojoule / mole	-13.535796466058589 kilojoule / mole	0.0
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	3.33333 millimolar / second	-26.43411614945444 kilojoule / mole	-25.369615707757795 kilojoule / mole	-25.369615707757795 kilojoule / mole	-40.48923131229174 kilojoule / mole	0.0
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.7069868415694174 kilojoule / mole	-1.1696211395351561 kilojoule / mole	-1.1696211395351561 kilojoule / mole	-12.034541484956884 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-4.576101036510646 kilojoule / mole	-4.576101036510646 kilojoule / mole	-11.186538225077424 kilojoule / mole	0.0
PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN	C00002 + C00009 + C00022 = C00013 + C00020 + C00074 + C00080	3.33333 millimolar / second	17.42999664325528 kilojoule / mole	17.28627970480608 kilojoule / mole	17.28627970480608 kilojoule / mole	-11.687173398789138 kilojoule / mole	0.0
GLUTARYL-COA-DEHYDROG-RXN	C02411 + ETF__45__Reduced = C00080 + C00527 + C04253	3.33333 millimolar / second	4.271996296595717 kilojoule / mole	24.72174484425592 kilojoule / mole	24.72174484425592 kilojoule / mole	-10.747910897963518 kilojoule / mole	0.2
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.353457206755094 kilojoule / mole	-8.353457206755094 kilojoule / mole	-12.913485668240872 kilojoule / mole	0.0
RXN-16391	C18026 = C20238	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-10.747910997295953 kilojoule / mole	0.2
RXN-8958	C20238 = C18324	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-10.747910997295882 kilojoule / mole	0.2
