reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-6.679959419404259 kilojoule / mole	-6.679959419404259 kilojoule / mole	-24.148233985078793 kilojoule / mole	0.0
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.51093485772401 kilojoule / mole	-32.593836341491766 kilojoule / mole	-32.593836341491766 kilojoule / mole	-19.933045658718928 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349712394 kilojoule / mole	1.660106426968537 kilojoule / mole	1.660106426968537 kilojoule / mole	6.622061135906743 kilojoule / mole	0.0
RXN-2881-FORMALDEHYDE/CPD-12994//CPD-12998/WATER.40.	C00067 + CPD__45__12994 = C00001 + CPD__45__12998	3.33333 millimolar / second	-114.39787252853021 kilojoule / mole	-78.36978595290762 kilojoule / mole	-61.254948418186586 kilojoule / mole	-40.237696784420166 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-5.1074166673334505 kilojoule / mole	-5.1074166673334505 kilojoule / mole	-40.000552470876755 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	3.33333 millimolar / second	0.5321601063815251 kilojoule / mole	3.750005193754789 kilojoule / mole	3.750005193754789 kilojoule / mole	9.010030796338535 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916467 kilojoule / mole	-23.313806031704686 kilojoule / mole	-23.313806031704686 kilojoule / mole	9.903083890008359 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	3.33333 millimolar / second	19.31563986192012 kilojoule / mole	19.328263683900023 kilojoule / mole	19.328263683900023 kilojoule / mole	15.814534370725772 kilojoule / mole	0.0
ALANINE--OXO-ACID-AMINOTRANSFERASE-RXN-L-ALPHA-ALANINE/2-OXOBUTANOATE//PYRUVATE/CPD-298.49.	C00041 + C00109 = C00022 + C02721	3.33333 millimolar / second	34.571516194760434 kilojoule / mole	34.10835654990888 kilojoule / mole	34.10835654990888 kilojoule / mole	14.70975185332495 kilojoule / mole	0.0
RXN0-300	C00005 + C00080 + C00168 = C00006 + C00258	3.33333 millimolar / second	-31.099817012040205 kilojoule / mole	-31.084139491308537 kilojoule / mole	-31.084139491308537 kilojoule / mole	1.1418737549784104 kilojoule / mole	0.0
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	3.33333 millimolar / second	-26.098062187153445 kilojoule / mole	-25.948719350304604 kilojoule / mole	-25.948719350304604 kilojoule / mole	-94.64470523202411 kilojoule / mole	0.0
1.2.1.13-RXN	C00005 + C00080 + C00236 = C00006 + C00009 + C00118	3.33333 millimolar / second	-4.472156458657167 kilojoule / mole	-4.456499068711193 kilojoule / mole	-21.571336603432226 kilojoule / mole	7.5833502358441836 kilojoule / mole	0.0
GLYOHMETRANS-RXN-SER/CPD-12994//GLY/CPD-12998/WATER.35.	C00001 + C00037 + CPD__45__12998 = C00065 + CPD__45__12994	3.33333 millimolar / second	95.8020902952324 kilojoule / mole	59.81389240312985 kilojoule / mole	59.81389240312985 kilojoule / mole	25.670556007238403 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.1622318415602 kilojoule / mole	16.162231845655246 kilojoule / mole	-0.9526056890657881 kilojoule / mole	-7.325849654578403 kilojoule / mole	0.0
N-METHYL-L-AMINO-ACID-OXIDASE-RXN-CPD-298/OXYGEN-MOLECULE/WATER//L-ALPHA-ALANINE/FORMALDEHYDE/HYDROGEN-PEROXIDE.78.	C00001 + C00007 + C02721 = C00027 + C00041 + C00067	3.33333 millimolar / second	-68.9962422617597 kilojoule / mole	-45.50131000856663 kilojoule / mole	-62.61614754328766 kilojoule / mole	-31.844347225847308 kilojoule / mole	0.0
SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN	C00048 + C00065 = C00037 + C00168	3.33333 millimolar / second	-4.27561409044354 kilojoule / mole	-4.2045852566039645 kilojoule / mole	-4.2045852566039645 kilojoule / mole	11.914286944133758 kilojoule / mole	0.0
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	3.33333 millimolar / second	-29.55821116542461 kilojoule / mole	-29.55821705390367 kilojoule / mole	-29.55821705390367 kilojoule / mole	15.715384275473786 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.5833233583064 kilojoule / mole	27.609957970217796 kilojoule / mole	27.609957970217796 kilojoule / mole	1.899103129801844 kilojoule / mole	0.0
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.75613024174531 kilojoule / mole	-60.57750847597858 kilojoule / mole	-60.57750847597858 kilojoule / mole	-9.34178491958541 kilojoule / mole	0.0
