reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.510934857724 kilojoule / mole	-33.02754863596504 kilojoule / mole	-33.02754863596504 kilojoule / mole	-50.29084931147571 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569715 kilojoule / mole	27.840045125527606 kilojoule / mole	27.840045125527606 kilojoule / mole	-12.885140415258565 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349710688 kilojoule / mole	3.2263653760680384 kilojoule / mole	3.2263653760680384 kilojoule / mole	-10.774534872420384 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	20.676405693359673 kilojoule / mole	20.676405693359673 kilojoule / mole	-10.224919282283174 kilojoule / mole	0.00244
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.870397412844058 kilojoule / mole	-5.870397412844058 kilojoule / mole	-45.82158793931871 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.0296220162543883 kilojoule / mole	3.0296220162543883 kilojoule / mole	-10.224919255527439 kilojoule / mole	0.32765
FUMARATE-REDUCTASE-NADH-RXN	C00004 + C00080 + C00122 = C00003 + C00042	3.33333 millimolar / second	-61.21694462493679 kilojoule / mole	-61.57564316486162 kilojoule / mole	-61.57564316486162 kilojoule / mole	-21.776563561489013 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	3.33333 millimolar / second	19.315639861920175 kilojoule / mole	17.566605350301536 kilojoule / mole	17.566605350301536 kilojoule / mole	-10.224919255528874 kilojoule / mole	0.32765
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00149 = C00001 + C00122	3.33333 millimolar / second	3.4300285975664337 kilojoule / mole	3.4260680652191957 kilojoule / mole	3.4260680652191957 kilojoule / mole	-12.996230694346457 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845864 kilojoule / mole	-4.74622046287075 kilojoule / mole	-4.74622046287075 kilojoule / mole	-10.224919282523974 kilojoule / mole	0.00244
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	0.8032839088076213 kilojoule / mole	0.8032839088076213 kilojoule / mole	-10.22491928003768 kilojoule / mole	0.00244
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411737712 kilojoule / mole	-1.7823850958633403 kilojoule / mole	-1.7823850958633403 kilojoule / mole	-18.672134013218248 kilojoule / mole	0.0
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	3.33333 millimolar / second	-26.098062187153445 kilojoule / mole	-26.09861115174552 kilojoule / mole	-26.09861115174552 kilojoule / mole	-72.21644404755531 kilojoule / mole	0.0
