reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	3.33333 millimolar / second	-40.836293713945 kilojoule / mole	-40.77799296121875 kilojoule / mole	-23.66315542649772 kilojoule / mole	-24.041043397074436 kilojoule / mole	0.0
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.510934857724 kilojoule / mole	-32.595287700630955 kilojoule / mole	-32.595287700630955 kilojoule / mole	-26.70244199443763 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.13123107157017 kilojoule / mole	28.295503834667603 kilojoule / mole	28.295503834667603 kilojoule / mole	12.180154289270424 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	19.84131422360415 kilojoule / mole	19.84131422360415 kilojoule / mole	11.54909597715022 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.106024862001954 kilojoule / mole	-5.106024862001954 kilojoule / mole	-37.47582244088208 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	3.33333 millimolar / second	0.5321601063815251 kilojoule / mole	3.8063519786292153 kilojoule / mole	3.8063519786292153 kilojoule / mole	12.536419819529844 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.823143399945074 kilojoule / mole	3.823143399945074 kilojoule / mole	3.762312512198539 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-62.90780039667758 kilojoule / mole	-80.02263793139862 kilojoule / mole	-75.60168036386345 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937021344 kilojoule / mole	-39.32624649491512 kilojoule / mole	-22.211408960194085 kilojoule / mole	17.559857646283646 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338458854 kilojoule / mole	-3.4500370481074154 kilojoule / mole	-3.4500370481074154 kilojoule / mole	0.315884676473461 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.38517817516806 kilojoule / mole	-22.38517817516806 kilojoule / mole	5.803391569503917 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	2.232988030022094 kilojoule / mole	2.232988030022094 kilojoule / mole	-0.5099637427171005 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-4.504895947526976 kilojoule / mole	-4.504895947526976 kilojoule / mole	-2.43541570264975 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	3.33333 millimolar / second	6.9883666004500355 kilojoule / mole	7.0132678649795785 kilojoule / mole	7.0132678649795785 kilojoule / mole	5.627803215379339 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	6.66667 millimolar / second	27.583323358306416 kilojoule / mole	27.61042425877127 kilojoule / mole	27.61042425877127 kilojoule / mole	-11.638282175124946 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.345053421939667 kilojoule / mole	20.345059625589602 kilojoule / mole	3.2302220908685686 kilojoule / mole	17.791354810483238 kilojoule / mole	0.0
RXN-15977	C00007 + C00100 = C00027 + C00894	3.33333 millimolar / second	-71.86862986103537 kilojoule / mole	-48.51977841981288 kilojoule / mole	-48.51977841981288 kilojoule / mole	-26.01185047278018 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	3.33333 millimolar / second	131.89141496345414 kilojoule / mole	105.08620994050227 kilojoule / mole	105.08620994050227 kilojoule / mole	25.216968107972626 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339645 kilojoule / mole	22.274292755413065 kilojoule / mole	22.274292755413065 kilojoule / mole	18.52014959931693 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	3.33333 millimolar / second	4.48362875057893 kilojoule / mole	4.496076685636905 kilojoule / mole	-12.618760849084127 kilojoule / mole	-8.774503484325644 kilojoule / mole	0.0
GLUTDEHYD-RXN	C00005 + C00014 + C00026 + C00080 = C00001 + C00006 + C00025	3.33333 millimolar / second	-36.35101950970204 kilojoule / mole	-36.34079809796763 kilojoule / mole	-19.225960563246595 kilojoule / mole	7.30763462477479 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.353464818825437 kilojoule / mole	-8.353464818825437 kilojoule / mole	-5.066497408078238 kilojoule / mole	0.0
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	3.33333 millimolar / second	4.750656085799406 kilojoule / mole	4.758754185198782 kilojoule / mole	4.758754185198782 kilojoule / mole	2.350321771805713 kilojoule / mole	0.0
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	3.33333 millimolar / second	-2.8760864197276987 kilojoule / mole	-3.093232618295132 kilojoule / mole	-20.208070153016166 kilojoule / mole	-23.004241043527056 kilojoule / mole	0.0
