reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	3.33333 millimolar / second	-4.927611499417402 kilojoule / mole	-5.259797532386672 kilojoule / mole	-5.259797532386672 kilojoule / mole	-63.0874605232871 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679235 kilojoule / mole	33.64270702030572 kilojoule / mole	33.64270702030572 kilojoule / mole	-22.772856942808385 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	3.33333 millimolar / second	-5.475979454693686 kilojoule / mole	-7.235415471388635 kilojoule / mole	9.879422063332399 kilojoule / mole	-13.033435522059628 kilojoule / mole	0.00518
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652687 kilojoule / mole	20.562345233839228 kilojoule / mole	20.562345233839228 kilojoule / mole	-13.033435358849939 kilojoule / mole	0.01342
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-7.064255596187777 kilojoule / mole	-7.064255596187777 kilojoule / mole	-51.865971141943874 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	3.33333 millimolar / second	-39.55379493750647 kilojoule / mole	-36.63855869854349 kilojoule / mole	-36.63855869854349 kilojoule / mole	-44.198698222410314 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	2.7672755602732413 kilojoule / mole	2.7672755602732413 kilojoule / mole	-13.033435264957946 kilojoule / mole	0.4666
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-60.20949925017369 kilojoule / mole	-77.32433678489473 kilojoule / mole	-48.79960855082831 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	3.33333 millimolar / second	-39.19559390302015 kilojoule / mole	-39.2708758048976 kilojoule / mole	-22.156038270176566 kilojoule / mole	-13.033435712757134 kilojoule / mole	0.00275
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338457717 kilojoule / mole	-8.888310253227136 kilojoule / mole	-8.888310253227136 kilojoule / mole	-13.033435387521642 kilojoule / mole	0.01068
