reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	3.33333 millimolar / second	-40.836293713945 kilojoule / mole	-40.70958491797176 kilojoule / mole	-23.59474738325073 kilojoule / mole	-31.358386641962955 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.13123107157017 kilojoule / mole	27.840375715174144 kilojoule / mole	27.840375715174144 kilojoule / mole	-11.444128451504941 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349710688 kilojoule / mole	3.2280193120653813 kilojoule / mole	3.2280193120653813 kilojoule / mole	-10.86368412563168 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	20.6764280562115 kilojoule / mole	20.6764280562115 kilojoule / mole	-10.224919447286927 kilojoule / mole	0.00243
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.029621953121354 kilojoule / mole	3.029621953121354 kilojoule / mole	-10.224919242156874 kilojoule / mole	0.32766
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	3.33333 millimolar / second	19.315639861920175 kilojoule / mole	17.56660608265409 kilojoule / mole	17.56660608265409 kilojoule / mole	-10.224919242265909 kilojoule / mole	0.32766
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845864 kilojoule / mole	-4.746111217875558 kilojoule / mole	-4.746111217875558 kilojoule / mole	-10.224919454581467 kilojoule / mole	0.00243
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	0.8031470846846251 kilojoule / mole	0.8031470846846251 kilojoule / mole	-10.224919412673097 kilojoule / mole	0.00243
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	3.33333 millimolar / second	-26.098062187153445 kilojoule / mole	-26.100047140795304 kilojoule / mole	-26.100047140795304 kilojoule / mole	-72.6382211712848 kilojoule / mole	0.0
1.2.1.13-RXN	C00005 + C00080 + C00236 = C00006 + C00009 + C00118	3.33333 millimolar / second	-4.472156458657118 kilojoule / mole	-3.3211159048668244 kilojoule / mole	-20.43595343958786 kilojoule / mole	-21.400449527543596 kilojoule / mole	0.0
