reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	C00005 + C00011 + C00877 = C00006 + C18026	3.33333 millimolar / second	-39.850515858687686 kilojoule / mole	-37.23397145498158 kilojoule / mole	-20.119133920260545 kilojoule / mole	-30.342399164491475 kilojoule / mole	0.0
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.510934857724 kilojoule / mole	-32.39779551071749 kilojoule / mole	-32.39779551071749 kilojoule / mole	-42.221180454809705 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	34.125340729601184 kilojoule / mole	34.125340729601184 kilojoule / mole	-10.84879795578899 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.289185108063359 kilojoule / mole	-5.289185108063359 kilojoule / mole	-45.356108037845814 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.7642442660373585 kilojoule / mole	3.7642442660373585 kilojoule / mole	-10.229976745823487 kilojoule / mole	0.0
FUMARATE-REDUCTASE-NADH-RXN	C00004 + C00080 + C00122 = C00003 + C00042	3.33333 millimolar / second	-61.21694462493679 kilojoule / mole	-59.86422559410314 kilojoule / mole	-59.86422559410314 kilojoule / mole	-36.66407900845145 kilojoule / mole	0.0
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00149 = C00001 + C00122	3.33333 millimolar / second	3.4300285975664337 kilojoule / mole	3.4461818050487865 kilojoule / mole	3.4461818050487865 kilojoule / mole	-12.689419210166525 kilojoule / mole	0.0
RXN-12957	C00028 + C00527 = C00030 + C02411	3.33333 millimolar / second	-4.271996296595717 kilojoule / mole	-42.692710335271414 kilojoule / mole	-42.692710335271414 kilojoule / mole	-21.567237049066343 kilojoule / mole	0.0
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	3.33333 millimolar / second	-26.43411614945444 kilojoule / mole	-25.502284041601193 kilojoule / mole	-25.502284041601193 kilojoule / mole	-20.388058383937178 kilojoule / mole	0.0
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411738849 kilojoule / mole	-1.7234389248667106 kilojoule / mole	-1.7234389248667106 kilojoule / mole	-16.26308236822489 kilojoule / mole	0.0
