reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-6.404972223302801 kilojoule / mole	-6.404972223302801 kilojoule / mole	-49.64041325654887 kilojoule / mole	0.0
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010706 kilojoule / mole	-14.788138554054136 kilojoule / mole	-14.788138554054136 kilojoule / mole	-96.51269922472846 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569573 kilojoule / mole	27.88222062653057 kilojoule / mole	27.88222062653057 kilojoule / mole	-13.877759096428372 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.78860498906605 kilojoule / mole	-5.78860498906605 kilojoule / mole	-49.60326786090327 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	2.84281457500219 kilojoule / mole	2.84281457500219 kilojoule / mole	-12.940881015660556 kilojoule / mole	0.5
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916297 kilojoule / mole	-23.335759477216616 kilojoule / mole	-23.335759477216616 kilojoule / mole	-17.639962881571183 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-5.904793227010711 kilojoule / mole	-5.904793227010711 kilojoule / mole	-12.940881015663827 kilojoule / mole	0.5
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-18.85639062332576 kilojoule / mole	-18.85639062332576 kilojoule / mole	-14.678818577675498 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.820692896967033 kilojoule / mole	-6.820692896967033 kilojoule / mole	-14.74731275853028 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.5833233583064 kilojoule / mole	27.8369768541254 kilojoule / mole	27.8369768541254 kilojoule / mole	-13.390880547262615 kilojoule / mole	0.0
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.756130241744586 kilojoule / mole	-61.19931690749593 kilojoule / mole	-61.19931690749593 kilojoule / mole	-29.848689251542453 kilojoule / mole	0.0
2.1.3.1-RXN	C00036 + C00100 = C00022 + C00683	3.33333 millimolar / second	2.1831111312283156 kilojoule / mole	3.5380782790209646 kilojoule / mole	3.5380782790209646 kilojoule / mole	-13.378598996913823 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.907933190874758 kilojoule / mole	9.402854240728079 kilojoule / mole	-7.7119832939929545 kilojoule / mole	-18.331841331517104 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.353478868787588 kilojoule / mole	-8.353478868787588 kilojoule / mole	-13.3581180854011 kilojoule / mole	0.0
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	0.15468155782756698 kilojoule / mole	0.15468155782756698 kilojoule / mole	-13.3396750709379 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346922 kilojoule / mole	8.50535403562951 kilojoule / mole	-8.609483499091523 kilojoule / mole	-16.857815787005602 kilojoule / mole	0.0
