reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.510934857724 kilojoule / mole	-33.0881582553304 kilojoule / mole	-33.0881582553304 kilojoule / mole	-50.39261940167359 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	33.635730681918204 kilojoule / mole	33.635730681918204 kilojoule / mole	-22.784160676233736 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	3.33333 millimolar / second	-5.475979454693686 kilojoule / mole	-7.247830165539429 kilojoule / mole	9.867007369181604 kilojoule / mole	-13.033709061118195 kilojoule / mole	0.00525
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.8100211916527 kilojoule / mole	20.566398920685756 kilojoule / mole	20.566398920685756 kilojoule / mole	-13.033709056172299 kilojoule / mole	0.01332
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-7.076572184770121 kilojoule / mole	-7.076572184770121 kilojoule / mole	-51.548101739709864 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	3.33333 millimolar / second	-39.55379493750647 kilojoule / mole	-36.64392533044365 kilojoule / mole	-36.64392533044365 kilojoule / mole	-44.24946807808182 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	2.767057549195613 kilojoule / mole	2.767057549195613 kilojoule / mole	-13.03370905229133 kilojoule / mole	0.46676
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-60.24265648416617 kilojoule / mole	-77.35749401888721 kilojoule / mole	-48.83276482984799 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937021344 kilojoule / mole	-39.36808995119457 kilojoule / mole	-22.25325241647354 kilojoule / mole	-13.033709072005083 kilojoule / mole	0.00269
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338457717 kilojoule / mole	-8.860138762404414 kilojoule / mole	-8.860138762404414 kilojoule / mole	-13.033709057543728 kilojoule / mole	0.01063
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.601078453249613 kilojoule / mole	-22.601078453249613 kilojoule / mole	-13.033709063324999 kilojoule / mole	0.00269
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	3.33333 millimolar / second	-0.14907495812690286 kilojoule / mole	-0.9792973503108929 kilojoule / mole	-0.9792973503108929 kilojoule / mole	-13.03370906179506 kilojoule / mole	0.00525
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-6.014692274060554 kilojoule / mole	-6.014692274060554 kilojoule / mole	-13.033709052292279 kilojoule / mole	0.46676
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.16223184156047 kilojoule / mole	16.20387071682995 kilojoule / mole	-0.9109668178910828 kilojoule / mole	-14.672741852297897 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.817959693964078 kilojoule / mole	-6.817959693964078 kilojoule / mole	-13.033709061096971 kilojoule / mole	0.00525
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	6.66667 millimolar / second	27.583323358306416 kilojoule / mole	27.825597822620452 kilojoule / mole	27.825597822620452 kilojoule / mole	-13.03370905616626 kilojoule / mole	0.01332
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	3.33333 millimolar / second	-29.4276561314241 kilojoule / mole	-29.472436015861096 kilojoule / mole	-29.472436015861096 kilojoule / mole	-24.504649924911543 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.142717970425377 kilojoule / mole	3.0278804357043447 kilojoule / mole	-13.033709073969193 kilojoule / mole	0.00269
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339645 kilojoule / mole	21.66727015923577 kilojoule / mole	21.66727015923577 kilojoule / mole	-13.033709074052728 kilojoule / mole	0.00269
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	3.33333 millimolar / second	-7.716096846263326 kilojoule / mole	-8.60088824409944 kilojoule / mole	-8.60088824409944 kilojoule / mole	-26.173188533855836 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.55195444534661 kilojoule / mole	8.512541837269842 kilojoule / mole	-8.602295697451192 kilojoule / mole	-13.033709071828815 kilojoule / mole	0.00269
