reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	C00005 + C00011 + C00877 = C00006 + C18026	3.33333 millimolar / second	-39.850515858687686 kilojoule / mole	-36.50042508601402 kilojoule / mole	-19.385587551292986 kilojoule / mole	-13.224119518729443 kilojoule / mole	0.0
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	3.33333 millimolar / second	-40.836293713944315 kilojoule / mole	-43.19169780192249 kilojoule / mole	-26.076860267201454 kilojoule / mole	-18.987396050846513 kilojoule / mole	0.0
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-6.59942601248797 kilojoule / mole	-6.59942601248797 kilojoule / mole	-15.075557223222104 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.318594371135207 kilojoule / mole	-5.318594371135207 kilojoule / mole	-15.836737495672986 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916297 kilojoule / mole	-23.35585424490828 kilojoule / mole	-23.35585424490828 kilojoule / mole	-15.025099385485516 kilojoule / mole	0.0
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	3.33333 millimolar / second	-26.43411614945444 kilojoule / mole	-25.958200530921097 kilojoule / mole	-25.958200530921097 kilojoule / mole	-25.017846610203208 kilojoule / mole	0.0
RXN-9086	C00002 + C00010 + C01013 = C00013 + C00020 + C05668	3.33333 millimolar / second	1.9662286516720542 kilojoule / mole	3.2987664735809856 kilojoule / mole	3.2987664735809856 kilojoule / mole	-8.980731733042719 kilojoule / mole	0.0
RXN-13230	C06028 = C18323	3.33333 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-5.028266046509009 kilojoule / mole	0.2
RXN-8965	C00001 + C18323 = C01011	3.33333 millimolar / second	-0.3988046682220556 kilojoule / mole	-4.81854834300379 kilojoule / mole	-4.81854834300379 kilojoule / mole	-5.028266046509391 kilojoule / mole	0.2
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	3.33333 millimolar / second	0.38238536041001225 kilojoule / mole	0.391535047455268 kilojoule / mole	0.391535047455268 kilojoule / mole	-8.905909848874117 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.9079331908747 kilojoule / mole	9.337713775388591 kilojoule / mole	-7.777123759332442 kilojoule / mole	-15.858557589222 kilojoule / mole	0.0
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	3.33333 millimolar / second	7.059838100394487 kilojoule / mole	8.591062799425899 kilojoule / mole	-8.523774735295135 kilojoule / mole	-10.585824267789533 kilojoule / mole	0.0
RXN-6383	C05668 = C00001 + C00894	3.33333 millimolar / second	-2.297968718618222 kilojoule / mole	0.7802347810135615 kilojoule / mole	0.7802347810135615 kilojoule / mole	-8.501890277911107 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.353438144487225 kilojoule / mole	-8.353438144487225 kilojoule / mole	-10.59916684199548 kilojoule / mole	0.0
RXN-16391	C18026 = C20238	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-5.028266046509446 kilojoule / mole	0.2
RXN-8958	C20238 = C18324	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-5.028266046508982 kilojoule / mole	0.2
RXN-8890	C11062 = C00001 + C00877	3.33333 millimolar / second	-10.85361710774373 kilojoule / mole	-12.589726143623533 kilojoule / mole	-12.589726143623533 kilojoule / mole	-13.92934499872984 kilojoule / mole	0.0
RXN-8959	C00080 + C18324 = C06028	3.33333 millimolar / second	-7.5268491326257845 kilojoule / mole	-8.91289020157795 kilojoule / mole	-8.91289020157795 kilojoule / mole	-5.028266046508677 kilojoule / mole	0.2
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	3.33333 millimolar / second	11.058348804426032 kilojoule / mole	13.030297861472143 kilojoule / mole	-4.084539673248891 kilojoule / mole	-9.767135478871879 kilojoule / mole	0.0
