reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-5.462535490727305 kilojoule / mole	-5.462535490727305 kilojoule / mole	-36.07326862133201 kilojoule / mole	0.0
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010706 kilojoule / mole	-15.78004610257653 kilojoule / mole	-15.78004610257653 kilojoule / mole	-63.03764975685286 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569573 kilojoule / mole	24.442607212335894 kilojoule / mole	24.442607212335894 kilojoule / mole	-21.19695954174839 kilojoule / mole	0.10137
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-8.859707404842709 kilojoule / mole	-8.859707404842709 kilojoule / mole	-34.53258399929743 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916297 kilojoule / mole	-23.36660498026297 kilojoule / mole	-23.36660498026297 kilojoule / mole	-32.98300526264835 kilojoule / mole	0.0
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-20.82662303563859 kilojoule / mole	-20.82662303563859 kilojoule / mole	-23.44917859267727 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.805130735055894 kilojoule / mole	-6.805130735055894 kilojoule / mole	-22.363644363749327 kilojoule / mole	0.0
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.756130241744586 kilojoule / mole	-52.16922574777951 kilojoule / mole	-52.16922574777951 kilojoule / mole	-41.40054911423327 kilojoule / mole	0.0
2.1.3.1-RXN	C00036 + C00100 = C00022 + C00683	3.33333 millimolar / second	2.183111131227875 kilojoule / mole	1.622823837426556 kilojoule / mole	1.622823837426556 kilojoule / mole	-21.196959541162432 kilojoule / mole	0.18274
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.907933190874758 kilojoule / mole	7.89753153546235 kilojoule / mole	-9.217305999258684 kilojoule / mole	-36.76274157070845 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-12.189898597785845 kilojoule / mole	-12.189898597785845 kilojoule / mole	-21.19695954088259 kilojoule / mole	0.35795
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	-7.384237105447098 kilojoule / mole	-7.384237105447098 kilojoule / mole	-21.196959540879476 kilojoule / mole	0.35795
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346922 kilojoule / mole	8.521718928231149 kilojoule / mole	-8.593118606489885 kilojoule / mole	-22.578316562251246 kilojoule / mole	0.0
