Reaction ID	Fluxes	Equation(ID)
RXN-18384	3.33333	C00894 + C00011 + C00005 --> C01213 + C00006
PYRUVATE-DEHYDROGENASE-NADP+-RXN	3.33333	C00024 + C00011 + C00005 --> C00010 + C00006 + C00022
RXN-13029	3.33333	C00136 + C00011 --> C18026 + C00080
RXN-9092	3.33333	C00002 + C00010 + C00989 --> C00020 + C00013 + C11062
LACCOA-RXN	3.33333	C00256 + C00100 <=> C00827 + C00163
DLACTDEHYDROGNAD-RXN	3.33333	C00004 + C00080 + C00022 --> C00256 + C00003
RXN-13230	3.33333	C06028 <=> C18323
RXN-8965	3.33333	C18323 + C00001 --> C01011
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	3.33333	C00004 + C00080 + C00232 --> C00003 + C00989
LACTOYL-COA-DEHYDRATASE-RXN	3.33333	C00827 <=> C00894 + C00001
CITRAMALYL-COA-LYASE-RXN	3.33333	C01011 --> C00024 + C00022
METHYLMALONYL-COA-MUT-RXN	3.33333	C01213 <=> C00091
RXN-16391	3.33333	C18026 --> C20238
RXN-8958	3.33333	C20238 --> C18324
BUTYRYL-COA-DEHYDROGENASE-RXN	3.33333	C00877 + ETF__45__Reduced_c --> C00136 + C04253 + C00080
RXN-8890	3.33333	C11062 <=> C00877 + C00001
PROPANOATECOA-LIGASE-RXN	3.33333	C00002 + C00010 + C00163 <=> C00008 + C00100 + C00009
RXN-8959	3.33333	C18324 + C04253 + C00080 --> C06028 + ETF__45__Reduced_c
RXN-8891	3.33333	C00005 + C00080 + C00091 --> C00010 + C00006 + C00232
