reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-6.228241754825373 kilojoule / mole	-6.228241754825373 kilojoule / mole	-39.8134687371611 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	19.373553142272698 kilojoule / mole	19.373553142272698 kilojoule / mole	-8.8416114510746 kilojoule / mole	0.07143
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-36.86376575432765 kilojoule / mole	-19.74892821960662 kilojoule / mole	-8.841611450545495 kilojoule / mole	0.07143
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-19.781999101835623 kilojoule / mole	-19.781999101835623 kilojoule / mole	-64.18203136751515 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	3.33333 millimolar / second	3.8108873820314386 kilojoule / mole	3.803949757265785 kilojoule / mole	3.803949757265785 kilojoule / mole	-8.841611450630799 kilojoule / mole	0.07143
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916297 kilojoule / mole	-23.46346967861909 kilojoule / mole	-23.46346967861909 kilojoule / mole	-12.794723890841611 kilojoule / mole	0.0
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.878981560285837 kilojoule / mole	-8.884470903537071 kilojoule / mole	-8.884470903537071 kilojoule / mole	-8.841611450851481 kilojoule / mole	0.07143
RXN0-6562	C00001 + C03232 = C00009 + C00168	3.33333 millimolar / second	-17.216717711750917 kilojoule / mole	-16.7444716987037 kilojoule / mole	-33.85930923342473 kilojoule / mole	-10.515039775669184 kilojoule / mole	0.0
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.7069868415694742 kilojoule / mole	-4.933117241743054 kilojoule / mole	-4.933117241743054 kilojoule / mole	-8.841611450735952 kilojoule / mole	0.07143
GLYOHMETRANS-RXN-SER/THF//GLY/METHYLENE-THF/WATER.33.	C00065 + C00101 = C00001 + C00037 + C00143	3.33333 millimolar / second	-6.75949647425108 kilojoule / mole	-6.673357830055775 kilojoule / mole	-6.673357830055775 kilojoule / mole	-8.841611450664551 kilojoule / mole	0.07143
RXN-15513	C00631 = C00197	3.33333 millimolar / second	-4.52040798250934 kilojoule / mole	-4.533800927756103 kilojoule / mole	-4.533800927756103 kilojoule / mole	-8.841611450645177 kilojoule / mole	0.07143
SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN	C00037 + C00168 = C00048 + C00065	3.33333 millimolar / second	4.27561409044354 kilojoule / mole	4.160553262576044 kilojoule / mole	4.160553262576044 kilojoule / mole	-8.841611450616186 kilojoule / mole	0.07143
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.58332335830646 kilojoule / mole	27.613940472349654 kilojoule / mole	27.613940472349654 kilojoule / mole	-8.841611451342752 kilojoule / mole	0.07143
RXN-13230	C06028 = C18323	3.33333 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-8.841611450432167 kilojoule / mole	0.07143
RXN-8965	C00001 + C18323 = C01011	3.33333 millimolar / second	-0.3988046682220556 kilojoule / mole	-1.0470281538815334 kilojoule / mole	-1.0470281538815334 kilojoule / mole	-8.841611450440489 kilojoule / mole	0.07143
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.75613024174572 kilojoule / mole	-55.30965416026109 kilojoule / mole	-55.30965416026109 kilojoule / mole	-36.96195862671995 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.907933190874758 kilojoule / mole	9.07118733408023 kilojoule / mole	-8.043650200640803 kilojoule / mole	-11.551098571747692 kilojoule / mole	0.0
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	3.33333 millimolar / second	7.059838100394472 kilojoule / mole	6.522427679655208 kilojoule / mole	-10.592409855065824 kilojoule / mole	-24.127695405085195 kilojoule / mole	0.0
PGLYCDEHYDROG-RXN	C00003 + C00197 = C00004 + C00080 + C03232	3.33333 millimolar / second	33.927608269133714 kilojoule / mole	33.76238368632818 kilojoule / mole	33.76238368632818 kilojoule / mole	-8.84161145070771 kilojoule / mole	0.07143
RXN-8960	C06027 = C00001 + C06028	3.33333 millimolar / second	-3.686969438274673 kilojoule / mole	-3.314520806090464 kilojoule / mole	-3.314520806090464 kilojoule / mole	-8.84161145046118 kilojoule / mole	0.07143
RXN-8961	C00048 + C00100 = C06027	3.33333 millimolar / second	-15.049597135861177 kilojoule / mole	-20.738070474381235 kilojoule / mole	-3.623232939660202 kilojoule / mole	-8.841611450552366 kilojoule / mole	0.07143
