reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	C00005 + C00011 + C00877 = C00006 + C18026	3.33333 millimolar / second	-39.850515858687686 kilojoule / mole	-39.85935047223973 kilojoule / mole	-22.7445129375187 kilojoule / mole	-21.527967144000087 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-22.186468145739404 kilojoule / mole	-5.071630611018371 kilojoule / mole	-7.860613408948199 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349712394 kilojoule / mole	2.156654828411287 kilojoule / mole	2.156654828411287 kilojoule / mole	0.7614331207566691 kilojoule / mole	0.0
FORMATETHFLIG-RXN-THF/ATP/FORMATE//10-FORMYL-THF/ADP/Pi.38.	C00002 + C00058 + C00101 = C00008 + C00009 + C00234	3.33333 millimolar / second	-2.6749541579215474 kilojoule / mole	-2.6749523005280142 kilojoule / mole	-2.6749523005280142 kilojoule / mole	-3.438815710543519 kilojoule / mole	0.0
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.87898156028632 kilojoule / mole	-8.878981645413877 kilojoule / mole	-8.878981645413877 kilojoule / mole	-1.2563563303052718 kilojoule / mole	0.0
RXN-12957	C00028 + C00527 = C00030 + C02411	3.33333 millimolar / second	-4.271996296595717 kilojoule / mole	28.23636518657665 kilojoule / mole	28.23636518657665 kilojoule / mole	6.610961887278261 kilojoule / mole	0.33333
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845864 kilojoule / mole	-3.9223941786227408 kilojoule / mole	-3.9223941786227408 kilojoule / mole	-0.8470448041211358 kilojoule / mole	0.0
METHENYLTHFCYCLOHYDRO-RXN-5-10-METHENYL-THF/WATER//10-FORMYL-THF/PROTON.46.	C00080 + C00234 = C00001 + C00445	3.33333 millimolar / second	4.698385017943565 kilojoule / mole	4.69838368679016 kilojoule / mole	4.69838368679016 kilojoule / mole	3.5233355886334543 kilojoule / mole	0.0
HYDROG-RXN	2 C00139 + C00282 = 2 C00080 + 2 C00138	3.33333 millimolar / second	-19.5963599999833 kilojoule / mole	-4.550950434697704 kilojoule / mole	12.56388710002333 kilojoule / mole	0.4001840945774422 kilojoule / mole	0.0
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.706986841569389 kilojoule / mole	-2.706985833921073 kilojoule / mole	-2.706985833921073 kilojoule / mole	-0.8846313325318984 kilojoule / mole	0.0
RXN-11667	C01144 = C00001 + C00877	3.33333 millimolar / second	3.27591793251122 kilojoule / mole	3.2759182692867066 kilojoule / mole	3.2759182692867066 kilojoule / mole	-2.3224990672338643 kilojoule / mole	0.0
1.12.5.1-RXN-CPD-9724/HYDROGEN-MOLECULE//CPD-12124.38.	CPD-12124 = C00282 + CPD-9724	3.33333 millimolar / second	62.44075752951943 kilojoule / mole	46.949385741228575 kilojoule / mole	29.83454820650754 kilojoule / mole	6.61096187459794 kilojoule / mole	0.33333
METHYLENETHFDEHYDROG-NADP-RXN-METHYLENE-THF/NADP//5-10-METHENYL-THF/NADPH.44.	C00005 + C00445 = C00006 + C00143	3.33333 millimolar / second	-8.773132576010198 kilojoule / mole	-8.773132174255325 kilojoule / mole	-8.773132174255325 kilojoule / mole	-7.705496547969477 kilojoule / mole	0.0
RXN-11662	C00004 + C00080 + C00332 = C00003 + C01144	3.33333 millimolar / second	-16.889474845328778 kilojoule / mole	-16.889474824971504 kilojoule / mole	-16.889474824971504 kilojoule / mole	-5.158186572013712 kilojoule / mole	0.0
RXN-13230	C06028 = C18323	3.33333 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	3.479201241999552 kilojoule / mole	0.0
RXN-8965	C00001 + C18323 = C01011	3.33333 millimolar / second	-0.3988046682220556 kilojoule / mole	1.6945665448959812 kilojoule / mole	1.6945665448959812 kilojoule / mole	1.363251292903749 kilojoule / mole	0.0
GLUTARYL-COA-DEHYDROG-RXN	C02411 + ETF__45__Reduced = C00080 + C00527 + C04253	3.33333 millimolar / second	4.271996296595717 kilojoule / mole	-6.163209928186779 kilojoule / mole	-6.163209928186779 kilojoule / mole	1.3899074881331313 kilojoule / mole	0.0
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	3.33333 millimolar / second	7.059838100394487 kilojoule / mole	7.413966622292395 kilojoule / mole	-9.70087091242864 kilojoule / mole	-5.835607682861453 kilojoule / mole	0.0
ACETYL-COA-ACETYLTRANSFER-RXN	2 C00024 = C00010 + C00332	3.33333 millimolar / second	24.96121615861489 kilojoule / mole	24.961216318471546 kilojoule / mole	24.961216318471546 kilojoule / mole	1.283743516956777 kilojoule / mole	0.0
RXN-16391	C18026 = C20238	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-0.27039713188217557 kilojoule / mole	0.0
RXN-8958	C20238 = C18324	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	3.0458045735350954 kilojoule / mole	0.0
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	3.33333 millimolar / second	-7.5268491326257845 kilojoule / mole	3.369938521454184 kilojoule / mole	3.369938521454184 kilojoule / mole	1.1349083842058558 kilojoule / mole	0.0
RXN-11155	C00030 + CPD-9724 = C00028 + CPD-12124	3.33333 millimolar / second	36.65924247047667 kilojoule / mole	1.6965931695289456 kilojoule / mole	1.6965931695289456 kilojoule / mole	6.610961887278869 kilojoule / mole	0.33333
