reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.510934857724 kilojoule / mole	-32.500877231246506 kilojoule / mole	-32.500877231246506 kilojoule / mole	-32.59420583280947 kilojoule / mole	0.0
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010621 kilojoule / mole	-13.101064162434689 kilojoule / mole	-13.101064162434689 kilojoule / mole	-73.16434401624184 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	32.72905618128606 kilojoule / mole	32.72905618128606 kilojoule / mole	-25.003704111710093 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.8100211916527 kilojoule / mole	17.60122776290158 kilojoule / mole	17.60122776290158 kilojoule / mole	-22.039087581697636 kilojoule / mole	0.20506
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.215207817699055 kilojoule / mole	-5.215207817699055 kilojoule / mole	-32.537286126348164 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	3.33333 millimolar / second	-39.55379493750647 kilojoule / mole	-31.085554213055623 kilojoule / mole	-31.085554213055623 kilojoule / mole	-29.66642356502002 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-43.26559172781296 kilojoule / mole	-60.380429262533994 kilojoule / mole	-33.18357343346831 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	3.33333 millimolar / second	-39.19559390302015 kilojoule / mole	-39.43085208374336 kilojoule / mole	-22.31601454902233 kilojoule / mole	-22.039087603573893 kilojoule / mole	0.07484
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338457717 kilojoule / mole	-22.039087520974675 kilojoule / mole	-22.039087520974675 kilojoule / mole	-22.03908759181109 kilojoule / mole	0.10868
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.412380185496563 kilojoule / mole	-22.412380185496563 kilojoule / mole	-23.283830780111956 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	3.33333 millimolar / second	-0.14907495812690286 kilojoule / mole	-0.7940183297261157 kilojoule / mole	-0.7940183297261157 kilojoule / mole	-22.752885651492715 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.16223184156047 kilojoule / mole	12.190587399938034 kilojoule / mole	-4.924250134783 kilojoule / mole	-22.03908761606989 kilojoule / mole	0.05161
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-19.839763650583052 kilojoule / mole	-19.839763650583052 kilojoule / mole	-22.03908761348707 kilojoule / mole	0.05538
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.852823255857299 kilojoule / mole	-6.852823255857299 kilojoule / mole	-22.039087603119587 kilojoule / mole	0.07484
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	3.33333 millimolar / second	-29.558211165424837 kilojoule / mole	-29.57181858298767 kilojoule / mole	-29.57181858298767 kilojoule / mole	-22.812390056288255 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.5833233583064 kilojoule / mole	27.40040652424269 kilojoule / mole	27.40040652424269 kilojoule / mole	-22.039087581688264 kilojoule / mole	0.20506
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	18.352557215375736 kilojoule / mole	1.2377196806547037 kilojoule / mole	-22.039087603321253 kilojoule / mole	0.07484
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	16.296744073689162 kilojoule / mole	16.296744073689162 kilojoule / mole	-22.039087602909696 kilojoule / mole	0.07484
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	3.33333 millimolar / second	-7.716096846263554 kilojoule / mole	-2.3919736011725927 kilojoule / mole	-2.3919736011725927 kilojoule / mole	-22.64822358609605 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346666 kilojoule / mole	8.52660899363126 kilojoule / mole	-8.588228541089773 kilojoule / mole	-22.039087603261894 kilojoule / mole	0.07484
