reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	3.33333 millimolar / second	-4.927611499417402 kilojoule / mole	-4.934479870416687 kilojoule / mole	-4.934479870416687 kilojoule / mole	-46.56122347723647 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	3.33333 millimolar / second	-5.475979454694226 kilojoule / mole	-14.7502122222378 kilojoule / mole	2.364625312483234 kilojoule / mole	-23.247971108441128 kilojoule / mole	0.06569
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349712394 kilojoule / mole	7.616744518159453 kilojoule / mole	7.616744518159453 kilojoule / mole	-23.247971108301037 kilojoule / mole	0.05725
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	6.66667 millimolar / second	19.810021191652687 kilojoule / mole	18.963393676524156 kilojoule / mole	18.963393676524156 kilojoule / mole	-23.247971105135065 kilojoule / mole	0.16336
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-14.473643786984457 kilojoule / mole	-14.473643786984457 kilojoule / mole	-40.420516532171405 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	3.33333 millimolar / second	-39.55379493750618 kilojoule / mole	-34.059147311135874 kilojoule / mole	-34.059147311135874 kilojoule / mole	-23.24797111827038 kilojoule / mole	0.02481
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	3.33333 millimolar / second	19.31563986192012 kilojoule / mole	19.27844645509402 kilojoule / mole	19.27844645509402 kilojoule / mole	-23.247971109501833 kilojoule / mole	0.05461
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-48.98621680781124 kilojoule / mole	-66.10105434253228 kilojoule / mole	-42.347430199088265 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937021344 kilojoule / mole	-39.435557183873854 kilojoule / mole	-22.320719649152824 kilojoule / mole	-23.247971110454056 kilojoule / mole	0.04932
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	6.66667 millimolar / second	-3.556927433845864 kilojoule / mole	-19.819769165597968 kilojoule / mole	-19.819769165597968 kilojoule / mole	-23.24797110513927 kilojoule / mole	0.16336
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	3.33333 millimolar / second	-22.520671894942552 kilojoule / mole	-22.489016765055553 kilojoule / mole	-22.489016765055553 kilojoule / mole	-27.178875534545515 kilojoule / mole	0.0
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	3.33333 millimolar / second	-26.098062187153445 kilojoule / mole	-25.599201322097596 kilojoule / mole	-25.599201322097596 kilojoule / mole	-23.247971108812113 kilojoule / mole	0.05461
