reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	3.33333 millimolar / second	-4.927611499417402 kilojoule / mole	-4.863685503960778 kilojoule / mole	-4.863685503960778 kilojoule / mole	-35.394754609118415 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679235 kilojoule / mole	32.920173170100696 kilojoule / mole	32.920173170100696 kilojoule / mole	-20.365511449980925 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349710688 kilojoule / mole	16.263241313182036 kilojoule / mole	16.263241313182036 kilojoule / mole	-17.96643276001152 kilojoule / mole	0.004
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652687 kilojoule / mole	17.578097837530443 kilojoule / mole	17.578097837530443 kilojoule / mole	-17.966432412762032 kilojoule / mole	0.28904
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-4.920569595711316 kilojoule / mole	-4.920569595711316 kilojoule / mole	-29.049015710070233 kilojoule / mole	0.0
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.878981560285837 kilojoule / mole	-8.788221928079956 kilojoule / mole	-8.788221928079956 kilojoule / mole	-17.96643241571455 kilojoule / mole	0.15581
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	3.33333 millimolar / second	19.31563986192012 kilojoule / mole	19.334694659676025 kilojoule / mole	19.334694659676025 kilojoule / mole	-18.61347155816351 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845864 kilojoule / mole	-17.96643231828589 kilojoule / mole	-17.96643231828589 kilojoule / mole	-17.96643241859758 kilojoule / mole	0.12889
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.7069868415694174 kilojoule / mole	-5.639714762538918 kilojoule / mole	-5.639714762538918 kilojoule / mole	-17.966432415807926 kilojoule / mole	0.15581
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	3.33333 millimolar / second	-26.098062187153445 kilojoule / mole	-25.133127713238956 kilojoule / mole	-25.133127713238956 kilojoule / mole	-18.772641977563296 kilojoule / mole	0.0
1.2.1.13-RXN	C00005 + C00080 + C00236 = C00006 + C00009 + C00118	3.33333 millimolar / second	-4.472156458657167 kilojoule / mole	-4.501906316245278 kilojoule / mole	-21.616743850966312 kilojoule / mole	-23.530521330974153 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.1622318415602 kilojoule / mole	9.132135396141518 kilojoule / mole	-7.982702138579516 kilojoule / mole	-17.966432418505274 kilojoule / mole	0.13323
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	3.33333 millimolar / second	-29.55821116542461 kilojoule / mole	-29.569765422793168 kilojoule / mole	-29.569765422793168 kilojoule / mole	-31.861656608626017 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	3.33333 millimolar / second	-7.716096846263554 kilojoule / mole	1.0350786776240728 kilojoule / mole	1.0350786776240728 kilojoule / mole	-19.173686764388897 kilojoule / mole	0.0
GLYCINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00048 + C00080 = C00001 + C00003 + C00037	3.33333 millimolar / second	-45.01502113453785 kilojoule / mole	-46.379855526745374 kilojoule / mole	-29.26501799202434 kilojoule / mole	-17.966432418469196 kilojoule / mole	0.13323
