reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	C00005 + C00011 + C00877 = C00006 + C18026	3.33333 millimolar / second	-39.850515858687686 kilojoule / mole	-37.287262651753196 kilojoule / mole	-20.172425117032166 kilojoule / mole	-21.40655020669814 kilojoule / mole	0.0
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-7.161719339392475 kilojoule / mole	-7.161719339392475 kilojoule / mole	-29.282342317865073 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	3.33333 millimolar / second	-4.927611499417367 kilojoule / mole	-4.849669274322896 kilojoule / mole	-4.849669274322896 kilojoule / mole	-18.75155888842102 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-5.2870952980269035 kilojoule / mole	-5.2870952980269035 kilojoule / mole	-21.525199149558624 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916297 kilojoule / mole	-23.349262502281896 kilojoule / mole	-23.349262502281896 kilojoule / mole	-27.501543648519636 kilojoule / mole	0.0
RXN-12957	C00028 + C00527 = C00030 + C02411	3.33333 millimolar / second	-4.271996296595717 kilojoule / mole	-40.25666843948999 kilojoule / mole	-40.25666843948999 kilojoule / mole	-18.65963514271323 kilojoule / mole	0.0
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	3.33333 millimolar / second	-26.43411614945444 kilojoule / mole	-25.521269103196452 kilojoule / mole	-25.521269103196452 kilojoule / mole	-18.858687518648868 kilojoule / mole	0.0
RXN-13230	C06028 = C18323	3.33333 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-9.67511303505736 kilojoule / mole	0.16667
RXN-8965	C00001 + C18323 = C01011	3.33333 millimolar / second	-0.3988046682220556 kilojoule / mole	-7.874251211571491 kilojoule / mole	-7.874251211571491 kilojoule / mole	-9.675113035056079 kilojoule / mole	0.16667
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	3.33333 millimolar / second	0.38238536041001225 kilojoule / mole	0.3893504348282131 kilojoule / mole	0.3893504348282131 kilojoule / mole	-12.694146775016 kilojoule / mole	0.0
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.756130241744586 kilojoule / mole	-57.232466723660266 kilojoule / mole	-57.232466723660266 kilojoule / mole	-54.40075722460699 kilojoule / mole	0.0
2.1.3.1-RXN	C00036 + C00100 = C00022 + C00683	3.33333 millimolar / second	2.1831111312283156 kilojoule / mole	0.14290293207359683 kilojoule / mole	0.14290293207359683 kilojoule / mole	-13.722781664097848 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.9079331908747 kilojoule / mole	9.984064608508952 kilojoule / mole	-7.130772926212082 kilojoule / mole	-25.976132616238544 kilojoule / mole	0.0
GLUTARYL-COA-DEHYDROG-RXN	C02411 + ETF__45__Reduced = C00080 + C00527 + C04253	3.33333 millimolar / second	4.271996296595717 kilojoule / mole	26.3145677705744 kilojoule / mole	26.3145677705744 kilojoule / mole	-9.675112966765234 kilojoule / mole	0.16667
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	3.33333 millimolar / second	7.059838100394472 kilojoule / mole	7.52705303590977 kilojoule / mole	-9.587784498811263 kilojoule / mole	-16.61071087967395 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.353476637445329 kilojoule / mole	-8.353476637445329 kilojoule / mole	-11.857678905515986 kilojoule / mole	0.0
RXN-16391	C18026 = C20238	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-9.675113035037144 kilojoule / mole	0.16667
RXN-8958	C20238 = C18324	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-9.67511303503698 kilojoule / mole	0.16667
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	0.1546078498107757 kilojoule / mole	0.1546078498107757 kilojoule / mole	-11.549699322991891 kilojoule / mole	0.0
RXN-8890	C11062 = C00001 + C00877	3.33333 millimolar / second	-10.85361710774373 kilojoule / mole	-10.78206157112545 kilojoule / mole	-10.78206157112545 kilojoule / mole	-16.342002504520597 kilojoule / mole	0.0
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	3.33333 millimolar / second	-7.5268491326257845 kilojoule / mole	-30.85142788474833 kilojoule / mole	-30.85142788474833 kilojoule / mole	-9.675112966765212 kilojoule / mole	0.16667
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	3.33333 millimolar / second	11.058348804426032 kilojoule / mole	10.61477591995413 kilojoule / mole	-6.500061614766903 kilojoule / mole	-13.245284215374639 kilojoule / mole	0.0
