reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-7.917791214548863 kilojoule / mole	-7.917791214548863 kilojoule / mole	-50.87652163226769 kilojoule / mole	0.0
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.51093485772401 kilojoule / mole	-32.6776944539696 kilojoule / mole	-32.6776944539696 kilojoule / mole	-21.518574530211147 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349712394 kilojoule / mole	16.13695248470607 kilojoule / mole	16.13695248470607 kilojoule / mole	-12.506461470364286 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	19.1244391327415 kilojoule / mole	19.1244391327415 kilojoule / mole	-8.509006956750811 kilojoule / mole	0.13323
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-4.703514050112381 kilojoule / mole	-4.703514050112381 kilojoule / mole	-33.16863820284136 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916467 kilojoule / mole	-23.38781674289911 kilojoule / mole	-23.38781674289911 kilojoule / mole	-14.781028779809189 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	3.33333 millimolar / second	19.31563986192012 kilojoule / mole	19.368396183192594 kilojoule / mole	19.368396183192594 kilojoule / mole	-12.439777330768514 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845864 kilojoule / mole	-18.203111775046523 kilojoule / mole	-18.203111775046523 kilojoule / mole	-8.50900695678217 kilojoule / mole	0.13323
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	3.33333 millimolar / second	-26.098062187153445 kilojoule / mole	-25.94729728001264 kilojoule / mole	-25.94729728001264 kilojoule / mole	-40.728715572898004 kilojoule / mole	0.0
1.2.1.13-RXN	C00005 + C00080 + C00236 = C00006 + C00009 + C00118	3.33333 millimolar / second	-4.472156458657167 kilojoule / mole	-4.496117253295877 kilojoule / mole	-21.610954788016908 kilojoule / mole	-17.872045091866337 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.1622318415602 kilojoule / mole	7.781326841988841 kilojoule / mole	-9.333510692732192 kilojoule / mole	-8.509006957139233 kilojoule / mole	0.11887
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	3.33333 millimolar / second	-29.55821116542461 kilojoule / mole	-29.577081455338114 kilojoule / mole	-29.577081455338114 kilojoule / mole	-14.294449753497938 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.5833233583064 kilojoule / mole	27.790423367250774 kilojoule / mole	27.790423367250774 kilojoule / mole	-10.11942924350869 kilojoule / mole	0.0
RXN-13230	C06028 = C18323	3.33333 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-8.50900695640855 kilojoule / mole	0.15008
RXN-8965	C00001 + C18323 = C01011	3.33333 millimolar / second	-0.3988046682220556 kilojoule / mole	-0.7096188952789361 kilojoule / mole	-0.7096188952789361 kilojoule / mole	-8.509006956434717 kilojoule / mole	0.15008
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.75613024174531 kilojoule / mole	-61.12116328731383 kilojoule / mole	-61.12116328731383 kilojoule / mole	-32.00225119032925 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.9079331908747 kilojoule / mole	10.79023311797375 kilojoule / mole	-6.324604416747282 kilojoule / mole	-14.70058212982491 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	3.33333 millimolar / second	-7.716096846263554 kilojoule / mole	4.094609015874164 kilojoule / mole	4.094609015874164 kilojoule / mole	-11.398390553158395 kilojoule / mole	0.0
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	3.33333 millimolar / second	7.059838100394472 kilojoule / mole	7.78132683251596 kilojoule / mole	-9.333510702205073 kilojoule / mole	-8.50900696577971 kilojoule / mole	0.01436
RXN-8960	C06027 = C00001 + C06028	3.33333 millimolar / second	-3.686969438274673 kilojoule / mole	-3.8255460974637754 kilojoule / mole	-3.8255460974637754 kilojoule / mole	-8.509006956422615 kilojoule / mole	0.15008
RXN-8961	C00048 + C00100 = C06027	3.33333 millimolar / second	-15.049597135861177 kilojoule / mole	-18.090971149335644 kilojoule / mole	-0.9761336146146089 kilojoule / mole	-8.509006956431866 kilojoule / mole	0.15008
