reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-6.682457476172448 kilojoule / mole	-6.682457476172448 kilojoule / mole	-36.36983826365899 kilojoule / mole	0.0
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010706 kilojoule / mole	-13.643028167052725 kilojoule / mole	-13.643028167052725 kilojoule / mole	-68.66425370019954 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-22.08770723244589 kilojoule / mole	-4.972869697724856 kilojoule / mole	8.061206975370384 kilojoule / mole	0.0
RXN-2881-FORMALDEHYDE/THF//METHYLENE-THF/WATER.38.	C00067 + C00101 = C00001 + C00143	3.33333 millimolar / second	-25.355278707548848 kilojoule / mole	-25.340836147171462 kilojoule / mole	-8.225998612450429 kilojoule / mole	0.6340207806469629 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.108849828234478 kilojoule / mole	-5.108849828234478 kilojoule / mole	-35.35249050427748 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	3.33333 millimolar / second	-39.55379493750601 kilojoule / mole	-39.68291918227411 kilojoule / mole	-39.68291918227411 kilojoule / mole	-65.43906260942178 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	3.33333 millimolar / second	0.5321601063815251 kilojoule / mole	3.6923971500234414 kilojoule / mole	3.6923971500234414 kilojoule / mole	16.67882957483378 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916467 kilojoule / mole	-23.314069462006714 kilojoule / mole	-23.314069462006714 kilojoule / mole	2.670440876477158 kilojoule / mole	0.0
ALANINE--OXO-ACID-AMINOTRANSFERASE-RXN-L-ALPHA-ALANINE/2-OXOBUTANOATE//PYRUVATE/CPD-298.49.	C00041 + C00109 = C00022 + C02721	3.33333 millimolar / second	34.571516194760434 kilojoule / mole	34.116673137963836 kilojoule / mole	34.116673137963836 kilojoule / mole	16.486270671440828 kilojoule / mole	0.0
2.6.1.35-RXN	C00036 + C00037 = C00048 + C00049	3.33333 millimolar / second	5.688872197516531 kilojoule / mole	5.628804361531131 kilojoule / mole	5.628804361531131 kilojoule / mole	7.139148413769204 kilojoule / mole	0.0
