reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.510934857724 kilojoule / mole	-32.313370351036596 kilojoule / mole	-32.313370351036596 kilojoule / mole	-30.67455639983241 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	33.2038413115941 kilojoule / mole	33.2038413115941 kilojoule / mole	-17.306026455493424 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349710688 kilojoule / mole	15.438526214369075 kilojoule / mole	15.438526214369075 kilojoule / mole	-15.637947646712115 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.8100211916527 kilojoule / mole	17.125430271120432 kilojoule / mole	17.125430271120432 kilojoule / mole	-15.464928846581703 kilojoule / mole	0.23067
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-4.6891027226061555 kilojoule / mole	-4.6891027226061555 kilojoule / mole	-29.90319468901148 kilojoule / mole	0.0
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.878981560285837 kilojoule / mole	-8.781241200894927 kilojoule / mole	-8.781241200894927 kilojoule / mole	-15.464928850020966 kilojoule / mole	0.1296
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	3.33333 millimolar / second	19.315639861920175 kilojoule / mole	19.342666633896393 kilojoule / mole	19.342666633896393 kilojoule / mole	-18.263370444389295 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845864 kilojoule / mole	-15.464928832255449 kilojoule / mole	-15.464928832255449 kilojoule / mole	-15.464928855209246 kilojoule / mole	0.07731
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.7069868415694174 kilojoule / mole	-6.310786643517288 kilojoule / mole	-6.310786643517288 kilojoule / mole	-15.464928850040167 kilojoule / mole	0.1296
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	3.33333 millimolar / second	-26.098062187153445 kilojoule / mole	-26.079992781272214 kilojoule / mole	-26.079992781272214 kilojoule / mole	-21.987828489795547 kilojoule / mole	0.0
1.2.1.13-RXN	C00005 + C00080 + C00236 = C00006 + C00009 + C00118	3.33333 millimolar / second	-4.472156458657167 kilojoule / mole	-4.494162763753116 kilojoule / mole	-21.60900029847415 kilojoule / mole	-28.733345819706194 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.1622318415602 kilojoule / mole	8.534582475310032 kilojoule / mole	-8.580255059411002 kilojoule / mole	-15.464928852253728 kilojoule / mole	0.10107
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.583323358306416 kilojoule / mole	27.386015606779065 kilojoule / mole	27.386015606779065 kilojoule / mole	-15.464928846577426 kilojoule / mole	0.23067
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	3.33333 millimolar / second	-29.4276561314241 kilojoule / mole	-29.4670025052428 kilojoule / mole	-29.4670025052428 kilojoule / mole	-26.556333618875602 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	3.33333 millimolar / second	-7.716096846263554 kilojoule / mole	1.5137388336202218 kilojoule / mole	1.5137388336202218 kilojoule / mole	-18.188920090935845 kilojoule / mole	0.0
GLYCINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00048 + C00080 = C00001 + C00003 + C00037	3.33333 millimolar / second	-45.01502113453785 kilojoule / mole	-46.44639362246238 kilojoule / mole	-29.33155608774135 kilojoule / mole	-15.464928852240353 kilojoule / mole	0.10107
