reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-6.825047335009457 kilojoule / mole	-6.825047335009457 kilojoule / mole	-40.1635432038034 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	3.33333 millimolar / second	-4.927611499417367 kilojoule / mole	-4.994409823999446 kilojoule / mole	-4.994409823999446 kilojoule / mole	-30.15461399805456 kilojoule / mole	0.0
RXN-13029	C00011 + C00136 = C00080 + C18026	3.33333 millimolar / second	13.702958804193713 kilojoule / mole	-1.070386408530183 kilojoule / mole	16.04445112619085 kilojoule / mole	-7.1447323699581995 kilojoule / mole	0.1341
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-19.131610570966693 kilojoule / mole	-19.131610570966693 kilojoule / mole	-63.659093536983335 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916467 kilojoule / mole	-23.324558029122336 kilojoule / mole	-23.324558029122336 kilojoule / mole	-16.27476135027039 kilojoule / mole	0.0
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	3.33333 millimolar / second	-26.43411614945444 kilojoule / mole	-25.481864715291774 kilojoule / mole	-25.481864715291774 kilojoule / mole	-11.798140824747358 kilojoule / mole	0.0
RXN-13230	C06028 = C18323	3.33333 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-7.144732369975286 kilojoule / mole	0.1341
RXN-8965	C00001 + C18323 = C01011	3.33333 millimolar / second	-0.3988046682220556 kilojoule / mole	-0.613366629083218 kilojoule / mole	-0.613366629083218 kilojoule / mole	-7.144732369975891 kilojoule / mole	0.1341
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	3.33333 millimolar / second	0.38238536041001225 kilojoule / mole	0.38111925308070704 kilojoule / mole	0.38111925308070704 kilojoule / mole	-7.258789118622707 kilojoule / mole	0.0
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.756130241744586 kilojoule / mole	-63.11567560243087 kilojoule / mole	-63.11567560243087 kilojoule / mole	-47.70470444246739 kilojoule / mole	0.0
2.1.3.1-RXN	C00036 + C00100 = C00022 + C00683	3.33333 millimolar / second	2.1831111312283156 kilojoule / mole	3.6598565029009356 kilojoule / mole	3.6598565029009356 kilojoule / mole	-10.51296751632794 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.907933190874928 kilojoule / mole	9.17136853083329 kilojoule / mole	-7.943469003887745 kilojoule / mole	-17.411005108927444 kilojoule / mole	0.0
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	3.33333 millimolar / second	7.059838100394472 kilojoule / mole	9.011050563668796 kilojoule / mole	-8.103786971052237 kilojoule / mole	-15.813302110334213 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-7.870854062081611 kilojoule / mole	-7.870854062081611 kilojoule / mole	-7.262341949795226 kilojoule / mole	0.0
RXN-16391	C18026 = C20238	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-7.144732369969879 kilojoule / mole	0.1341
RXN-8958	C20238 = C18324	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-7.14473236996991 kilojoule / mole	0.1341
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	0.6372414409961548 kilojoule / mole	0.6372414409961548 kilojoule / mole	-7.263114431756965 kilojoule / mole	0.0
BUTYRYL-COA-DEHYDROGENASE-RXN	C00877 + ETF__45__Reduced = C00080 + C00136 + C04253	3.33333 millimolar / second	9.83954537311729 kilojoule / mole	45.80109526586539 kilojoule / mole	45.80109526586539 kilojoule / mole	-7.144732233077043 kilojoule / mole	0.1341
RXN-8890	C11062 = C00001 + C00877	3.33333 millimolar / second	-10.85361710774373 kilojoule / mole	-7.1447323779117715 kilojoule / mole	-7.1447323779117715 kilojoule / mole	-7.144732376251077 kilojoule / mole	0.0613
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	3.33333 millimolar / second	-7.5268491326257845 kilojoule / mole	-48.490901808798554 kilojoule / mole	-48.490901808798554 kilojoule / mole	-7.144732233077008 kilojoule / mole	0.1341
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	3.33333 millimolar / second	11.058348804426032 kilojoule / mole	11.223553768823788 kilojoule / mole	-5.891283765897247 kilojoule / mole	-7.261428813973862 kilojoule / mole	0.0
