reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	3.33333 millimolar / second	-40.836293713945 kilojoule / mole	-40.780013800403914 kilojoule / mole	-23.665176265682884 kilojoule / mole	-23.161160347230254 kilojoule / mole	0.0
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	-2.9663899706921892 kilojoule / mole	-2.9663899706921892 kilojoule / mole	-39.79224961632687 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	34.34363243688086 kilojoule / mole	34.34363243688086 kilojoule / mole	16.31134321529372 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.8100211916527 kilojoule / mole	19.840224221029587 kilojoule / mole	19.840224221029587 kilojoule / mole	7.4698708763015835 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.108846845980844 kilojoule / mole	-5.108846845980844 kilojoule / mole	-37.070875500427725 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	3.33333 millimolar / second	0.5321601063815251 kilojoule / mole	3.6924030457702965 kilojoule / mole	3.6924030457702965 kilojoule / mole	14.263421402560171 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-62.91800825388129 kilojoule / mole	-80.03284578860232 kilojoule / mole	-76.45498463608448 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937021344 kilojoule / mole	-39.32624299956513 kilojoule / mole	-22.211405464844102 kilojoule / mole	18.74026503340117 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845857 kilojoule / mole	-3.4537692206891606 kilojoule / mole	-3.4537692206891606 kilojoule / mole	-1.7646959435448786 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.38535212811429 kilojoule / mole	-22.38535212811429 kilojoule / mole	6.8345877205515695 kilojoule / mole	0.0
