reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	5.144297791580503 kilojoule / mole	5.144297791580503 kilojoule / mole	-38.65040621487827 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-24.095875387173013 kilojoule / mole	-6.981037852451978 kilojoule / mole	-12.571178414553907 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349712394 kilojoule / mole	3.9292534538740327 kilojoule / mole	3.9292534538740327 kilojoule / mole	-1.8662835624852452 kilojoule / mole	0.0422
RXN-2881-FORMALDEHYDE/THF//METHYLENE-THF/WATER.38.	C00067 + C00101 = C00001 + C00143	3.33333 millimolar / second	-25.355278707548877 kilojoule / mole	-23.87907998042023 kilojoule / mole	-6.764242445699196 kilojoule / mole	-4.962104394845291 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	19.386193749180634 kilojoule / mole	19.386193749180634 kilojoule / mole	-4.240976350799261 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-9.445515334932857 kilojoule / mole	-9.445515334932857 kilojoule / mole	-31.93288078172841 kilojoule / mole	0.0
METHYLGUTAMATE-DEHYDROGENASE-RXN	C00001 + C00028 + C01046 = C00025 + C00030 + C00067	3.33333 millimolar / second	-4.537018018471713 kilojoule / mole	49.43775567893261 kilojoule / mole	32.32291814421158 kilojoule / mole	-1.8662835423984774 kilojoule / mole	0.13683
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.878981560286064 kilojoule / mole	-8.81593422670291 kilojoule / mole	-8.81593422670291 kilojoule / mole	-4.741409665122177 kilojoule / mole	0.0
L-AMINO-ACID-DEHYDROGENASE-RXN-CPD-298/NAD/WATER//2-OXOBUTANOATE/AMMONIUM/NADH/PROTON.55.	C00004 + C00014 + C00080 + C00109 = C00001 + C00003 + C02721	3.33333 millimolar / second	-2.08905385281264 kilojoule / mole	-8.859247204381077 kilojoule / mole	8.255590330339956 kilojoule / mole	-1.866283561528352 kilojoule / mole	0.09462
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.20180363413033 kilojoule / mole	-49.0134854081776 kilojoule / mole	-66.12832294289863 kilojoule / mole	-48.76210743274864 kilojoule / mole	0.0
