reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	17.28697910478824 kilojoule / mole	17.28697910478824 kilojoule / mole	-22.169592714544034 kilojoule / mole	0.01825
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010706 kilojoule / mole	-18.106354435047592 kilojoule / mole	-18.106354435047592 kilojoule / mole	-74.8475286748256 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569573 kilojoule / mole	23.469974035691877 kilojoule / mole	23.469974035691877 kilojoule / mole	-22.169592581007336 kilojoule / mole	0.0791
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	19.23693876017738 kilojoule / mole	19.23693876017738 kilojoule / mole	-22.169592559095655 kilojoule / mole	0.17276
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-7.876266512247769 kilojoule / mole	-7.876266512247769 kilojoule / mole	-24.513055483831174 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-53.74003644567435 kilojoule / mole	-70.85487398039538 kilojoule / mole	-45.68847246345854 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937021344 kilojoule / mole	-39.3175476524999 kilojoule / mole	-22.20271011777886 kilojoule / mole	-22.17591607669866 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845857 kilojoule / mole	-17.93655715810202 kilojoule / mole	-17.93655715810202 kilojoule / mole	-22.169592556873013 kilojoule / mole	0.17276
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.40650923603084 kilojoule / mole	-22.40650923603084 kilojoule / mole	-25.237505214903198 kilojoule / mole	0.0
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-17.277792897636832 kilojoule / mole	-17.277792897636832 kilojoule / mole	-22.806580524689153 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.821921102325131 kilojoule / mole	-6.821921102325131 kilojoule / mole	-22.17583684682937 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.118484358949996 kilojoule / mole	3.0036468242289627 kilojoule / mole	-22.16959272468434 kilojoule / mole	0.01825
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	21.59456589512319 kilojoule / mole	21.59456589512319 kilojoule / mole	-22.169592724615278 kilojoule / mole	0.01825
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-12.760385373494827 kilojoule / mole	-12.760385373494827 kilojoule / mole	-22.169592552416095 kilojoule / mole	0.26031
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	-8.759016366147236 kilojoule / mole	-8.759016366147236 kilojoule / mole	-22.169592552415093 kilojoule / mole	0.26031
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346468 kilojoule / mole	8.589359645742778 kilojoule / mole	-8.525477888978255 kilojoule / mole	-22.175890932286425 kilojoule / mole	0.0
