reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	3.33333 millimolar / second	-40.836293713945 kilojoule / mole	-40.78554022558182 kilojoule / mole	-23.670702690860786 kilojoule / mole	-23.654872849160153 kilojoule / mole	0.0
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010465 kilojoule / mole	-13.698928923139183 kilojoule / mole	-13.698928923139183 kilojoule / mole	-75.95874670952723 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071570255 kilojoule / mole	28.274212365847468 kilojoule / mole	28.274212365847468 kilojoule / mole	12.982790020763403 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	19.837257369290175 kilojoule / mole	19.837257369290175 kilojoule / mole	12.329452669600744 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	3.33333 millimolar / second	0.5321601063815251 kilojoule / mole	3.3819702515077132 kilojoule / mole	3.3819702515077132 kilojoule / mole	15.863050891745765 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-62.94587559464107 kilojoule / mole	-80.06071312936211 kilojoule / mole	-74.90437714721737 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937021344 kilojoule / mole	-39.32623411734942 kilojoule / mole	-22.21139658262839 kilojoule / mole	19.51957154218554 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338458854 kilojoule / mole	-3.4639049157626824 kilojoule / mole	-3.4639049157626824 kilojoule / mole	-0.6038251276902914 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	3.33333 millimolar / second	-22.520671894942552 kilojoule / mole	-22.52926567051257 kilojoule / mole	-22.52926567051257 kilojoule / mole	18.95422156641308 kilojoule / mole	0.0
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-19.2016415420655 kilojoule / mole	-19.2016415420655 kilojoule / mole	17.862395722538178 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.838753787682964 kilojoule / mole	-6.838753787682964 kilojoule / mole	-3.1110461610687086 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.345053421939667 kilojoule / mole	20.345053882294437 kilojoule / mole	3.2302163475734043 kilojoule / mole	20.920591825525328 kilojoule / mole	0.0
RXN-15977	C00007 + C00100 = C00027 + C00894	3.33333 millimolar / second	-71.86862986103537 kilojoule / mole	-51.54606200756015 kilojoule / mole	-51.54606200756015 kilojoule / mole	-28.444611815142327 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	3.33333 millimolar / second	131.89141496345414 kilojoule / mole	108.56049185041863 kilojoule / mole	108.56049185041863 kilojoule / mole	28.69125001763745 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	22.274275911113353 kilojoule / mole	22.274275911113353 kilojoule / mole	20.434118211881184 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.35346674978263 kilojoule / mole	-8.35346674978263 kilojoule / mole	-5.295944563296438 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346468 kilojoule / mole	8.557966931116649 kilojoule / mole	-8.556870603604384 kilojoule / mole	-6.346684681804899 kilojoule / mole	0.0
