reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010465 kilojoule / mole	-22.38684581585838 kilojoule / mole	-22.38684581585838 kilojoule / mole	-87.37344531211673 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	3.33333 millimolar / second	-5.475979454694226 kilojoule / mole	-13.710553797965863 kilojoule / mole	3.40428373675517 kilojoule / mole	-23.782503888241976 kilojoule / mole	0.12956
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071570255 kilojoule / mole	19.838592712988415 kilojoule / mole	19.838592712988415 kilojoule / mole	-23.78250390724954 kilojoule / mole	0.03411
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	19.031022624432122 kilojoule / mole	19.031022624432122 kilojoule / mole	-23.782503886156736 kilojoule / mole	0.19468
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	3.33333 millimolar / second	-39.55379493750647 kilojoule / mole	-32.99769847088636 kilojoule / mole	-32.99769847088636 kilojoule / mole	-23.78250390861488 kilojoule / mole	0.03411
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-49.21604140910621 kilojoule / mole	-66.33087894382724 kilojoule / mole	-41.193164966008524 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	3.33333 millimolar / second	-39.19559390301984 kilojoule / mole	-39.38921609659253 kilojoule / mole	-22.274378561871494 kilojoule / mole	-23.78250389674731 kilojoule / mole	0.05981
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338457717 kilojoule / mole	-20.95646365218321 kilojoule / mole	-20.95646365218321 kilojoule / mole	-23.78250388637272 kilojoule / mole	0.16898
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	3.33333 millimolar / second	-22.520671894942325 kilojoule / mole	-22.433662595062234 kilojoule / mole	-22.433662595062234 kilojoule / mole	-26.623829761950923 kilojoule / mole	0.0
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411736575 kilojoule / mole	-1.6945540385411522 kilojoule / mole	-1.6945540385411522 kilojoule / mole	-23.782503907758628 kilojoule / mole	0.03411
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	3.33333 millimolar / second	-0.14907495812690286 kilojoule / mole	-5.14727038777105 kilojoule / mole	-5.14727038777105 kilojoule / mole	-23.78250389033974 kilojoule / mole	0.09545
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588244 kilojoule / mole	-18.730724852861137 kilojoule / mole	-18.730724852861137 kilojoule / mole	-27.600398186208857 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.850120782087651 kilojoule / mole	-6.850120782087651 kilojoule / mole	-23.78250389066493 kilojoule / mole	0.09545
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.34498349283127 kilojoule / mole	3.2301459581102367 kilojoule / mole	-24.45226515517855 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	19.3676276648717 kilojoule / mole	19.3676276648717 kilojoule / mole	-23.782503896392907 kilojoule / mole	0.05981
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	3.33333 millimolar / second	9.51983219263957 kilojoule / mole	9.514679067656003 kilojoule / mole	-7.600158467065031 kilojoule / mole	-23.78250390781885 kilojoule / mole	0.03411
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346468 kilojoule / mole	8.549575375585926 kilojoule / mole	-8.565262159135107 kilojoule / mole	-23.782503896607263 kilojoule / mole	0.05981
