reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	3.33333 millimolar / second	-40.836293713945 kilojoule / mole	-40.78437365109914 kilojoule / mole	-23.6695361163781 kilojoule / mole	-25.55676332437209 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	34.32900643501619 kilojoule / mole	34.32900643501619 kilojoule / mole	15.838828365396859 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-22.095358393803686 kilojoule / mole	-4.980520859082651 kilojoule / mole	9.41293453975281 kilojoule / mole	0.0
RXN-2881-FORMALDEHYDE/THF//METHYLENE-THF/WATER.38.	C00067 + C00101 = C00001 + C00143	3.33333 millimolar / second	-25.355278707548877 kilojoule / mole	-25.341955426063002 kilojoule / mole	-8.227117891341969 kilojoule / mole	0.22477624384008282 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	6.66667 millimolar / second	0.5321601063815251 kilojoule / mole	3.4474455803798154 kilojoule / mole	3.4474455803798154 kilojoule / mole	15.603926739136782 kilojoule / mole	0.0
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.878981560286014 kilojoule / mole	-8.880396920904996 kilojoule / mole	-8.880396920904996 kilojoule / mole	1.8036656701510367 kilojoule / mole	0.0
ALANINE--OXO-ACID-AMINOTRANSFERASE-RXN-L-ALPHA-ALANINE/2-OXOBUTANOATE//PYRUVATE/CPD-298.49.	C00041 + C00109 = C00022 + C02721	3.33333 millimolar / second	34.57151619476036 kilojoule / mole	34.15194036586966 kilojoule / mole	34.15194036586966 kilojoule / mole	17.67331475808748 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.20180363413033 kilojoule / mole	-62.94001219602186 kilojoule / mole	-80.05484973074289 kilojoule / mole	-73.5951575397855 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937020946 kilojoule / mole	-39.32623586996102 kilojoule / mole	-22.211398335239984 kilojoule / mole	20.381063855301022 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	3.33333 millimolar / second	-22.520671894942552 kilojoule / mole	-22.52946284619366 kilojoule / mole	-22.52946284619366 kilojoule / mole	19.271398588432177 kilojoule / mole	0.0
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.7069868415694742 kilojoule / mole	-2.7109547469857485 kilojoule / mole	-2.7109547469857485 kilojoule / mole	19.32547124415624 kilojoule / mole	0.0
N-METHYL-L-AMINO-ACID-OXIDASE-RXN-CPD-298/OXYGEN-MOLECULE/WATER//L-ALPHA-ALANINE/FORMALDEHYDE/HYDROGEN-PEROXIDE.78.	C00001 + C00007 + C02721 = C00027 + C00041 + C00067	3.33333 millimolar / second	-68.9962422617597 kilojoule / mole	-47.710414350255455 kilojoule / mole	-64.8252518849765 kilojoule / mole	-40.07585040150967 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.345053421939667 kilojoule / mole	20.345056098361727 kilojoule / mole	3.2302185636406944 kilojoule / mole	20.731278754767857 kilojoule / mole	0.0
RXN-15977	C00007 + C00100 = C00027 + C00894	3.33333 millimolar / second	-71.86862986103552 kilojoule / mole	-51.07915936989862 kilojoule / mole	-51.07915936989862 kilojoule / mole	-26.98958348260409 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	6.66667 millimolar / second	131.89141496345414 kilojoule / mole	108.02446466269478 kilojoule / mole	108.02446466269478 kilojoule / mole	28.155222829484316 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	22.274281625063065 kilojoule / mole	22.274281625063065 kilojoule / mole	18.902923860361792 kilojoule / mole	0.0
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	3.33333 millimolar / second	-2.1831111312283156 kilojoule / mole	-2.029392124879634 kilojoule / mole	-2.029392124879634 kilojoule / mole	3.2908086652076647 kilojoule / mole	0.0
METHYLMALONYL-COA-EPIM-RXN	C01213 = C00683	3.33333 millimolar / second	-0.15463308194898673 kilojoule / mole	-0.15463616779534473 kilojoule / mole	-0.15463616779534473 kilojoule / mole	0.8952738521078891 kilojoule / mole	0.0
