reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	3.33333 millimolar / second	-40.836293713945 kilojoule / mole	-40.78105776000169 kilojoule / mole	-23.666220225280657 kilojoule / mole	-19.547830562874427 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.13123107157017 kilojoule / mole	28.286848399494772 kilojoule / mole	28.286848399494772 kilojoule / mole	14.68366294473295 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-22.089547232902312 kilojoule / mole	-4.97470969818128 kilojoule / mole	8.080176658318415 kilojoule / mole	0.0
FORMATETHFLIG-RXN-THF/ATP/FORMATE//10-FORMYL-THF/ADP/Pi.38.	C00002 + C00058 + C00101 = C00008 + C00009 + C00234	3.33333 millimolar / second	-2.6749541579215474 kilojoule / mole	-2.614580143163244 kilojoule / mole	-2.614580143163244 kilojoule / mole	5.146305079373341 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	3.33333 millimolar / second	0.5321601063815251 kilojoule / mole	3.633467203503461 kilojoule / mole	3.633467203503461 kilojoule / mole	16.643538601112578 kilojoule / mole	0.0
THREONINE-RACEMASE-RXN	C00820 = C00188	3.33333 millimolar / second	-10.045215204066324 kilojoule / mole	-9.698323377915507 kilojoule / mole	-9.698323377915507 kilojoule / mole	-5.49279360650608 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338458854 kilojoule / mole	-3.455676187660873 kilojoule / mole	-3.455676187660873 kilojoule / mole	0.4815067644510762 kilojoule / mole	0.0
METHENYLTHFCYCLOHYDRO-RXN-5-10-METHENYL-THF/WATER//10-FORMYL-THF/PROTON.46.	C00080 + C00234 = C00001 + C00445	3.33333 millimolar / second	4.698385017943565 kilojoule / mole	4.702595656347052 kilojoule / mole	4.702595656347052 kilojoule / mole	22.657688079332367 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	2.2199928507948465 kilojoule / mole	2.2199928507948465 kilojoule / mole	-0.44668085132843216 kilojoule / mole	0.0
THREDEHYD-RXN	C00188 = C00014 + C00109	3.33333 millimolar / second	-24.091969719207157 kilojoule / mole	-24.003397187161774 kilojoule / mole	-41.11823472188281 kilojoule / mole	-39.263717974480755 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	3.33333 millimolar / second	6.9883666004500355 kilojoule / mole	7.011953265979863 kilojoule / mole	7.011953265979863 kilojoule / mole	7.030105161894209 kilojoule / mole	0.0
METHYLENETHFDEHYDROG-NADP-RXN-METHYLENE-THF/NADP//5-10-METHENYL-THF/NADPH.44.	C00005 + C00445 = C00006 + C00143	3.33333 millimolar / second	-8.773132576010198 kilojoule / mole	-8.754699571052289 kilojoule / mole	-8.754699571052289 kilojoule / mole	-0.8866625258324428 kilojoule / mole	0.0
RXN-15977	C00007 + C00100 = C00027 + C00894	3.33333 millimolar / second	-71.86862986103537 kilojoule / mole	-49.75280754612871 kilojoule / mole	-49.75280754612871 kilojoule / mole	-26.773462386055314 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	3.33333 millimolar / second	131.89141496345414 kilojoule / mole	106.50173746369082 kilojoule / mole	106.50173746369082 kilojoule / mole	26.63249562867335 kilojoule / mole	1.0
4.1.2.42-RXN	C00037 + C00084 = C00820	3.33333 millimolar / second	0.08155475338753604 kilojoule / mole	-0.27089013665465445 kilojoule / mole	16.84394739806638 kilojoule / mole	18.100894823799667 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	3.33333 millimolar / second	4.48362875057893 kilojoule / mole	4.4954169088325715 kilojoule / mole	-12.619420625888463 kilojoule / mole	-10.668804373133431 kilojoule / mole	0.0
GLUTDEHYD-RXN	C00005 + C00014 + C00026 + C00080 = C00001 + C00006 + C00025	3.33333 millimolar / second	-36.351019509701985 kilojoule / mole	-36.34133766037866 kilojoule / mole	-19.22650012565763 kilojoule / mole	14.058586859084402 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.35346660925002 kilojoule / mole	-8.35346660925002 kilojoule / mole	-4.277758081805645 kilojoule / mole	0.0
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	3.33333 millimolar / second	4.750656085798937 kilojoule / mole	4.758326558601484 kilojoule / mole	4.758326558601484 kilojoule / mole	13.656230153413718 kilojoule / mole	0.0
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	3.33333 millimolar / second	-2.8760864197276987 kilojoule / mole	-3.081772584516863 kilojoule / mole	-20.196610119237896 kilojoule / mole	-18.47584478454773 kilojoule / mole	0.0
ACETALD-DEHYDROG-RXN	C00004 + C00024 + C00080 = C00003 + C00010 + C00084	3.33333 millimolar / second	17.622874712735666 kilojoule / mole	17.690815865313247 kilojoule / mole	0.5759783305922127 kilojoule / mole	21.493603836018863 kilojoule / mole	0.0
