reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	3.33333 millimolar / second	-40.836293713945 kilojoule / mole	-54.42686496918016 kilojoule / mole	-37.312027434459125 kilojoule / mole	-52.5331505621801 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.13123107157017 kilojoule / mole	14.700514182293567 kilojoule / mole	14.700514182293567 kilojoule / mole	-40.00612328262107 kilojoule / mole	0.0
GLUTACONYL-COA-DECARBOXYLASE-RXN	C00011 + C00877 = C00080 + C02411	3.33333 millimolar / second	16.93297771257653 kilojoule / mole	7.148560174568685 kilojoule / mole	24.26339770928972 kilojoule / mole	-3.346433556035805 kilojoule / mole	0.073
RXN-1083	C00001 + C02411 = C03058	3.33333 millimolar / second	0.4324579689143775 kilojoule / mole	-2.7873988915635466 kilojoule / mole	-2.7873988915635466 kilojoule / mole	-3.3464335551411666 kilojoule / mole	0.14601
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	6.66667 millimolar / second	1.9867945547151749 kilojoule / mole	-0.42806041963841857 kilojoule / mole	-0.42806041963841857 kilojoule / mole	-3.3464335563691536 kilojoule / mole	0.06198
DLACTDEHYDROGNAD-RXN	C00004 + C00022 + C00080 = C00003 + C00256	3.33333 millimolar / second	-23.680307830950255 kilojoule / mole	-23.680319783840474 kilojoule / mole	-23.680319783840474 kilojoule / mole	-4.1946226069200545 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	6.66667 millimolar / second	6.9883666004500355 kilojoule / mole	6.670334595977998 kilojoule / mole	6.670334595977998 kilojoule / mole	-3.3464335560580825 kilojoule / mole	0.073
1.1.1.272-RXN-R-2-HYDROXYGLUTARATE/NADP//2-KETOGLUTARATE/NADPH/PROTON.56.	C00006 + C01087 = C00005 + C00026 + C00080	3.33333 millimolar / second	27.227525159910357 kilojoule / mole	27.255695416714605 kilojoule / mole	27.255695416714605 kilojoule / mole	-3.3464335551398867 kilojoule / mole	0.14601
LACTOYL-COA-DEHYDRATASE-RXN	C00827 = C00001 + C00894	3.33333 millimolar / second	2.092265197749839 kilojoule / mole	5.459174692357111 kilojoule / mole	5.459174692357111 kilojoule / mole	-4.202614580415396 kilojoule / mole	0.0
3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN	C03561 = C00001 + C00877	3.33333 millimolar / second	3.723500953392886 kilojoule / mole	3.011446441410233 kilojoule / mole	3.011446441410233 kilojoule / mole	-3.346433556060364 kilojoule / mole	0.073
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	6.66667 millimolar / second	4.48362875057893 kilojoule / mole	5.145085018447057 kilojoule / mole	-11.969752516273976 kilojoule / mole	-3.3464335563907066 kilojoule / mole	0.06198
GLUTDEHYD-RXN	C00005 + C00014 + C00026 + C00080 = C00001 + C00006 + C00025	6.66667 millimolar / second	-36.35101950970204 kilojoule / mole	-36.37497184171093 kilojoule / mole	-19.260134306989897 kilojoule / mole	-3.34643355605777 kilojoule / mole	0.073
RXN-5901	C00005 + C00080 + C00332 = C00006 + C03561	3.33333 millimolar / second	-17.206502832209253 kilojoule / mole	-15.691860756545262 kilojoule / mole	-15.691860756545262 kilojoule / mole	-3.3464335560171063 kilojoule / mole	0.073
ACETYL-COA-ACETYLTRANSFER-RXN	2 C00024 = C00010 + C00332	3.33333 millimolar / second	24.961216158615116 kilojoule / mole	24.980866013761116 kilojoule / mole	24.980866013761116 kilojoule / mole	-3.3464335559720184 kilojoule / mole	0.073
RXN-1082	C00033 + C03058 = C00024 + C01087	3.33333 millimolar / second	3.8520436592775837 kilojoule / mole	0.5155357252789012 kilojoule / mole	0.5155357252789012 kilojoule / mole	-3.346433555138064 kilojoule / mole	0.14601
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-9.065511616268836 kilojoule / mole	-9.065511616268836 kilojoule / mole	-13.82246808254606 kilojoule / mole	0.0
RXN-15723	C00024 + C00256 = C00033 + C00827	3.33333 millimolar / second	-5.688422722920919 kilojoule / mole	-2.9082522610194337 kilojoule / mole	-2.9082522610194337 kilojoule / mole	-4.177326043592144 kilojoule / mole	0.0
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	6.66667 millimolar / second	4.750656085799669 kilojoule / mole	4.5929282859289735 kilojoule / mole	4.5929282859289735 kilojoule / mole	-6.4718963011110855 kilojoule / mole	0.0
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	6.66667 millimolar / second	-2.8760864197276987 kilojoule / mole	1.0821574574826305 kilojoule / mole	-16.032680077238403 kilojoule / mole	-4.064837402121771 kilojoule / mole	0.0
