reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	3.33333 millimolar / second	-40.836293713945 kilojoule / mole	-40.78674195118525 kilojoule / mole	-23.671904416464216 kilojoule / mole	-24.289888034834448 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	3.33333 millimolar / second	-5.475979454693686 kilojoule / mole	-5.385404088590092 kilojoule / mole	11.72943344613094 kilojoule / mole	10.368146585231404 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071570255 kilojoule / mole	28.270830374727726 kilojoule / mole	28.270830374727726 kilojoule / mole	13.753808656383884 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	19.836613101141385 kilojoule / mole	19.836613101141385 kilojoule / mole	12.454424433966434 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	3.33333 millimolar / second	0.5321601063815251 kilojoule / mole	3.3145054077507328 kilojoule / mole	3.3145054077507328 kilojoule / mole	15.648541282654431 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-62.95196163044733 kilojoule / mole	-80.06679916516836 kilojoule / mole	-75.08192902194865 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.32614893702093 kilojoule / mole	-39.32623162454271 kilojoule / mole	-22.211394089821678 kilojoule / mole	19.59785124777746 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338458854 kilojoule / mole	-3.4661010945439936 kilojoule / mole	-3.4661010945439936 kilojoule / mole	-0.42900591766732243 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	3.33333 millimolar / second	-22.520671894942552 kilojoule / mole	-22.529055622018834 kilojoule / mole	-22.529055622018834 kilojoule / mole	19.23936235340967 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.838861049251829 kilojoule / mole	-6.838861049251829 kilojoule / mole	-4.946397573177325 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193966 kilojoule / mole	20.345058587875158 kilojoule / mole	3.230221053154125 kilojoule / mole	20.97404292875288 kilojoule / mole	0.0
RXN-15977	C00007 + C00100 = C00027 + C00894	3.33333 millimolar / second	-71.86862986103537 kilojoule / mole	-52.0272485343867 kilojoule / mole	-52.0272485343867 kilojoule / mole	-29.142934508564213 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	3.33333 millimolar / second	131.89141496345414 kilojoule / mole	109.11289348290462 kilojoule / mole	109.11289348290462 kilojoule / mole	29.24365165324365 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	22.274287638513982 kilojoule / mole	22.274287638513982 kilojoule / mole	20.14242654809761 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.353466091751088 kilojoule / mole	-8.353466091751088 kilojoule / mole	-5.035112970276976 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346723 kilojoule / mole	8.557824463567165 kilojoule / mole	-8.557013071153868 kilojoule / mole	-7.888987694630085 kilojoule / mole	0.0
