reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010465 kilojoule / mole	-30.439604513562323 kilojoule / mole	-30.439604513562323 kilojoule / mole	-72.96660614731339 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569573 kilojoule / mole	13.451708452486152 kilojoule / mole	13.451708452486152 kilojoule / mole	-9.868120191468137 kilojoule / mole	0.0
GLUTACONYL-COA-DECARBOXYLASE-RXN	C00011 + C00877 = C00080 + C02411	3.33333 millimolar / second	16.93297771257653 kilojoule / mole	-0.009946896959817764 kilojoule / mole	17.104890637761216 kilojoule / mole	-2.890072387535149 kilojoule / mole	0.09677
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.87898156028632 kilojoule / mole	-8.857445680527276 kilojoule / mole	-8.857445680527276 kilojoule / mole	-2.89007239155957 kilojoule / mole	0.03226
RXN-1083	C00001 + C02411 = C03058	3.33333 millimolar / second	0.4324579689143775 kilojoule / mole	0.21462202757599758 kilojoule / mole	0.21462202757599758 kilojoule / mole	-2.8900723876239605 kilojoule / mole	0.09677
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	0.49147702762131296 kilojoule / mole	0.49147702762131296 kilojoule / mole	-2.8900723885998185 kilojoule / mole	0.06452
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411736575 kilojoule / mole	-1.1506413927530614 kilojoule / mole	-1.1506413927530614 kilojoule / mole	-7.521079034259162 kilojoule / mole	0.0
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.7069868415694174 kilojoule / mole	-3.396180203193499 kilojoule / mole	-3.396180203193499 kilojoule / mole	-2.890072391558999 kilojoule / mole	0.03226
RXN-11667	C01144 = C00001 + C00877	3.33333 millimolar / second	3.27591793251122 kilojoule / mole	3.275924799085321 kilojoule / mole	3.275924799085321 kilojoule / mole	-2.8900723876267986 kilojoule / mole	0.09677
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-16.088067553564752 kilojoule / mole	-16.088067553564752 kilojoule / mole	-22.38579389044875 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	3.33333 millimolar / second	6.9883666004500355 kilojoule / mole	4.486743775872899 kilojoule / mole	4.486743775872899 kilojoule / mole	-2.890072387624492 kilojoule / mole	0.09677
1.1.1.272-RXN-R-2-HYDROXYGLUTARATE/NADP//2-KETOGLUTARATE/NADPH/PROTON.56.	C00006 + C01087 = C00005 + C00026 + C00080	3.33333 millimolar / second	27.227525159910442 kilojoule / mole	27.224589826844763 kilojoule / mole	27.224589826844763 kilojoule / mole	-2.8900723876252687 kilojoule / mole	0.09677
RXN-11662	C00004 + C00080 + C00332 = C00003 + C01144	3.33333 millimolar / second	-16.889474845328778 kilojoule / mole	-16.140308716900087 kilojoule / mole	-16.140308716900087 kilojoule / mole	-2.8900723886134214 kilojoule / mole	0.06452
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	3.33333 millimolar / second	4.48362875057893 kilojoule / mole	5.480359939828949 kilojoule / mole	-11.634477594892084 kilojoule / mole	-2.8900723886158706 kilojoule / mole	0.06452
GLUTDEHYD-RXN	C00005 + C00014 + C00026 + C00080 = C00001 + C00006 + C00025	3.33333 millimolar / second	-36.35101950970187 kilojoule / mole	-36.35134501476589 kilojoule / mole	-19.236507480044857 kilojoule / mole	-2.8900723876253958 kilojoule / mole	0.09677
ACETYL-COA-ACETYLTRANSFER-RXN	2 C00024 = C00010 + C00332	3.33333 millimolar / second	24.96121615861489 kilojoule / mole	25.12009537735102 kilojoule / mole	25.12009537735102 kilojoule / mole	-2.890072388478893 kilojoule / mole	0.06452
RXN-1082	C00033 + C03058 = C00024 + C01087	3.33333 millimolar / second	3.8520436592776974 kilojoule / mole	3.445095294016625 kilojoule / mole	3.445095294016625 kilojoule / mole	-2.8900723876258643 kilojoule / mole	0.09677
GLYCINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00048 + C00080 = C00001 + C00003 + C00037	3.33333 millimolar / second	-45.01502113453758 kilojoule / mole	-44.90999535897243 kilojoule / mole	-27.795157824251397 kilojoule / mole	-26.80310111886838 kilojoule / mole	0.0
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	3.33333 millimolar / second	9.519832192639555 kilojoule / mole	9.436501985230876 kilojoule / mole	-7.678335549490158 kilojoule / mole	-13.3638920116471 kilojoule / mole	0.0
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	3.33333 millimolar / second	-2.8760864197276987 kilojoule / mole	0.9448954709530009 kilojoule / mole	-16.169942063768033 kilojoule / mole	-6.140191901359899 kilojoule / mole	0.0
